sampleid,x,y,routeid,distance
"2843",840357.206,819379.413,"140","5"
"2844",840360.727,819375.863,"140","10"
"2845",840364.249,819372.314,"140","15"
"2846",840367.770,819368.764,"140","20"
"2847",840370.748,819374.299,"141","0"
"2848",840370.133,819369.337,"141","5"
"2849",840364.384,819361.422,"142","0"
"2850",840364.027,819366.409,"142","5"
"2851",840363.669,819371.396,"142","10"
"2852",840363.312,819376.383,"142","15"
"2853",840362.954,819381.370,"142","20"
"2854",840370.748,819374.299,"143","0"
"2855",840367.128,819377.747,"143","5"
"2856",840363.507,819381.196,"143","10"
"2857",840364.384,819361.422,"144","0"
"2858",840367.964,819364.912,"144","5"
"2859",840353.684,819382.962,"145","0"
"2860",840358.641,819382.311,"145","5"
"2861",840353.684,819382.962,"146","0"
"2862",840350.032,819379.546,"146","5"
"2863",840370.748,819374.299,"147","0"
"2864",840365.812,819375.094,"147","5"
"2865",840360.875,819375.889,"147","10"
"2866",840355.939,819376.684,"147","15"
"2867",840351.003,819377.479,"147","20"
"2868",840394.411,819412.265,"148","0"
"2869",840397.920,819415.827,"148","5"
"2870",840401.429,819419.388,"148","10"
"2871",840404.939,819422.950,"148","15"
"2872",840408.448,819426.511,"148","20"
"2873",840411.957,819430.073,"148","25"
"2874",840415.467,819433.634,"148","30"
"2875",840418.976,819437.196,"148","35"
"2876",840422.486,819440.757,"148","40"
"2877",840425.995,819444.319,"148","45"
"2878",840429.504,819447.880,"148","50"
"2879",840433.014,819451.442,"148","55"
"2880",840436.523,819455.003,"148","60"
"2881",840440.032,819458.565,"148","65"
"2882",840443.542,819462.126,"148","70"
"2883",840447.051,819465.688,"148","75"
"2884",840450.561,819469.249,"148","80"
"2885",840454.070,819472.811,"148","85"
"2886",840457.579,819476.372,"148","90"
"2887",840461.089,819479.934,"148","95"
"2888",840469.196,819473.119,"149","0"
"2889",840465.646,819469.599,"149","5"
"2890",840462.096,819466.078,"149","10"
"2891",840458.546,819462.557,"149","15"
"2892",840454.996,819459.036,"149","20"
"2893",840451.446,819455.515,"149","25"
"2894",840447.896,819451.994,"149","30"
"2895",840444.345,819448.473,"149","35"
"2896",840440.795,819444.952,"149","40"
"2897",840437.245,819441.431,"149","45"
"2898",840433.695,819437.911,"149","50"
"2899",840430.145,819434.390,"149","55"
"2900",840426.595,819430.869,"149","60"
"2901",840423.045,819427.348,"149","65"
"2902",840419.495,819423.827,"149","70"
"2903",840415.945,819420.306,"149","75"
"2904",840412.394,819416.785,"149","80"
"2905",840408.844,819413.264,"149","85"
"2906",840453.994,819414.403,"150","0"
"2907",840450.159,819417.611,"150","5"
"2908",840446.324,819420.819,"150","10"
"2909",840442.489,819424.027,"150","15"
"2910",840438.654,819427.235,"150","20"
"2911",840434.818,819430.444,"150","25"
"2912",840430.983,819433.652,"150","30"
"2913",840427.148,819436.860,"150","35"
"2914",840423.313,819440.068,"150","40"
"2915",840419.478,819443.276,"150","45"
"2916",840415.643,819446.484,"150","50"
"2917",840411.808,819449.692,"150","55"
"2918",840407.973,819452.900,"150","60"
"2919",840404.138,819456.108,"150","65"
"2920",840400.303,819459.317,"150","70"
"2921",840396.467,819462.525,"150","75"
"2922",840404.293,819473.907,"151","0"
"2923",840407.986,819470.537,"151","5"
"2924",840411.680,819467.166,"151","10"
"2925",840415.373,819463.796,"151","15"
"2926",840419.067,819460.426,"151","20"
"2927",840422.760,819457.056,"151","25"
"2928",840426.454,819453.685,"151","30"
"2929",840430.147,819450.315,"151","35"
"2930",840433.840,819446.945,"151","40"
"2931",840437.534,819443.575,"151","45"
"2932",840441.227,819440.204,"151","50"
"2933",840444.921,819436.834,"151","55"
"2934",840448.614,819433.464,"151","60"
"2935",840452.308,819430.094,"151","65"
"2936",840456.001,819426.723,"151","70"
"2937",840459.694,819423.353,"151","75"
"2938",840463.388,819419.983,"151","80"
"2939",840498.361,819516.674,"152","0"
"2940",840501.791,819520.312,"152","5"
"2941",840509.399,819516.139,"153","0"
"2942",840505.972,819512.498,"153","5"
"2943",840514.092,819503.003,"154","0"
"2944",840510.076,819505.981,"154","5"
"2945",840506.059,819508.959,"154","10"
"2946",840514.092,819503.003,"155","0"
"2947",840511.672,819507.378,"155","5"
"2948",840509.251,819511.753,"155","10"
"2949",840506.830,819516.128,"155","15"
"2950",840504.409,819520.503,"155","20"
"2951",840703.280,819321.846,"156","0"
"2952",840707.241,819318.795,"156","5"
"2953",840711.778,819316.987,"156","10"
"2954",840716.444,819318.499,"156","15"
"2955",840720.601,819321.277,"156","20"
"2956",840724.627,819324.238,"156","25"
"2957",840728.574,819327.307,"156","30"
"2958",840708.629,819317.725,"157","0"
"2959",840711.006,819313.326,"157","5"
"2960",840713.382,819308.927,"157","10"
"2961",840698.228,819301.432,"158","0"
"2962",840699.510,819306.264,"158","5"
"2963",840700.114,819311.214,"158","10"
"2964",840697.859,819315.584,"158","15"
"2965",840695.010,819319.648,"158","20"
"2966",840691.416,819323.124,"158","25"
"2967",840687.821,819326.599,"158","30"
"2968",840684.226,819330.075,"158","35"
"2969",840680.632,819333.550,"158","40"
"2970",840677.037,819337.025,"158","45"
"2971",840673.442,819340.501,"158","50"
"2972",840669.847,819343.976,"158","55"
"2973",840666.256,819347.455,"158","60"
"2974",840662.672,819350.941,"158","65"
"2975",840659.087,819354.427,"158","70"
"2976",840655.503,819357.913,"158","75"
"2977",840651.919,819361.399,"158","80"
"2978",840648.334,819364.885,"158","85"
"2979",840644.750,819368.371,"158","90"
"2980",840641.166,819371.857,"158","95"
"2981",840637.581,819375.343,"158","100"
"2982",840633.997,819378.829,"158","105"
"2983",840630.413,819382.315,"158","110"
"2984",840626.828,819385.801,"158","115"
"2985",840623.244,819389.287,"158","120"
"2986",840619.660,819392.773,"158","125"
"2987",841095.043,819250.130,"159","0"
"2988",841097.202,819254.639,"159","5"
"2989",841099.362,819259.149,"159","10"
"2990",841101.521,819263.658,"159","15"
"2991",841104.222,819267.816,"159","20"
"2992",841107.297,819271.725,"159","25"
"2993",841109.247,819276.330,"159","30"
"2994",841111.197,819280.934,"159","35"
"2995",841113.147,819285.538,"159","40"
"2996",841115.096,819290.142,"159","45"
"2997",841117.046,819294.746,"159","50"
"2998",841118.996,819299.350,"159","55"
"2999",841120.946,819303.955,"159","60"
"3000",841122.896,819308.559,"159","65"
"3001",841124.846,819313.163,"159","70"
"3002",841126.795,819317.767,"159","75"
"3003",841128.984,819321.787,"159","80"
"3004",841128.922,819317.974,"159","85"
"3005",841126.943,819313.382,"159","90"
"3006",841124.963,819308.790,"159","95"
"3007",841122.984,819304.199,"159","100"
"3008",841121.005,819299.607,"159","105"
"3009",841119.025,819295.016,"159","110"
"3010",841117.046,819290.424,"159","115"
"3011",841115.066,819285.833,"159","120"
"3012",841113.087,819281.241,"159","125"
"3013",841111.108,819276.650,"159","130"
"3014",841109.128,819272.058,"159","135"
"3015",841107.115,819267.482,"159","140"
"3016",841105.095,819262.908,"159","145"
"3017",841103.075,819258.334,"159","150"
"3018",841101.055,819253.760,"159","155"
"3019",841096.959,819251.131,"159","160"
"3020",841087.134,818695.809,"160","0"
"3021",841083.163,818692.770,"160","5"
"3022",841079.192,818689.731,"160","10"
"3023",841075.348,818686.536,"160","15"
"3024",841071.532,818683.305,"160","20"
"3025",841067.716,818680.074,"160","25"
"3026",841063.900,818676.843,"160","30"
"3027",841060.084,818673.612,"160","35"
"3028",841056.268,818670.381,"160","40"
"3029",841052.452,818667.151,"160","45"
"3030",841048.595,818663.969,"160","50"
"3031",841044.738,818660.787,"160","55"
"3032",841040.881,818657.605,"160","60"
"3033",841037.024,818654.423,"160","65"
"3034",841033.167,818651.241,"160","70"
"3035",841029.310,818648.060,"160","75"
"3036",841025.453,818644.878,"160","80"
"3037",841021.597,818641.696,"160","85"
"3038",841017.740,818638.514,"160","90"
"3039",841013.883,818635.332,"160","95"
"3040",841010.026,818632.151,"160","100"
"3041",841006.169,818628.969,"160","105"
"3042",841002.312,818625.787,"160","110"
"3043",840998.455,818622.605,"160","115"
"3044",840994.598,818619.423,"160","120"
"3045",840990.741,818616.241,"160","125"
"3046",840986.884,818613.060,"160","130"
"3047",840983.027,818609.878,"160","135"
"3048",840979.170,818606.696,"160","140"
"3049",840975.313,818603.514,"160","145"
"3050",840972.411,818606.199,"160","150"
"3051",840976.276,818609.372,"160","155"
"3052",840980.140,818612.544,"160","160"
"3053",840984.005,818615.717,"160","165"
"3054",840987.869,818618.889,"160","170"
"3055",840991.734,818622.062,"160","175"
"3056",840995.599,818625.235,"160","180"
"3057",840999.463,818628.407,"160","185"
"3058",841003.328,818631.580,"160","190"
"3059",841007.170,818634.779,"160","195"
"3060",841011.012,818637.979,"160","200"
"3061",841014.854,818641.179,"160","205"
"3062",841018.696,818644.379,"160","210"
"3063",841022.537,818647.579,"160","215"
"3064",841026.379,818650.779,"160","220"
"3065",841030.221,818653.979,"160","225"
"3066",841034.063,818657.180,"160","230"
"3067",841037.904,818660.380,"160","235"
"3068",841041.746,818663.580,"160","240"
"3069",841045.588,818666.780,"160","245"
"3070",841049.430,818669.980,"160","250"
"3071",841053.271,818673.180,"160","255"
"3072",841057.113,818676.380,"160","260"
"3073",841060.950,818679.587,"160","265"
"3074",841064.785,818682.794,"160","270"
"3075",841068.621,818686.002,"160","275"
"3076",841072.456,818689.210,"160","280"
"3077",841076.292,818692.417,"160","285"
"3078",841080.127,818695.625,"160","290"
"3079",841083.963,818698.833,"160","295"
"3080",841043.852,818742.238,"161","0"
"3081",841039.381,818740.000,"161","5"
"3082",841034.910,818737.762,"161","10"
"3083",841030.438,818735.524,"161","15"
"3084",841026.295,818732.765,"161","20"
"3085",841022.342,818729.703,"161","25"
"3086",841018.389,818726.642,"161","30"
"3087",841014.454,818723.557,"161","35"
"3088",841010.596,818720.377,"161","40"
"3089",841006.738,818717.197,"161","45"
"3090",841002.745,818714.209,"161","50"
"3091",840998.425,818711.693,"161","55"
"3092",840994.104,818709.176,"161","60"
"3093",840989.762,818706.700,"161","65"
"3094",840985.283,818704.477,"161","70"
"3095",840980.805,818702.254,"161","75"
"3096",840976.326,818700.030,"161","80"
"3097",840971.848,818697.807,"161","85"
"3098",840967.152,818696.137,"161","90"
"3099",840962.357,818694.723,"161","95"
"3100",840957.561,818693.309,"161","100"
"3101",840952.765,818691.895,"161","105"
"3102",840947.856,818690.996,"161","110"
"3103",840942.908,818690.273,"161","115"
"3104",840938.054,818691.006,"161","120"
"3105",840933.378,818692.626,"161","125"
"3106",840929.459,818695.732,"161","130"
"3107",840925.798,818699.128,"161","135"
"3108",840922.237,818702.638,"161","140"
"3109",840919.865,818707.008,"161","145"
"3110",840917.649,818711.490,"161","150"
"3111",840916.176,818716.258,"161","155"
"3112",840915.455,818721.124,"161","160"
"3113",840915.979,818726.096,"161","165"
"3114",840918.200,818730.524,"161","170"
"3115",840920.667,818734.873,"161","175"
"3116",840924.258,818738.334,"161","180"
"3117",840928.150,818741.463,"161","185"
"3118",840932.162,818744.446,"161","190"
"3119",840936.175,818747.429,"161","195"
"3120",840940.218,818750.370,"161","200"
"3121",840944.309,818753.244,"161","205"
"3122",840948.400,818756.119,"161","210"
"3123",840830.600,819007.635,"162","0"
"3124",840827.408,819011.483,"162","5"
"3125",840824.215,819015.331,"162","10"
"3126",840821.023,819019.179,"162","15"
"3127",840817.830,819023.028,"162","20"
"3128",840814.638,819026.876,"162","25"
"3129",840811.445,819030.724,"162","30"
"3130",840818.020,819037.693,"163","0"
"3131",840821.250,819033.876,"163","5"
"3132",840824.480,819030.060,"163","10"
"3133",840827.710,819026.243,"163","15"
"3134",840830.940,819022.426,"163","20"
"3135",840834.170,819018.610,"163","25"
"3136",840837.400,819014.793,"163","30"
"3137",840818.020,819037.693,"164","0"
"3138",840821.509,819034.111,"164","5"
"3139",840824.997,819030.529,"164","10"
"3140",840829.036,819027.806,"164","15"
"3141",840813.118,819010.856,"165","0"
"3142",840816.725,819014.318,"165","5"
"3143",840820.332,819017.781,"165","10"
"3144",840823.939,819021.243,"165","15"
"3145",840827.547,819024.706,"165","20"
"3146",840831.154,819028.168,"165","25"
"3147",840813.118,819010.856,"166","0"
"3148",840815.858,819015.039,"166","5"
"3149",840817.448,819019.670,"166","10"
"3150",840815.140,819024.038,"166","15"
"3151",840812.648,819028.373,"166","20"
"3152",841352.557,819223.048,"167","0"
"3153",841351.204,819218.235,"167","5"
"3154",841349.850,819213.422,"167","10"
"3155",841348.497,819208.608,"167","15"
"3156",841347.143,819203.795,"167","20"
"3157",841342.277,819192.811,"168","0"
"3158",841346.729,819190.536,"168","5"
"3159",841351.472,819189.128,"168","10"
"3160",841356.407,819188.830,"168","15"
"3161",841361.360,819189.513,"168","20"
"3162",841357.886,819186.565,"168","25"
"3163",841352.989,819185.946,"168","30"
"3164",841348.005,819185.547,"168","35"
"3165",841343.018,819185.196,"168","40"
"3166",840131.323,819610.080,"169","0"
"3167",840136.304,819610.511,"169","5"
"3168",840131.142,819602.176,"170","0"
"3169",840134.558,819605.827,"170","5"
"3170",840137.974,819609.478,"170","10"
"3171",840301.043,819445.415,"171","0"
"3172",840305.424,819447.825,"171","5"
"3173",840296.658,819439.669,"172","0"
"3174",840300.392,819442.995,"172","5"
"3175",840304.126,819446.320,"172","10"
"3176",840434.932,819301.073,"173","0"
"3177",840439.857,819301.934,"173","5"
"3178",840435.981,819292.369,"174","0"
"3179",840438.343,819296.775,"174","5"
"3180",840440.706,819301.182,"174","10"
"3181",840481.929,819254.230,"175","0"
"3182",840486.402,819256.464,"175","5"
"3183",840486.437,819250.028,"176","0"
"3184",840490.834,819252.408,"176","5"
"3185",840480.712,819248.685,"177","0"
"3186",840484.001,819252.452,"177","5"
"3187",840487.289,819256.218,"177","10"
"3188",840485.707,819243.677,"178","0"
"3189",840488.575,819247.773,"178","5"
"3190",840491.443,819251.868,"178","10"
"3191",840632.316,819068.631,"179","0"
"3192",840630.049,819061.959,"180","0"
"3193",840633.327,819065.734,"180","5"
