,min
5021,1.479790702160494
5053,1.4707484567901234
5086,1.4168778935185184
5119,1.501038773148148
5150,1.5103202160493827
5183,1.5400014467592593
5215,1.4901740933641976
5248,1.422293113425926
5281,1.4270693479938272
5313,1.4551658950617283
5345,1.4900298996913581
5378,1.3719449266975308
5410,1.398462577160494
5443,1.448622685185185
5475,1.5262056327160494
5507,1.454423225308642
5540,1.4017086226851851
5572,1.4330198688271605
5605,1.4830333719135802
5637,1.5214689429012345
5669,1.5021296296296296
5702,1.429525462962963
5734,1.4489713541666667
5767,1.4897222222222222
5798,1.464879436728395
5831,1.401246624228395
5863,1.517857349537037
5895,1.4872608024691358
5928,1.4917534722222223
5960,1.3583154899691359
5992,1.4735773533950618
6025,1.5196850887345679
6056,1.4910932677469135
6089,1.488755787037037
6121,1.507440200617284
6154,1.4692226080246913
6185,1.5061492091049382
6218,1.4028178047839506
6250,1.426895736882716
6283,1.503897087191358
6314,1.4623905285493828
6347,1.3848567708333333
6379,1.4449657600308643
6411,1.4758965084876543
6443,1.5155965470679011
6475,1.4185426311728395
6508,1.454122299382716
6540,1.510484664351852
6572,1.5327314814814814
6604,1.4412721836419753
6636,1.4516782407407407
6668,1.3992655285493827
6701,1.531802662037037
6733,1.4217462384259258
6765,1.4865465856481481
6797,1.401709587191358
6829,1.5474657600308641
6860,1.4724802276234568
6893,1.3773837770061728
6925,1.4097087191358024
6958,1.5433458719135802
6990,1.517367862654321
7022,1.857913773148148
7054,1.5840070408950617
7085,1.986553337191358
7117,1.448055073302469
7150,1.439933449074074
7182,1.4612779706790124
7214,1.5090311535493828
7246,1.4446296296296297
7279,1.5299903549382716
7310,1.364110725308642
7342,1.489344135802469
7375,1.5121730324074074
7406,1.4811053240740741
7438,1.4256032986111111
7471,1.498864776234568
7501,1.4808574459876542
7535,1.4613532021604938
7567,1.4413850308641976
7598,1.4015895061728396
7631,1.4208463541666667
7663,1.5417660108024691
7694,1.3783415316358025
7727,1.4681987847222222
7759,1.5021383101851853
7790,1.571099537037037
7822,1.443356963734568
7854,1.4456780478395062
7886,1.4963932291666666
7918,1.5187717013888888
7951,1.4623051697530864
7982,1.3954475308641976
8014,1.42659481095679
8045,1.5345341435185185
8078,1.4142573302469137
8110,1.423912037037037
8141,1.4634413580246914
8173,1.4964134837962964
8204,1.4749580439814816
8237,1.416336323302469
8270,1.4347120949074075
8302,1.5492529899691359
8333,1.43565731095679
8365,1.4362336033950618
8398,1.5204157021604938
8428,1.5487895447530864
8461,1.437593074845679
8493,1.4711882716049383
8525,1.4125969328703705
8557,1.5252155671296297
8588,1.4211154513888888
8621,1.4290022183641975
8653,1.4228968942901234
8684,1.4730463927469135
8717,1.439122299382716
8747,1.5103303433641975
8780,1.4277522183641975
8812,1.5192226080246913
8843,1.4449966242283951
8875,1.4844796489197531
8908,1.4431510416666666
8940,1.5446764081790123
8971,1.462653838734568
9004,1.5131486304012345
9035,1.3585734953703703
9067,1.488804012345679
9098,1.459789737654321
9131,1.4661164158950617
9163,1.4707354359567901
9194,1.4935792824074074
9226,1.4799141589506173
9259,1.5348939043209877
9290,1.402686149691358
9322,1.506713927469136
9353,1.4763676697530863
9386,1.516983989197531
9418,1.4685773533950617
9448,1.517972125771605
9482,1.4710850694444444
9512,1.4881751543209876
9544,1.4038146219135803
9577,1.4361766975308643
9608,1.4224450231481482
9640,1.481009837962963
9673,1.4446291473765431
9704,1.4120061728395061
9737,1.4834452160493827
9767,1.475612461419753
9800,1.426019000771605
9832,1.4563295717592593
9863,1.4517896412037037
9895,1.5176673418209876
9926,1.4446286651234568
9958,1.4975342399691358
9991,1.4338806905864196
10021,1.4841044560185186
10054,1.3864805169753087
10085,1.4618745177469137
10118,1.4042110339506173
10148,1.4888884066358026
10181,1.3690981867283951
10213,1.4203047839506173
10244,1.4605097415123456
10277,1.451667148919753
10309,1.4264891975308642
10340,1.4044396219135802
10373,1.4780367476851852
10405,1.5127879050925925
10436,1.4301933834876543
10468,1.416339699074074
10501,1.4548046875
10532,1.4773369984567901
10564,1.418735050154321
10594,1.4194179205246913
10627,1.387130111882716
