,min
9537,1.4631182484567902
9574,1.4868730709876543
9610,1.437249710648148
9647,1.3992674575617283
9683,1.396087962962963
9721,1.5180242091049383
9757,1.4237895447530864
9793,1.3788652584876544
9830,1.3929108796296297
9868,1.496739486882716
9904,1.447476851851852
9941,1.404852912808642
9977,1.3618672839506172
10013,1.431046489197531
10051,1.4438700810185185
10087,1.4216478587962964
10124,1.3995920138888889
10160,1.4821031057098766
10198,1.511901523919753
10234,1.4381221064814815
10270,1.3735276813271604
10306,1.4388773148148148
10343,1.496392264660494
10381,1.4560252700617284
10417,1.359128086419753
10454,1.4372029320987654
10490,1.423133198302469
10526,1.4114091435185185
10564,1.4336786265432098
10600,1.405015914351852
10636,1.4386940586419754
10673,1.4141198881172838
10710,1.407687114197531
10747,1.4236863425925925
10784,1.4615600887345679
10819,1.4750761959876544
10856,1.3743508873456791
10892,1.4303366126543209
10930,1.4529094328703704
10966,1.4178139467592592
11003,1.4496498842592593
11040,1.4878602430555556
11077,1.4513686342592593
11107,1.8707465277777777
