,min
5878,1.4618648726851853
5911,1.4639592978395062
5943,1.5810469714506172
5975,1.3944024884259258
6008,1.4827922453703704
6040,1.466279899691358
6072,1.4943272569444443
6104,1.4630049189814816
6136,1.542730999228395
6169,1.4580753279320988
6201,1.5480931712962962
6233,1.4243224344135803
6266,1.4714072145061727
6298,1.3996301118827161
6330,1.4466276041666666
6362,1.4350964506172839
6395,1.4735648148148148
6427,1.4162654320987655
6459,1.4454335455246914
6491,1.3777430555555557
6524,1.4906746720679012
6556,1.409209587191358
6588,1.4219338348765431
6620,1.3786665702160494
6652,1.4757349537037037
6685,1.4546595293209876
6717,1.479939236111111
6749,1.4886935763888889
6781,1.4767124807098766
6813,1.3965518904320988
6845,1.3954523533950618
6877,1.3830160108024692
6910,1.5240981867283951
6941,1.4234688464506173
6974,1.386964699074074
7006,1.3538237847222223
7039,1.5039043209876544
7070,1.3733670910493827
7103,1.4651827739197532
7135,1.441460262345679
7166,1.5166541280864199
7198,1.4569666280864197
7231,1.4030844907407407
7263,1.385044849537037
7295,1.362974537037037
7327,1.3023842592592592
7360,1.4949874614197531
7391,1.3224744405864197
7423,1.4013213734567902
7456,1.455792824074074
7487,1.4822680362654321
7520,1.4002261766975308
7552,1.3912157600308641
7584,1.438381076388889
7616,1.5060575810185186
7648,1.3765668402777778
7680,1.4158376736111111
7712,1.3733772183641975
7744,1.407277199074074
7776,1.4035980902777778
7808,1.301349826388889
7840,1.3187827932098766
7873,1.4281471836419752
7904,1.3343412422839507
7936,1.4004480131172838
7968,1.4013802083333333
8000,1.4114284336419753
8032,1.4015919174382716
8064,1.4412152777777778
8096,1.3650217013888888
8128,1.4521402391975309
8161,1.4078829089506173
8192,1.4172878086419753
8224,1.4006833526234568
8256,1.47175106095679
8288,1.3448017939814816
8320,1.4237876157407408
8353,1.4458347800925926
8383,1.675534336419753
8410,2.088152488425926
