,sqrt_l,0,pi/12,pi/6,pi/4,pi/3,5pi/12
127,0.12708472314876584,0.1921261111599269,,,,,
128,0.12808539026017346,0.19363713283703402,,,,,
129,0.12908605737158108,0.1951582727651234,,,,,
130,0.13008672448298866,0.1966598329916496,,,,,
131,0.13108739159439628,0.19818162625302985,,,,,
132,0.13208805870580387,0.19968675201436842,,,,,
133,0.13308872581721148,0.20120393774790782,,,,,
134,0.1340893929286191,0.2027111664861594,,,,,
135,0.1350900600400267,0.20422896144807243,,,,,
136,0.1360907271514343,0.20573945363934865,,,,,
137,0.1370913942628419,0.20725246788655224,,,,,
138,0.1380920613742495,0.208765757436808,,,,,
139,0.13909272848565712,0.21028711010018586,,,,,
140,0.1400933955970647,0.21179553601335985,0.12314901459358682,,,,
141,0.14109406270847233,0.21330414346804294,0.13707629825935744,,,,
142,0.14209472981987994,0.214815088580516,0.14513960992167255,,,,
143,0.14309539693128753,0.21634048735403802,0.1514655885466029,,,,
144,0.14409606404269515,0.21784422554461058,0.15684117539210293,,,,
145,0.14509673115410274,0.2193554122150552,0.16161463810895463,,,,
146,0.14609739826551035,0.22086497583306133,0.16595787772581905,,,,
147,0.14709806537691797,0.2223861193059653,0.1699740159421764,,,,
148,0.14809873248832556,0.22389755851428939,0.17373675701328928,,,,
149,0.14909939959973317,0.22541356952905114,0.1772881436864636,,,,
150,0.15010006671114076,0.22691939194660884,0.18066040916724735,,,,
151,0.15110073382254838,0.2284416546408716,0.1838970453195557,,,,
152,0.152101400933956,0.22994090881014642,0.1869998261817853,,,,
153,0.15310206804536358,0.2314586317551172,0.18999026874420644,,,,
154,0.1541027351567712,0.23297593451101126,0.19289199754105354,,,,
155,0.15510340226817879,0.23448791487193407,0.19570285444965319,,,,
156,0.1561040693795864,0.23599975179481866,0.19844426564762582,,,,
157,0.15710473649099402,0.23751789999138517,0.20110189182928537,,,,
158,0.1581054036024016,0.23902414632926772,0.2037009066948193,,,,
159,0.15910607071380922,0.24052422133301787,0.20625241788405205,,,,
160,0.16010673782521684,0.24204913949401174,0.2087444797771804,,,,
161,0.16110740493662443,0.24355538764592552,0.2111933553666931,,,,
162,0.16210807204803204,0.2450747537376869,0.2135976364035593,,,,
163,0.16310873915943963,0.24658732936646835,0.21596684229815888,,,,
164,0.16410940627084725,0.24810101264556902,0.21828869221238842,,,,
165,0.16511007338225486,0.2496074170797148,0.22057282639412873,,,,
166,0.16611074049366245,0.25112794101243524,0.2228406874889199,,,,
167,0.16711140760507007,0.25262801601618545,0.22506872470060282,,,,
168,0.16811207471647766,0.25415556492110325,0.2272788058007552,,,,
169,0.16911274182788527,0.25566213375603847,0.22945333313177288,,,,
170,0.1701134089392929,0.2571839118271703,0.23158804999073485,,,,
171,0.17111407605070048,0.25868398683092053,0.23371406665571376,,,,
172,0.1721147431621081,0.2601996766504992,0.23581901986665602,,,,
173,0.17311541027351568,0.2617064186542661,0.23790346143813215,,,,
174,0.1741160773849233,0.26322937768510046,0.23997541340481657,,,,
175,0.1751167444963309,0.2647294526888507,0.24201210060503026,,,,
176,0.1761174116077385,0.2662565560710468,0.244037201860093,,,,
177,0.17711807871914612,0.26776681299818417,0.24604980249012448,,,,
178,0.1781187458305537,0.2692874369745885,0.24805037720240444,,,,
179,0.17911941294196132,0.270791317343645,0.25002532177890946,,,,
180,0.18012008005336894,0.2723052819307632,0.2519869583222751,,,,
181,0.18112074716477652,0.2738192465178815,0.253934774660811,,,,
182,0.18212141427618414,0.2753377105474992,0.25586993635396055,,,,
183,0.18312208138759176,0.2768448281569008,0.2578023638024006,,,,
184,0.18412274849899934,0.2783567749816062,0.2597103539387496,,,,
185,0.18512341561040696,0.2798711364139636,0.2616130806540327,,,,
186,0.18612408272181455,0.2813854978463209,0.26351317565878296,,,,
187,0.18712474983322216,0.2828837094028615,0.26539164796077647,,,,
188,0.18812541694462978,0.2844055246240574,0.26725993833938266,,,,
189,0.18912608405603737,0.28591135439124893,0.26910934587825286,,,,
190,0.19012675116744499,0.2874408426303668,0.27095799234406165,,,,
191,0.19112741827885257,0.288940917634117,0.2727914173486452,,,,
192,0.1921280853902602,0.2904622843082453,0.2746334499823583,,,,
193,0.1931287525016678,0.29196982237171565,0.27646452745172473,,,,
194,0.1941294196130754,0.2934922865546262,0.27827105640996336,,,,
195,0.195130086724483,0.2949995984647717,0.28008543284307075,,,,
196,0.1961307538358906,0.29651482574128707,0.28188365940036136,,,,
197,0.1971314209472982,0.2980149007450372,0.28366635723090505,0.17081026465116358,,,
198,0.19813208805870583,0.29952266844111436,0.2854635485397458,0.1893556216272352,,,
199,0.19913275517011342,0.30104582152184534,0.2872496566004771,0.19933319898318153,,,
200,0.20013342228152103,0.30255358921792247,0.2890144507225361,0.20707351157031537,,,
201,0.20113408939292862,0.3040777038851943,0.2907757328164916,0.21361937662100497,,,
202,0.20213475650433624,0.30557777888894444,0.292537014910447,0.21941097054852743,,,
203,0.20313542361574385,0.3070934796739837,0.29430259391757474,0.22464759601616446,,,
204,0.20413609072715144,0.3086027317238878,0.29604510528556727,0.22949984708537755,,,
205,0.20513675783855906,0.3101266174419833,0.29778761665355996,0.23399979522785666,,,
206,0.20613742494996667,0.31161875554095164,0.29952266844111436,0.2382558152297859,,,
207,0.20713809206137426,0.3131446894925391,0.30127660229165304,0.24229606542055498,,,
208,0.20813875917278188,0.3146608943350394,0.30299976537288403,0.24613730686534327,,,
209,0.20913942628418947,0.3161770991775395,0.30471836091804594,0.2498226177131641,,,
210,0.21014009339559708,0.31767162128598236,0.30645282264113205,0.2533892928412655,,,
211,0.2111407605070047,0.31919628768323666,0.30815826505611,0.2568023137999005,,,
212,0.2121414276184123,0.3207045598181548,0.3098726364889673,0.2601330066503325,,,
213,0.2131420947298199,0.32222922621540917,0.31157113411226117,0.2633510053881073,,,
214,0.2141427618412275,0.3237328533093321,0.31328985804128917,0.26648629728783735,,,
215,0.2151434289526351,0.325249595813124,0.3149834911100394,0.2695340246464379,,,
216,0.21614409606404272,0.3267663383169158,0.3166771241787896,0.2725136256812841,,,
217,0.2171447631754503,0.328287600820719,0.31837657456643326,0.2754503922379218,,,
218,0.21814543028685793,0.329779200824448,0.32004878932471215,0.27829962926717766,,,
219,0.21914609739826552,0.33130470082826174,0.3217373983453271,0.281099769274178,,,
220,0.22014676450967313,0.3328132508320331,0.3234328383085821,0.28384027897047026,,,
221,0.22114743162108075,0.3343270611806452,0.32509958831274893,0.2865290323339696,,,
222,0.22214809873248834,0.3358443784258179,0.3267663383169158,0.289190930134742,,,
223,0.22314876584389595,0.3373616956709905,0.32845710082114277,0.291790708938432,,,
224,0.22414943295530354,0.3388617706747407,0.3301182008252955,0.29437835528140044,,,
225,0.22515010006671116,0.3403854403246479,0.33177930082944823,0.296908784833181,,,
226,0.22615076717811877,0.34189428769684105,0.33344770686810205,0.29941497074853746,,,
227,0.22715143428952636,0.3434031350690342,0.33510296204465395,0.3018766322931531,,,
228,0.22815210140093398,0.34491010264798955,0.3367582172212059,0.30431209060453024,,,
229,0.2291527685123416,0.3464458937232576,0.3384134723977578,0.3067028351417571,,,
230,0.23015343562374918,0.3479459687270077,0.34005209032381445,0.30909481982035614,,,
231,0.2311541027351568,0.3494639017665169,0.34170129559109536,0.31144414363575323,,,
232,0.23215476984656438,0.35096300269558933,0.3433680455952622,0.31377375320378925,,,
233,0.233155436957972,0.3524903517903168,0.34499939282678416,0.3160803201450395,,,
234,0.23415610406937962,0.3539995181577261,0.3466423321166059,0.3183601803040972,,,
235,0.2351567711807872,0.3555086845251354,0.34828527140642745,0.32060619424413844,,,
236,0.23615743829219482,0.3570178508925447,0.34991035266049014,0.32284947580712375,,,
237,0.2371581054036024,0.3585179258962948,0.35154484996977126,0.3250662533126657,,,
238,0.23815877251501003,0.36005503978902653,0.3531812954284078,0.3272663633181659,,,
239,0.23915943962641764,0.36155511479277674,0.35481774088704426,0.32945715082364285,,,
240,0.24016010673782523,0.3630737092410176,0.35645418634568093,0.3316098008290245,0.22332934828559614,,
241,0.24116077384923285,0.36458426694919643,0.358073459228517,0.3337580672137055,0.2374576560153309,,
242,0.24216144096064043,0.3660937763869325,0.35968465089921164,0.3358961051500851,0.2473288221373094,,
243,0.24316210807204805,0.36760328582466856,0.36131436201439704,0.33801690084504227,0.25537640518389554,,
244,0.24416277518345567,0.36913166413037635,0.3629440731295825,0.3401222692713583,0.2623464506558661,,
245,0.24516344229486325,0.37063391631120013,0.36454652921325315,0.34221009296078836,0.2685750725892459,,
246,0.24616410940627087,0.3721532230457677,0.3661692518588194,0.3442803719133325,0.2742813196997878,,
247,0.24716477651767849,0.37365329804951786,0.36779197450438555,0.34635660354446296,0.27954254855599925,,
248,0.24816544362908607,0.3751726047840853,0.36941469714995184,0.3483924196209811,0.284506978972137,,
249,0.2491661107404937,0.3766726797878356,0.37101855092754643,0.35044609373325813,0.2891762235170582,,
250,0.2501667778519013,0.3781953803572532,0.3726147845853831,0.35247216906299866,0.2935967693907084,,
251,0.2511674449633089,0.37970525977279257,0.3742494817048545,0.35447226906799884,0.29784822574462055,,
252,0.2521681120747165,0.3812347480119105,0.3758457153626912,0.3564905518003173,0.3019227884471147,,
253,0.2531687791861241,0.38272501860387137,0.37745024506127267,0.3584808870073133,0.3058434171708586,,
254,0.2541694462975317,0.38425450684298923,0.37905816859470426,0.36046246756782285,0.30961865553595147,,
255,0.2551701134089393,0.3857592879643982,0.38064648330455736,0.36244404812833236,0.3133059878800391,,
256,0.2561707805203469,0.3872793639681984,0.38225440683798906,0.36439557826947955,0.3168545524050396,,
257,0.25717144763175454,0.3887794389719486,0.3838623303714206,0.36635794053853643,0.32032749178442527,,
258,0.25817211474316215,0.39029951497574883,0.3854592729636482,0.36830143393962145,0.32368285080920717,,
259,0.2591727818545697,0.391799589979499,0.38705935296764843,0.37022605847273504,0.3269830158174576,,
260,0.2601734489659773,0.39332578873841656,0.38863943197159856,0.37215322304576764,0.33020295082550744,,
261,0.26117411607738494,0.394836068334029,0.39025951297564876,0.37407639612749866,0.33336149566099,,
262,0.26217478318879256,0.39636675711336583,0.39183959197959906,0.37599956920922967,0.3364478568756024,,
263,0.2631754503002002,0.3978566275252538,0.3934482438407635,0.3779012480035767,0.3394906587434635,,
264,0.26417611741160774,0.39938731630459073,0.3950197509875494,0.3797836950671063,0.342455719277192,,
265,0.26517678452301535,0.4008950447522377,0.3966116673180598,0.3816857509542143,0.34537441157772175,,
266,0.26617745163442297,0.4024159541310399,0.3982035836485702,0.383568198017744,0.3482495553349096,,
267,0.2671781187458306,0.40391602913479013,0.3997954999790806,0.38545927296364824,0.35109028178681667,,
268,0.2681787858572382,0.40543693851359236,0.40139506975348765,0.3873193659682984,0.35387223906649873,,
269,0.26917945296864576,0.4069370135173425,0.4029576478823942,0.38917945897294864,0.35661783089154464,,
270,0.2701801200800534,0.40846723187223194,0.4045410603863527,0.3910395519775989,0.3593327814538875,,
271,0.271180787191461,0.40995666804616826,0.40614530726536335,0.39289719588020217,0.3619995814605545,,
272,0.2721814543028686,0.41148865953936,0.4077078853942698,0.39473402241540656,0.36464087355311164,,
273,0.2731821214142762,0.41299937337292403,0.40931833825733843,0.39657084895061084,0.36726364620117796,,
274,0.2741827885256838,0.41451008720648796,0.41087160741015777,0.39842808466953955,0.36982981224532924,0.2544153181685059,
275,0.2751834556370914,0.41602080104005207,0.41246743188223245,0.400249179125623,0.3723840038155754,0.27290253401558967,
276,0.276184122748499,0.4175426162612479,0.4140419786946794,0.40206176975515445,0.374903360552643,0.28466640723340514,
277,0.27718478985990663,0.41904269126499805,0.41561652550712647,0.4038743603846859,0.3774110274141158,0.29401470073503677,
278,0.27818545697131425,0.42054276626874826,0.4171947727821173,0.40568695101421737,0.37988173918499846,0.3020304861396916,
279,0.27918612408272186,0.4220645814899441,0.4187600684382045,0.40752037601880087,0.38233284213230273,0.3091265674394831,
280,0.2801867911941294,0.4235646564936943,0.42034710431173733,0.40931833825733843,0.38473923696184803,0.31558029514378944,
281,0.28118745830553704,0.42508647171489006,0.42191239996782454,0.41110566166606205,0.3871593579678984,0.32154066719729435,
282,0.28218812541694466,0.4265991077331645,0.4234994358413573,0.41291426273441334,0.3895194759737987,0.32713302331783256,
283,0.2831887925283523,0.4281102944036091,0.4250647314974445,0.4146803084835093,0.39189959497974897,0.3323725508309314,
284,0.2841894596397599,0.4296214810740537,0.4266435543999423,0.4164889095518606,0.39424420200601873,0.3373616956709905,
285,0.28519012675116745,0.43113266774449827,0.42822141107055356,0.41828178365440016,0.3965504397668862,0.34208727980258663,
286,0.28619079386257507,0.432643854414943,0.429777044407776,0.4200427412674982,0.398856677527754,0.3466423321166059,
287,0.2871914609739827,0.4341772644187766,0.4313549010783872,0.42180369888059627,0.40116589162791483,0.35101755087754394,
288,0.2881921280853903,0.4356581465436909,0.43293275774899853,0.4235863967111399,0.4034368385085922,0.3552359436153626,
289,0.2891927951967979,0.4371809499565887,0.4345106144196099,0.42536909454168365,0.40568695101421737,0.35931426200939676,
290,0.2901934623082055,0.4387037533694867,0.43606725790835,0.427110244401109,0.4079162291447906,0.36325890368592506,
291,0.2911941294196131,0.4402265567823846,0.43761278973039563,0.4288658877388314,0.4101481669828172,0.3671126952574044,
292,0.2921947965310207,0.44172663178613475,0.43920377837073676,0.4306215310765538,0.4123610435840941,0.37084546535019053,
293,0.2931954636424283,0.4432494351990327,0.44074931019278235,0.4323993977476652,0.41455264252574336,0.37449949420547946,
294,0.29419613075383594,0.4447431673909277,0.4423402988331235,0.43413281775199875,0.4167382282157586,0.3780581185922042,
295,0.2951967978652435,0.4462781278598813,0.4438858306551692,0.4358627022260204,0.4189122499603241,0.3815288803655869,
296,0.2961974649766511,0.4477665743752304,0.44546413367179993,0.43761278973039563,0.4210862717048896,0.38493924696234816,
297,0.29719813208805873,0.4493015348441841,0.44702235111755595,0.43936287723477085,0.42323855323200943,0.38829941497074855,
298,0.29819879919946635,0.4507899813595331,0.4485805685633119,0.4410902363299984,0.42536909454168365,0.39155957797889895,
299,0.29919946631087396,0.45232494182848676,0.450138786009068,0.44281759542522586,0.4274880410687201,0.39479524996658005,
300,0.3002001334222815,0.4538133883438358,0.4516970034548239,0.4445338545997068,0.42957703440727596,0.39795867344387625,
301,0.30120080053368914,0.4553561011383903,0.45327847787738224,0.4462781278598813,0.4316882510792207,0.4010825541277064,
302,0.30220146764509676,0.4568561761421404,0.454832265422795,0.4479991441432538,0.43377724441777643,0.404145207260363,0.27414046758675964
303,0.30320213475650437,0.4583800618602358,0.45640377256958087,0.44972016042662594,0.4358627022260204,0.4071661916429155,0.3050933796689834
304,0.304202801867912,0.4598801368639861,0.45795146900202155,0.4514411767099983,0.4379309874584638,0.4101268893231896,0.31947499014294983
305,0.30520346897931955,0.4614040225820816,0.45952297614880744,0.4531621929933706,0.4399992726909073,0.413063206351807,0.3304741508261854
306,0.30620413609072716,0.46290409758583173,0.4610706725812481,0.45485607613714024,0.4420675579233508,0.4159569680611691,0.33971874032298105
307,0.3072048032021348,0.4644279833039271,0.4626183690136888,0.4565704475699976,0.44411311474664644,0.4188252890905415,0.3478388205124542
308,0.3082054703135424,0.4659257353111557,0.4641898761604747,0.4582848190028549,0.44613858599906736,0.421629777141031,0.3551813954334081
309,0.30920613742495,0.4674623975101195,0.4657306036033509,0.459975379721367,0.44816194298087,0.42443426519152044,0.3619255036825915
310,0.31020680453635757,0.46895027678213186,0.46729165726579014,0.4616897511542244,0.4501852999626726,0.42719913773466445,0.368207089599763
311,0.3112074716477652,0.4704869389810954,0.4688527109282294,0.46340412258708163,0.4522086569444752,0.4299103844081093,0.374095627858316
312,0.3122081387591728,0.4719748182531079,0.4704137645906685,0.46509468330559384,0.45420875694947543,0.43262163108155405,0.3796660421256357
313,0.3132088058705804,0.4735114804520714,0.47195042678963217,0.4667794365328023,0.45618947614047367,0.43529449199732717,0.3849792489624482
314,0.31420947298198804,0.4749993597240838,0.47351148045207136,0.4684868389760952,0.45818957614547395,0.4379309874584638,0.39003950197509873
315,0.3152101400933956,0.4764988249412472,0.47507253411451067,0.47016984995591243,0.460165865436129,0.4405447545104529,0.3949177050689269
316,0.3162108072048032,0.47802390119505966,0.4765988299414971,0.4718528609357297,0.462142154726784,0.4431585215624418,0.39959140814183564
317,0.31721147431621083,0.47952397619881,0.47817390869543475,0.4735358719155469,0.4640946333030937,0.4457199604166254,0.404145207260363
318,0.31821214142761844,0.48104905245262264,0.47972398619930995,0.47521888289536424,0.46607208409200945,0.44827822786488164,0.4085097871914873
319,0.31921280853902606,0.4825491274563728,0.4812740637031852,0.4768988449422471,0.4680234011700586,0.4507899813595331,0.4127653191170197
320,0.3202134756504337,0.48407420371018545,0.48282414120706035,0.4785739286964349,0.4699747182481075,0.45332499183098696,0.41691214995532383
321,0.32121414276184124,0.48557427871393577,0.484399219960998,0.480274013700685,0.471901643862681,0.45578469399660465,0.42095583040021567
322,0.32221480987324885,0.4870993549677484,0.4859242962148108,0.4819490974548728,0.47382856947725444,0.4582848190028549,0.42489080975787924
323,0.32321547698465647,0.48861417429845855,0.48749937496874834,0.483599179958998,0.47575549509182774,0.46071351186606957,0.42873254773849806
324,0.3242161440960641,0.49012707045608694,0.4890244512225612,0.48529926496324816,0.47767388369418473,0.46316601544362934,0.4325105144146097
325,0.3252168112074717,0.4916399666137154,0.4905629896879459,0.48694934746737334,0.47959897994899753,0.46555986335902166,0.4361808999540887
326,0.32621747831887926,0.49315286277134374,0.4921271704610872,0.48861417429845855,0.4815240762038102,0.46797461824310727,0.4397947170085777
327,0.3272181454302869,0.49466575892897213,0.49366570892647194,0.4903065666103818,0.4834491724586229,0.4703649816637173,0.4433403488356236
328,0.3282188125416945,0.4961786550866005,0.4952298896996132,0.4919476743067922,0.4853492674633732,0.4727065621573761,0.44681303832633495
329,0.3292194796531021,0.4976915512442289,0.4967684281649981,0.4936144243109592,0.48722436121806095,0.47507253411451067,0.45025507089307953
330,0.3302201467645097,0.49920444740185727,0.4983326089381392,0.4952811743151261,0.48912702045358675,0.47739886994349723,0.4536040755526148
331,0.3312208138759173,0.5007092459886152,0.49987114740352406,0.49694792431929297,0.49099890891980497,0.47972398619930995,0.4569276082851762
332,0.3322214809873249,0.5022356380976943,0.501419807832497,0.4985890320157033,0.4928707973860232,0.48202410120506023,0.4601896761504743
333,0.3332221480987325,0.5037357131014445,0.502972517046905,0.500261855198023,0.4947683281599977,0.4843242162108107,0.46342793330142706
334,0.33422281521014013,0.5052621052105237,0.5045252262613131,0.501919832833747,0.49661457431845957,0.4865993299664984,0.4665843048249973
335,0.33522348232154775,0.506762180214274,0.5060516183703921,0.503551493364142,0.49851210509243404,0.48887059737602273,0.46970641214987585
336,0.3362241494329553,0.508288572323353,0.5075780104794714,0.5052357881051948,0.5003671236193389,0.49115276276634345,0.4728041280112786
337,0.3372248165443629,0.5097886473271033,0.5091570367992084,0.5068674486355897,0.5022356380976943,0.49338364354115133,0.4758530609457302
338,0.33822548365577054,0.5113150394361824,0.5106834289082874,0.5085254262713136,0.504077835470721,0.4956145243159594,0.47887394369718483
339,0.33922615076717816,0.5128094242549965,0.5122361381226956,0.5101834039070375,0.5059200328437474,0.49784540509076736,0.48184909245462276
340,0.3402268178785858,0.5143500418264157,0.5137824458790508,0.5118150644374324,0.507762230216774,0.5000513183553915,0.48479923996199814
341,0.34122748498999333,0.5158366026409429,0.5153230634504699,0.5134851337161453,0.5096044275898005,0.5022619552030233,0.48772438621931097
342,0.34222815210140095,0.5173772202123619,0.516863681021889,0.5151068364229022,0.5114729420681561,0.5044725920506551,0.49061427430345883
343,0.34322881921280857,0.5188637810268892,0.518431326971754,0.516755567508105,0.5132959350670236,0.5066305946876293,0.49348621277217714
344,0.3442294863242162,0.5204043985983083,0.5199449161647272,0.518404298593308,0.5151338648013482,0.5087885973246031,0.49630686662538254
345,0.3452301534356238,0.5218909594128355,0.5215125621145922,0.520026001300065,0.5169447661572267,0.5109729170669061,0.4991018781708317
346,0.34623082054703136,0.5234315769842547,0.5230531796860114,0.521674732385268,0.5187826958915513,0.513133764796348,0.501893515728418
347,0.347231487658439,0.5249181377987818,0.5245667688789846,0.5233234634704709,0.5205935972474299,0.5152690066935779,0.5046304946826289
348,0.3482321547698466,0.5264429888161074,0.5261344148288497,0.5249451661772278,0.5224315269817545,0.517404248590808,0.5073674736368398
349,0.3492328218812542,0.5279430638198576,0.5276652721524965,0.5265818846497881,0.5242424283376331,0.5195124621095919,0.5100781354857217
350,0.3502334889926618,0.5294709179903438,0.5292209054897188,0.5282208554872189,0.5260533296935117,0.5216477040068219,0.5127624802292746
351,0.3512341561040694,0.5309709929940941,0.5307487596602053,0.5298320471579134,0.5278319471529133,0.523755917525606,0.5154311769642537
352,0.352234823215477,0.5324710679978443,0.5323043929974277,0.5314987971620804,0.5296375929907606,0.5258641310443902,0.5180799580519566
353,0.3532354903268846,0.5339989221683306,0.5338322471679139,0.5331099888327748,0.5314710179953442,0.5279708429865938,0.5206746823827677
354,0.35423615743829223,0.5354989971720808,0.5353878805051363,0.5347211805034696,0.5332488846664556,0.5300542804918024,0.523296435092025
355,0.35523682454969985,0.5370268513425671,0.5369157346756227,0.5363879305076364,0.535054530504303,0.532137717997011,0.5258641310443902
356,0.3562374916611074,0.5385269263463173,0.5384713680128451,0.5379991221783311,0.5368323971754143,0.5341933763354834,0.5284708679878437
