originid,destinationid,distance,duration
37,38,452,357
37,39,1972,1721
37,40,1539,1230
37,41,0,0
37,42,1896,1617
37,43,1154,841
37,44,1422,1192
37,45,1185,929
37,46,1394,1118
37,47,2447,2013
37,48,1185,929
37,49,1394,1118
37,51,1272,964
37,52,262,195
37,53,1394,1118
37,54,1307,1092
37,55,1436,1061
37,56,1848,1584
37,57,1972,1721
37,58,1670,1436
37,59,1523,1217
37,60,605,451
37,61,1479,1232
37,62,1422,1192
37,63,1511,1284
37,64,878,703
37,65,1896,1485
37,66,1436,1061
37,67,2038,1637
37,68,361,289
37,69,767,559
37,70,1267,1026
37,71,1394,1118
37,72,1651,1421
37,73,904,730
37,74,1389,1081
37,75,1394,1118
37,76,1185,929
37,77,836,672
37,78,989,730
37,79,2085,1815
37,80,1394,1118
37,81,2220,1814
37,82,509,396
37,83,2038,1637
37,84,904,730
37,86,2374,1824
38,1,2164,1710
38,2,818,646
38,3,1330,1139
38,4,878,633
38,5,1265,1063
38,6,1533,1307
38,7,584,448
38,8,1323,1084
38,9,1870,1605
38,10,1301,1051
38,11,696,528
38,12,1057,843
38,13,1397,1131
38,14,1323,1084
38,15,1168,916
38,16,1301,1051
38,17,748,717
38,18,1057,843
38,19,3228,2548
38,20,686,520
38,21,3232,2474
38,22,1301,1051
38,23,952,719
38,24,2587,1966
38,25,1264,1031
38,26,730,556
38,27,688,525
38,28,684,519
38,29,1821,1565
38,30,1301,1051
38,31,1357,1104
38,32,1301,1051
38,33,332,265
38,34,1873,1607
38,35,91,63
38,36,838,629
38,37,452,350
38,39,1821,1565
38,40,1656,1352
38,41,452,350
38,42,1745,1461
38,43,1268,945
38,44,1271,1037
38,45,1301,1051
38,46,1057,843
38,47,2561,2117
38,48,1301,1051
38,49,1057,843
38,51,1418,1078
38,52,671,514
38,53,1057,843
38,54,1156,936
38,55,1583,1173
38,56,1697,1429
38,57,1821,1565
38,58,1519,1280
38,59,1639,1340
38,60,701,539
38,61,1328,1076
38,62,1271,1037
38,63,1360,1129
38,64,730,556
38,65,2012,1607
38,66,1583,1173
38,67,2152,1741
38,68,91,63
38,69,868,663
38,70,1116,871
38,71,1057,843
38,72,1500,1265
38,73,686,520
38,74,1505,1203
38,75,1057,843
38,76,1301,1051
38,77,688,524
38,78,1084,818
38,79,1934,1660
38,80,1057,843
38,81,2334,1918
38,82,199,140
38,83,2152,1741
38,84,686,520
38,86,2520,1934
39,1,1503,1088
39,2,2331,1774
39,3,861,634
39,4,2390,1774
39,5,2727,2122
39,6,505,360
39,7,1737,1340
39,8,649,448
39,9,49,40
39,10,988,741
39,11,1229,923
39,12,2243,1727
39,13,1027,747
39,14,649,448
39,15,945,691
39,16,988,741
39,17,1587,1336
39,18,2243,1727
39,19,2843,2153
39,20,1270,953
39,21,2846,2079
39,22,988,741
39,23,2465,1847
39,24,2203,1573
39,25,619,461
39,26,1341,1004
39,27,2062,1581
39,28,1310,983
39,29,0,0
39,30,988,741
39,31,464,344
39,32,988,741
39,33,1853,1429
39,34,52,42
39,35,1797,1342
39,36,1449,1129
39,37,1972,1515
39,38,1821,1361
39,40,707,511
39,41,1972,1515
39,42,1355,1028
39,43,1732,1334
39,44,626,466
39,45,988,741
39,46,2243,1727
39,47,1134,860
39,48,988,741
39,49,2243,1727
39,51,2177,1662
39,52,2105,1612
39,53,2243,1727
39,54,750,549
39,55,2126,1621
39,56,125,113
39,57,0,0
39,58,427,297
39,59,724,522
39,60,1620,1255
39,61,495,364
39,62,626,466
39,63,586,406
39,64,1341,1004
39,65,1506,1100
39,66,2126,1621
39,67,1208,883
39,68,1797,1342
39,69,1453,1131
39,70,969,716
39,71,2243,1727
39,72,1110,832
39,73,1270,953
39,74,1023,788
39,75,2243,1727
39,76,988,741
39,77,1300,973
39,78,1706,1315
39,79,140,112
39,80,2243,1727
39,81,1026,759
39,82,1898,1413
39,83,1208,883
39,84,1270,953
39,86,1957,1393
40,1,1130,853
40,2,2196,1707
40,3,1010,854
40,4,1902,1483
40,5,2642,2124
40,6,704,632
40,7,1104,867
40,8,612,518
40,9,756,712
40,10,354,269
40,11,1093,856
40,12,2168,1778
40,13,1119,919
40,14,612,518
40,15,779,607
40,16,354,269
40,17,1452,1269
40,18,2168,1778
40,19,2470,1922
40,20,1134,886
40,21,2474,1848
40,22,354,269
40,23,2330,1780
40,24,1830,1342
40,25,578,485
40,26,1024,847
40,27,1429,1108
40,28,1175,917
40,29,707,672
40,30,354,269
40,31,524,446
40,32,354,269
40,33,1420,1092
40,34,759,714
40,35,1564,1245
40,36,815,655
40,37,1539,1177
40,38,1686,1294
40,39,707,672
40,41,1539,1177
40,42,1446,1201
40,43,1098,861
40,44,584,490
40,45,354,269
40,46,2168,1778
40,47,1506,1244
40,48,354,269
40,49,2168,1778
40,51,1543,1188
40,52,1472,1139
40,53,2168,1778
40,54,708,573
40,55,1492,1147
40,56,583,535
40,57,707,672
40,58,626,563
40,59,16,11
40,60,987,781
40,61,513,432
40,62,584,490
40,63,758,643
40,64,1024,847
40,65,798,589
40,66,1492,1147
40,67,1097,860
40,68,1564,1245
40,69,820,658
40,70,833,639
40,71,2168,1778
40,72,1201,1005
40,73,1134,886
40,74,286,247
40,75,2168,1778
40,76,354,269
40,77,1065,875
40,78,1072,841
40,79,825,768
40,80,2168,1778
40,81,1279,1046
40,82,1694,1334
40,83,1097,860
40,84,1134,886
40,86,1585,1161
41,1,2050,1606
41,2,1155,921
41,3,1481,1295
41,4,616,479
41,5,1601,1337
41,6,1684,1463
41,7,488,359
41,8,1474,1240
41,9,2021,1761
41,10,1185,929
41,11,864,700
41,12,1394,1118
41,13,1548,1287
41,14,1474,1240
41,15,1319,1071
41,16,1185,929
41,17,1084,992
41,18,1394,1118
41,19,3081,2437
41,20,904,730
41,21,3085,2364
41,22,1185,929
41,23,1104,848
41,24,2440,1855
41,25,1415,1187
41,26,878,703
41,27,322,237
41,28,945,761
41,29,1972,1721
41,30,1185,929
41,31,1508,1260
41,32,1185,929
41,33,120,86
41,34,2024,1763
41,35,361,289
41,36,724,525
41,37,0,0
41,38,452,357
41,39,1972,1721
41,40,1539,1230
41,42,1896,1617
41,43,1154,841
41,44,1422,1192
41,45,1185,929
41,46,1394,1118
41,47,2447,2013
41,48,1185,929
41,49,1394,1118
41,51,1272,964
41,52,262,195
41,53,1394,1118
41,54,1307,1092
41,55,1436,1061
41,56,1848,1584
41,57,1972,1721
41,58,1670,1436
41,59,1523,1217
41,60,605,451
41,61,1479,1232
41,62,1422,1192
41,63,1511,1284
41,64,878,703
41,65,1896,1485
41,66,1436,1061
41,67,2038,1637
41,68,361,289
41,69,767,559
41,70,1267,1026
41,71,1394,1118
41,72,1651,1421
41,73,904,730
41,74,1389,1081
41,75,1394,1118
41,76,1185,929
41,77,836,672
41,78,989,730
41,79,2085,1815
41,80,1394,1118
41,81,2220,1814
41,82,509,396
41,83,2038,1637
41,84,904,730
41,86,2374,1824
42,1,2603,1957
42,2,1642,1195
42,3,634,465
42,4,2341,1726
42,5,1372,1094
42,6,963,743
42,7,1889,1441
42,8,954,686
42,9,1356,1087
42,10,1571,1237
42,11,1180,875
42,12,888,699
42,13,631,448
42,14,954,686
42,15,1009,749
42,16,1571,1237
42,17,1538,1288
42,18,888,699
42,19,3943,3026
42,20,1221,905
42,21,3947,2952
42,22,1571,1237
42,23,2125,1540
42,24,3303,2446
42,25,942,670
42,26,1292,956
42,27,2194,1650
42,28,1261,935
42,29,1375,1097
42,30,1571,1237
42,31,1050,779
42,32,1571,1237
42,33,1804,1381
42,34,1359,1090
42,35,1748,1294
42,36,1788,1373
42,37,1923,1467
42,38,1772,1313
42,39,1375,1097
42,40,1473,1104
42,41,1923,1467
42,43,2071,1578
42,44,935,665
42,45,1571,1237
42,46,888,699
42,47,2346,1838
42,48,1571,1237
42,49,888,699
42,51,2516,1905
42,52,2176,1639
42,53,888,699
42,54,871,632
42,55,2465,1865
42,56,1275,997
42,57,1375,1097
42,58,948,725
42,59,1489,1115
42,60,1913,1463
42,61,1040,765
42,62,935,665
42,63,789,573
42,64,1292,956
42,65,2271,1693
42,66,2465,1865
42,67,2420,1855
42,68,1748,1294
42,69,1792,1375
42,70,956,704
42,71,888,699
42,72,245,162
42,73,1221,905
42,74,1508,1145
42,75,888,699
42,76,1571,1237
42,77,1251,925
42,78,2045,1559
42,79,1447,1160
42,80,888,699
42,81,2238,1736
42,82,1770,1262
42,83,2420,1855
42,84,1221,905
42,86,3058,2266
43,1,896,765
43,2,1971,1518
43,3,1629,1424
43,4,1505,1106
43,5,2418,1934
43,6,1777,1515
43,7,719,532
43,8,1454,1216
43,9,1777,1561
43,10,743,615
43,11,1077,871
43,12,2210,1715
43,13,1695,1416
43,14,1454,1216
43,15,1477,1227
43,16,743,615
43,17,1436,1285
43,18,2210,1715
43,19,2235,1834
43,20,1118,902
43,21,2239,1760
43,22,743,615
43,23,1992,1478
43,24,1596,1254
43,25,1420,1182
43,26,779,652
43,27,1044,773
43,28,1159,932
43,29,1728,1522
43,30,743,615
43,31,1366,1144
43,32,743,615
43,33,1034,757
43,34,1780,1564
43,35,1177,886
43,36,430,321
43,37,1154,843
43,38,1268,953
43,39,1728,1522
43,40,1098,916
43,41,1154,843
43,42,2044,1745
43,44,1426,1188
43,45,743,615
43,46,2210,1715
43,47,1293,1172
43,48,743,615
43,49,2210,1715
43,51,493,364
43,52,1087,804
43,53,2210,1715
43,54,1490,1232
43,55,394,286
43,56,1706,1468
43,57,1728,1521
43,58,1686,1435
43,59,1082,903
43,60,601,447
43,61,1355,1130
43,62,1426,1188
43,63,1600,1341
43,64,779,652
43,65,1153,965
43,66,394,286
43,67,884,796
43,68,1177,886
43,69,435,323
43,70,1414,1155
43,71,2210,1715
43,72,1799,1550
43,73,1118,902
43,74,948,767
43,75,2210,1715
43,76,743,615
43,77,820,680
43,78,177,131
43,79,1721,1521
43,80,2210,1715
43,81,1066,974
43,82,1326,993
43,83,884,796
43,84,1118,902
43,86,1350,1073
44,1,1715,1306
44,2,1781,1365
44,3,421,360
44,4,1840,1366
44,5,2189,1768
44,6,343,321
44,7,1388,1081
44,8,117,97
44,9,675,628
44,10,683,585
44,11,678,514
44,12,1705,1373
44,13,587,470
44,14,117,97
44,15,394,282
44,16,683,585
44,17,1037,927
44,18,1705,1373
44,19,3054,2375
44,20,719,544
44,21,3058,2301
44,22,683,585
44,23,1915,1438
44,24,2415,1794
44,25,7,4
44,26,791,596
44,27,1692,1289
44,28,760,575
44,29,626,588
44,30,683,585
44,31,162,127
44,32,683,585
44,33,1302,1021
44,34,678,630
44,35,1247,933
44,36,1144,969
44,37,1422,1106
44,38,1271,952
44,39,626,588
44,40,584,453
44,41,1422,1106
44,42,915,751
44,43,1426,1175
44,45,683,585
44,46,1705,1373
44,47,1573,1293
44,48,683,585
44,49,1705,1373
44,51,1871,1502
44,52,1675,1279
44,53,1705,1373
44,54,207,143
44,55,1820,1461
44,56,502,451
44,57,626,588
44,58,326,298
44,59,601,464
44,60,1315,1095
44,61,151,114
44,62,0,0
44,63,169,149
44,64,791,596
44,65,1383,1042
44,66,1820,1461
44,67,1647,1309
44,68,1247,933
44,69,1148,972
44,70,419,308
44,71,1705,1373
44,72,670,556
44,73,719,544
44,74,619,493
44,75,1705,1373
44,76,683,585
44,77,750,564
44,78,1400,1155
44,79,739,683
44,80,1705,1373
44,81,1465,1191
44,82,1347,1004
44,83,1647,1309
44,84,719,544
44,86,2169,1614
45,1,1043,820
45,2,1908,1535
45,3,1108,941
45,4,1547,1216
45,5,2355,1951
45,6,1033,905
45,7,749,600
45,8,710,606
45,9,1037,947
45,10,0,0
45,11,968,799
45,12,2147,1732
45,13,1217,1006
45,14,710,606
45,15,734,616
45,16,0,0
45,17,1326,1212
45,18,2147,1732
45,19,2382,1888
45,20,1009,829
45,21,2386,1815
45,22,0,0
45,23,2050,1593
45,24,1743,1308
45,25,676,572
45,26,669,579
45,27,1074,840
45,28,1050,860
45,29,985,907
45,30,0,0
45,31,622,533
45,32,0,0
45,33,1065,824
45,34,1037,949
45,35,1210,977
45,36,461,388
45,37,1185,910
45,38,1301,1045
45,39,985,907
45,40,354,303
45,41,1185,910
45,42,1545,1288
45,43,743,594
45,44,683,577
45,46,2147,1732
45,47,1419,1211
45,48,0,0
45,49,2147,1732
45,51,1189,921
45,52,1117,871
45,53,2147,1732
45,54,746,621
45,55,1138,880
45,56,962,857
45,57,985,907
45,58,942,825
45,59,338,290
45,60,632,514
45,61,612,520
45,62,683,577
45,63,857,730
45,64,669,579
45,65,711,556
45,66,1138,880
45,67,1009,827
45,68,1210,977
45,69,465,391
45,70,788,648
45,71,2147,1732
45,72,1300,1092
45,73,1009,829
45,74,204,156
45,75,2147,1732
45,76,0,0
45,77,710,607
45,78,717,574
45,79,978,906
45,80,2147,1732
45,81,1191,1012
45,82,1339,1067
45,83,1009,827
45,84,1009,829
45,86,1497,1128
46,1,3177,2409
46,2,488,343
46,3,1522,1280
46,4,1378,984
46,5,202,184
46,6,1851,1558
46,7,1597,1147
46,8,1757,1401
46,9,2244,1902
46,10,2219,1673
46,11,1517,1077
46,12,0,0
46,13,1298,1074
46,14,1757,1401
46,15,1651,1300
46,16,2219,1673
46,17,1568,1264
46,18,0,0
46,19,4241,3247
46,20,1507,1067
46,21,4245,3173
46,22,2219,1673
46,23,1068,764
46,24,3600,2665
46,25,1699,1351
46,26,1550,1104
46,27,1433,1067
46,28,1504,1065
46,29,2287,1904
46,30,2219,1673
46,31,1823,1443
46,32,2219,1673
46,33,1346,964
46,34,2247,1904
46,35,1105,763
46,36,1851,1328
46,37,1465,1050
46,38,1129,782
46,39,2287,1904
46,40,2245,1768
46,41,1465,1050
46,42,888,814
46,43,2282,1644
46,44,1705,1356
46,45,2219,1673
46,47,3233,2608
46,48,2219,1673
46,49,0,0
46,51,2432,1774
46,52,1373,1022
46,53,0,0
46,54,1537,1214
46,55,2597,1873
46,56,2162,1767
46,57,2287,1904
46,58,1837,1539
46,59,2262,1779
46,60,1714,1238
46,61,1801,1419
46,62,1705,1356
46,63,1677,1387
46,64,1550,1104
46,65,2930,2229
46,66,2597,1873
46,67,3165,2441
46,68,1105,763
46,69,1881,1363
46,70,1598,1255
46,71,0,0
46,72,1133,976
46,73,1507,1067
46,74,2210,1749
46,75,0,0
46,76,2219,1673
46,77,1509,1073
46,78,2098,1518
46,79,2335,1974
46,80,0,0
46,81,3126,2507
46,82,943,643
46,83,3165,2441
46,84,1507,1067
46,86,3534,2634
47,1,705,479
47,2,3277,2478
47,3,1832,1400
47,4,2798,2040
47,5,3709,2897
47,6,1476,1130
47,7,2012,1466
47,8,1600,1198
47,9,1110,855
47,10,1419,1005
47,11,2175,1627
47,12,3225,2501
47,13,1998,1512
47,14,1600,1198
47,15,1891,1395
47,16,1419,1005
47,17,2534,2040
47,18,3225,2501
47,19,2044,1544
47,20,2216,1657
47,21,2048,1470
47,22,1419,1005
47,23,3285,2412
47,24,1405,964
47,25,1566,1165
47,26,2072,1586
47,27,2337,1707
47,28,2257,1687
47,29,1117,883
47,30,1419,1005
47,31,1411,1048
47,32,1419,1005
47,33,2328,1691
47,34,1107,853
47,35,2470,1820
47,36,1724,1255
47,37,2447,1777
47,38,2561,1888
47,39,1117,883
47,40,1506,1070
47,41,2447,1777
47,42,2326,1794
47,43,1293,934
47,44,1573,1170
47,45,1419,1005
47,46,3225,2501
47,48,1419,1005
47,49,3225,2501
47,51,1787,1299
47,52,2380,1738
47,53,3225,2501
47,54,1697,1253
47,55,1586,1148
47,56,1071,817
47,57,1117,883
47,58,1398,1063
47,59,1490,1057
47,60,1895,1381
47,61,1442,1068
47,62,1573,1170
47,63,1557,1172
47,64,2072,1586
47,65,941,663
47,66,1586,1148
47,67,410,274
47,68,2470,1820
47,69,1728,1257
47,70,1916,1420
47,71,3225,2501
47,72,2081,1598
47,73,2216,1657
47,74,1439,1017
47,75,3225,2501
47,76,1419,1005
47,77,2113,1614
47,78,1471,1065
47,79,1019,796
47,80,3225,2501
47,81,228,150
47,82,2619,1927
47,83,410,274
47,84,2216,1657
47,86,1159,784
48,1,1043,820
48,2,1908,1535
48,3,1108,941
48,4,1547,1216
48,5,2355,1951
48,6,1033,905
48,7,749,600
48,8,710,606
48,9,1037,947
48,10,0,0
48,11,968,799
48,12,2147,1732
48,13,1217,1006
48,14,710,606
48,15,734,616
48,16,0,0
48,17,1326,1212
48,18,2147,1732
48,19,2382,1888
48,20,1009,829
48,21,2386,1815
48,22,0,0
48,23,2050,1593
48,24,1743,1308
48,25,676,572
48,26,669,579
48,27,1074,840
48,28,1050,860
48,29,985,907
48,30,0,0
48,31,622,533
48,32,0,0
48,33,1065,824
48,34,1037,949
48,35,1210,977
48,36,461,388
48,37,1185,910
48,38,1301,1045
48,39,985,907
48,40,354,303
48,41,1185,910
48,42,1545,1288
48,43,743,594
48,44,683,577
48,45,0,0
48,46,2147,1732
48,47,1419,1211
48,49,2147,1732
48,51,1189,921
48,52,1117,871
48,53,2147,1732
48,54,746,621
48,55,1138,880
48,56,962,857
48,57,985,907
48,58,942,825
48,59,338,290
48,60,632,514
48,61,612,520
48,62,683,577
48,63,857,730
48,64,669,579
48,65,711,556
48,66,1138,880
48,67,1009,827
48,68,1210,977
48,69,465,391
48,70,788,648
48,71,2147,1732
48,72,1300,1092
48,73,1009,829
48,74,204,156
48,75,2147,1732
48,76,0,0
48,77,710,607
48,78,717,574
48,79,978,906
48,80,2147,1732
48,81,1191,1012
48,82,1339,1067
48,83,1009,827
48,84,1009,829
48,86,1497,1128
49,1,3177,2409
49,2,488,343
49,3,1522,1280
49,4,1378,984
49,5,202,184
49,6,1851,1558
49,7,1597,1147
49,8,1757,1401
49,9,2244,1902
49,10,2219,1673
49,11,1517,1077
49,12,0,0
49,13,1298,1074
49,14,1757,1401
49,15,1651,1300
49,16,2219,1673
49,17,1568,1264
49,18,0,0
49,19,4241,3247
49,20,1507,1067
49,21,4245,3173
49,22,2219,1673
49,23,1068,764
49,24,3600,2665
49,25,1699,1351
49,26,1550,1104
49,27,1433,1067
49,28,1504,1065
49,29,2287,1904
49,30,2219,1673
49,31,1823,1443
49,32,2219,1673
49,33,1346,964
49,34,2247,1904
49,35,1105,763
49,36,1851,1328
49,37,1465,1050
49,38,1129,782
49,39,2287,1904
49,40,2245,1768
49,41,1465,1050
49,42,888,814
49,43,2282,1644
49,44,1705,1356
49,45,2219,1673
49,46,0,0
49,47,3233,2608
49,48,2219,1673
49,51,2432,1774
49,52,1373,1022
49,53,0,0
49,54,1537,1214
49,55,2597,1873
49,56,2162,1767
49,57,2287,1904
49,58,1837,1539
49,59,2262,1779
49,60,1714,1238
49,61,1801,1419
49,62,1705,1356
49,63,1677,1387
49,64,1550,1104
49,65,2930,2229
49,66,2597,1873
49,67,3165,2441
49,68,1105,763
49,69,1881,1363
49,70,1598,1255
49,71,0,0
49,72,1133,976
49,73,1507,1067
49,74,2210,1749
49,75,0,0
49,76,2219,1673
49,77,1509,1073
49,78,2098,1518
49,79,2335,1974
49,80,0,0
49,81,3126,2507
49,82,943,643
49,83,3165,2441
49,84,1507,1067
49,86,3534,2634
51,1,1389,1113
51,2,2059,1598
51,3,2074,1733
51,4,1388,1049
51,5,2506,2015
51,6,2222,1825
51,7,851,652
51,8,1899,1526
51,9,2222,1871
51,10,1189,924
51,11,1522,1181
51,12,2299,1812
51,13,2140,1725
51,14,1899,1526
51,15,1922,1537
51,16,1189,924
51,17,1881,1594
51,18,2299,1812
51,19,1932,1585
51,20,1563,1211
51,21,1936,1511
51,22,1189,924
51,23,1876,1420
51,24,1291,1003
51,25,1865,1492
51,26,1224,961
51,27,970,737
51,28,1604,1242
51,29,2173,1831
51,30,1189,924
51,31,1811,1453
51,32,1189,924
51,33,1203,912
51,34,2225,1873
51,35,1327,1025
51,36,880,637
51,37,1272,961
51,38,1418,1092
51,39,2173,1831
51,40,1543,1225
51,41,1272,961
51,42,2489,2055
51,43,493,348
51,44,1871,1498
51,45,1189,924
51,46,2299,1812
51,47,1787,1520
51,48,1189,924
51,49,2299,1812
51,52,1010,769
51,53,2299,1812
51,54,1935,1542
51,55,355,277
51,56,2151,1778
51,57,2173,1831
51,58,2131,1745
51,59,1527,1213
51,60,776,595
51,61,1800,1440
51,62,1871,1498
51,63,2045,1651
51,64,1224,961
51,65,1647,1313
51,66,355,277
51,67,1377,1144
51,68,1327,1025
51,69,793,573
51,70,1859,1465
51,71,2299,1812
51,72,2244,1859
51,73,1563,1211
51,74,1393,1076
51,75,2299,1812
51,76,1189,924
51,77,1265,990
51,78,544,388
51,79,2166,1831
51,80,2299,1812
51,81,1559,1321
51,82,1476,1131
51,83,1377,1144
51,84,1563,1211
51,86,1225,971
52,1,1982,1576
52,2,1134,918
52,3,1721,1483
52,4,442,353
52,5,1580,1334
52,6,1924,1650
52,7,368,276
52,8,1713,1427
52,9,2151,1846
52,10,1117,899
52,11,1103,888
52,12,1373,1131
52,13,1787,1475
52,14,1713,1427
52,15,1558,1259
52,16,1117,899
52,17,1303,1156
52,18,1373,1131
52,19,2819,2245
52,20,1144,918
52,21,2823,2171
52,22,1117,899
52,23,929,723
52,24,2178,1663
52,25,1655,1374
52,26,1117,891
52,27,60,45
52,28,1185,948
52,29,2102,1806
52,30,1117,899
52,31,1740,1428
52,32,1117,899
52,33,359,273
52,34,2154,1849
52,35,580,453
52,36,799,599
52,37,262,195
52,38,671,521
52,39,2102,1806
52,40,1472,1201
52,41,262,195
52,42,2136,1804
52,43,1087,811
52,44,1661,1380
52,45,1117,899
52,46,1373,1131
52,47,2380,1983
52,48,1117,899
52,49,1373,1131
52,51,1010,771
52,53,1373,1131
52,54,1547,1279
52,55,1174,868
52,56,2079,1753
52,57,2102,1806
52,58,1909,1624
52,59,1455,1188
52,60,492,369
52,61,1729,1415
52,62,1661,1380
52,63,1750,1472
52,64,1117,891
52,65,1828,1455
52,66,1174,868
52,67,1970,1607
52,68,580,453
52,69,652,491
52,70,1506,1214
52,71,1373,1131
52,72,1891,1609
52,73,1144,918
52,74,1321,1052
52,75,1373,1131
52,76,1117,899
52,77,1076,860
52,78,884,649
52,79,2095,1806
52,80,1373,1131
52,81,2152,1785
52,82,665,518
52,83,1970,1607
52,84,1144,918
52,86,2112,1631
53,1,3177,2409
53,2,488,343
53,3,1522,1280
53,4,1378,984
53,5,202,184
53,6,1851,1558
53,7,1597,1147
53,8,1757,1401
53,9,2244,1902
53,10,2219,1673
53,11,1517,1077
53,12,0,0
53,13,1298,1074
53,14,1757,1401
53,15,1651,1300
53,16,2219,1673
53,17,1568,1264
53,18,0,0
53,19,4241,3247
53,20,1507,1067
53,21,4245,3173
53,22,2219,1673
53,23,1068,764
53,24,3600,2665
53,25,1699,1351
53,26,1550,1104
53,27,1433,1067
53,28,1504,1065
53,29,2287,1904
53,30,2219,1673
53,31,1823,1443
53,32,2219,1673
53,33,1346,964
53,34,2247,1904
53,35,1105,763
53,36,1851,1328
53,37,1465,1050
53,38,1129,782
53,39,2287,1904
53,40,2245,1768
53,41,1465,1050
53,42,888,814
53,43,2282,1644
53,44,1705,1356
53,45,2219,1673
53,46,0,0
53,47,3233,2608
53,48,2219,1673
53,49,0,0
53,51,2432,1774
53,52,1373,1022
53,54,1537,1214
53,55,2597,1873
53,56,2162,1767
53,57,2287,1904
53,58,1837,1539
53,59,2262,1779
53,60,1714,1238
53,61,1801,1419
53,62,1705,1356
53,63,1677,1387
53,64,1550,1104
53,65,2930,2229
53,66,2597,1873
53,67,3165,2441
53,68,1105,763
53,69,1881,1363
53,70,1598,1255
53,71,0,0
53,72,1133,976
53,73,1507,1067
53,74,2210,1749
53,75,0,0
53,76,2219,1673
53,77,1509,1073
53,78,2098,1518
53,79,2335,1974
53,80,0,0
53,81,3126,2507
53,82,943,643
53,83,3165,2441
53,84,1507,1067
53,86,3534,2634
54,1,1717,1381
54,2,1666,1280
54,3,430,391
54,4,1726,1281
54,5,2021,1646
54,6,470,430
54,7,1274,996
54,8,259,211
54,9,799,730
54,10,746,639
54,11,564,429
54,12,1537,1250
54,13,517,427
54,14,259,211
54,15,349,257
54,16,746,639
54,17,922,843
54,18,1537,1250
54,19,3056,2450
54,20,605,460
54,21,3060,2376
54,22,746,639
54,23,1800,1353
54,24,2417,1870
54,25,201,160
54,26,676,511
54,27,1578,1205
54,28,646,490
54,29,750,690
54,30,746,639
54,31,286,229
54,32,746,639
54,33,1188,936
54,34,802,732
54,35,1133,848
54,36,1172,928
54,37,1307,1022
54,38,1156,867
54,39,750,690
54,40,708,555
54,41,1307,1022
54,42,845,708
54,43,1455,1133
54,44,207,166
54,45,746,639
54,46,1537,1250
54,47,1697,1395
54,48,746,639
54,49,1537,1250
54,51,1900,1460
54,52,1561,1194
54,53,1537,1250
54,55,1849,1419
54,56,626,554
54,57,750,690
54,58,456,409
54,59,725,566
54,60,1297,1018
54,61,265,205
54,62,207,166
54,63,296,257
54,64,676,511
54,65,1385,1117
54,66,1849,1419
54,67,1771,1411
54,68,1133,848
54,69,1177,930
54,70,341,259
54,71,1537,1250
54,72,600,512
54,73,605,460
54,74,683,547
54,75,1537,1250
54,76,746,639
54,77,635,480
54,78,1429,1114
54,79,863,785
54,80,1537,1250
54,81,1589,1293
54,82,1233,920
54,83,1771,1411
54,84,605,460
54,86,2171,1689
55,1,1188,985
55,2,2224,1695
55,3,2023,1716
55,4,1553,1146
55,5,2670,2111
55,6,2171,1808
55,7,1016,751
55,8,1848,1509
55,9,2171,1854
55,10,1138,907
55,11,1471,1164
55,12,2463,1908
55,13,2089,1708
55,14,1848,1509
55,15,1871,1519
55,16,1138,907
55,17,1830,1577
55,18,2463,1908
55,19,2165,1751
55,20,1512,1194
55,21,2169,1677
55,22,1138,907
55,23,2040,1517
55,24,1524,1169
55,25,1814,1475
55,26,1173,944
55,27,1134,834
55,28,1553,1225
55,29,2123,1814
55,30,1138,907
55,31,1760,1436
55,32,1138,907
55,33,1429,1049
55,34,2174,1856
55,35,1492,1123
55,36,825,613
55,37,1436,1058
55,38,1583,1191
55,39,2123,1814
55,40,1492,1208
55,41,1436,1058
55,42,2438,2038
55,43,394,292
55,44,1820,1480
55,45,1138,907
55,46,2463,1908
55,47,1586,1392
55,48,1138,907
55,49,2463,1908
55,51,355,277
55,52,1174,865
55,53,2463,1908
55,54,1884,1525
55,56,2100,1760
55,57,2122,1814
55,58,2080,1728
55,59,1476,1195
55,60,941,694
55,61,1749,1423
55,62,1820,1480
55,63,1994,1633
55,64,1173,944
55,65,1446,1185
55,66,0,0
55,67,1176,1016
55,68,1492,1123
55,69,829,616
55,70,1809,1447
55,71,2463,1908
55,72,2193,1842
55,73,1512,1194
55,74,1342,1059
55,75,2463,1908
55,76,1138,907
55,77,1214,973
55,78,571,423
55,79,2115,1813
55,80,2463,1908
55,81,1358,1193
55,82,1641,1230
55,83,1176,1016
55,84,1512,1194
55,86,1457,1137
56,1,1441,1069
56,2,2206,1661
56,3,761,583
56,4,2266,1661
56,5,2638,2080
56,6,405,312
56,7,1687,1265
56,8,529,381
56,9,173,177
56,10,937,668
56,11,1104,809
56,12,2154,1684
56,13,927,695
56,14,529,381
56,15,820,578
56,16,937,668
56,17,1462,1223
56,18,2154,1684
56,19,2780,2134
56,20,1145,840
56,21,2784,2060
56,22,937,668
56,23,2340,1734
56,24,2141,1554
56,25,495,347
56,26,1217,891
56,27,2011,1506
56,28,1186,870
56,29,125,137
56,30,937,668
56,31,340,230
56,32,937,668
56,33,1728,1316
56,34,176,179
56,35,1673,1229
56,36,1398,1054
56,37,1848,1402
56,38,1697,1247
56,39,125,137
56,40,583,398
56,41,1848,1402
56,42,1255,976
56,43,1681,1259
56,44,502,353
56,45,937,668
56,46,2154,1684
56,47,1071,841
