BUILDINGID,BASELEVEL,ROOFLEVEL,gfa,height,x,y
"1108223949",10.199999809265137,18.899999618530273,81.638,8.700,839546.148,821865.352
"1108223941",97.000000000000000,104.199996948242188,615.518,7.200,840422.453,821860.638
"1108223948",30.899999618530273,84.300003051757812,18769.521,53.400,837322.512,821845.679
"1108223930",6.800000190734864,71.099998474121094,14189.402,64.300,838950.949,821856.540
"1108224381",8.100000381469728,18.500000000000000,167.975,10.400,839571.375,821774.073
"1108224428",8.000000000000000,17.700000762939453,168.142,9.700,839540.491,821765.936
"1108224445",8.100000381469728,16.100000381469727,111.562,8.000,839525.799,821763.811
"1108224410",8.100000381469728,17.600000381469727,168.217,9.500,839535.372,821770.007
"1108224971",6.400000095367432,28.399999618530273,289.600,22.000,838242.416,821665.144
"1810090270",26.399999618530273,103.199996948242188,5297.293,76.800,839573.253,821899.703
"1108224058",6.099999904632568,28.299999237060547,1133.605,22.200,839296.051,821838.282
"1108224003",8.199999809265138,18.500000000000000,167.278,10.300,839483.995,821853.347
"1108224027",10.000000000000000,19.700000762939453,109.329,9.700,839561.736,821848.762
"1108225048",45.900001525878906,52.799999237060547,165.394,6.900,840178.323,821643.390
"1108225131",11.800000190734863,22.200000762939453,301.270,10.400,837733.318,821623.141
"1108224990",6.400000095367432,31.500000000000000,440.463,25.100,838291.334,821659.115
"1108223334",6.800000190734864,86.000000000000000,15799.405,79.200,838466.034,822005.411
"1108224018",6.800000190734864,89.500000000000000,18280.274,82.700,838861.902,821839.078
"1108223999",9.199999809265137,14.000000000000000,101.167,4.800,839524.143,821850.568
"1108224030",8.300000190734863,18.500000000000000,167.143,10.200,839480.211,821848.563
"1108223989",6.900000095367432,26.000000000000000,2904.990,19.100,838300.365,821846.154
"1108224019",8.199999809265138,15.600000381469727,112.291,7.400,839466.809,821851.382
"1108224066",6.800000190734864,27.700000762939453,3028.547,20.900,838138.374,821828.179
"1108224041",6.800000190734864,28.399999618530273,4256.682,21.600,838211.661,821830.575
"1108224050",8.199999809265138,18.399999618530273,167.114,10.200,839476.426,821843.782
"1108224057",9.300000190734863,16.200000762939453,183.908,6.900,839572.809,821840.071
"1108225120",53.299999237060547,56.500000000000000,147.319,3.200,840324.936,821621.194
"1108225100",49.500000000000000,58.299999237060547,3476.800,8.800,840290.991,821618.637
"1108225200",31.200000762939453,105.500000000000000,18771.117,74.300,840002.567,821594.333
"1108223329",30.600000381469727,102.300003051757812,26069.087,71.700,837255.854,822001.594
"1108223429",6.800000190734864,71.099998474121094,13987.228,64.300,838954.265,821978.978
"1108223982",84.099998474121094,95.900001525878906,3383.775,11.800,840342.664,821823.330
"1108223979",8.100000381469728,18.299999237060547,167.324,10.200,839487.781,821858.133
"1108223993",8.199999809265138,15.600000381469727,112.201,7.400,839470.624,821856.174
"1108224135",9.100000381469727,14.300000190734863,121.687,5.200,839597.982,821824.142
"1108224122",6.699999809265138,32.200000762939453,6877.575,25.500,838263.036,821812.286
"1108224158",8.199999809265138,18.899999618530273,168.667,10.700,839511.028,821822.087
"1108224085",6.800000190734864,25.700000762939453,2680.275,18.900,838328.595,821826.742
"1108224382",8.100000381469728,15.800000190734863,112.102,7.700,839530.254,821774.080
"1108224495",8.100000381469728,18.399999618530273,168.121,10.300,839595.256,821755.064
"1108224544",6.599999904632568,36.099998474121094,4099.715,29.500,838087.193,821737.898
"1108223385",6.800000190734864,16.200000762939453,2127.525,9.400,838190.837,821994.810
"1108223493",32.799999237060547,38.799999237060547,300.435,6.000,837295.035,821974.677
"1108223534",7.000000000000000,12.199999809265137,148.835,5.200,838263.888,821958.259
"1108224147",8.000000000000000,18.500000000000000,167.513,10.500,839528.201,821824.026
"1108224167",8.199999809265138,18.500000000000000,167.562,10.300,839532.973,821820.230
"1108224129",8.000000000000000,18.700000762939453,167.593,10.700,839523.430,821827.825
"1108224162",7.000000000000000,19.600000381469727,275.990,12.600,839477.843,821820.529
"1108224111",8.100000381469728,18.600000381469727,167.484,10.500,839518.655,821831.621
"1108224088",9.199999809265137,17.299999237060547,97.557,8.100,839585.460,821833.943
"1108224221",29.899999618530273,39.599998474121094,10944.937,9.700,837317.646,821779.457
"1108224558",7.000000000000000,39.200000762939453,3728.720,32.200,839528.937,821735.141
"1108224551",121.000000000000000,128.699996948242188,141.489,7.700,840649.832,821747.321
"1108224501",7.300000190734864,16.100000381469727,111.493,8.800,839517.820,821754.577
"1108224528",8.100000381469728,18.399999618530273,168.238,10.300,839560.969,821749.644
"1108224506",8.100000381469728,18.000000000000000,168.074,9.900,839555.849,821753.718
"1108224531",7.199999809265138,13.800000190734863,122.154,6.600,838143.519,821748.820
"1108224469",6.800000190734864,25.600000381469727,418.743,18.800,838090.011,821758.455
"1108224527",45.599998474121094,119.199996948242188,18541.456,73.600,840119.806,821734.916
"1108224494",11.399999618530273,16.799999237060547,199.813,5.400,839667.305,821752.002
"1108224556",8.100000381469728,17.899999618530273,168.070,9.800,839566.088,821745.570
"1108224526",7.300000190734864,16.000000000000000,149.007,8.700,839513.160,821749.185
"1108224471",8.100000381469728,18.500000000000000,168.075,10.400,839590.482,821758.867
"1108224496",6.699999809265138,25.600000381469727,447.279,18.900,838086.724,821754.001
"1108224515",6.400000095367432,34.099998474121094,4857.915,27.700,838400.625,821743.148
"1108224536",62.299999237060547,136.399993896484375,18602.116,74.100,840268.224,821736.167
"1108225262",59.700000762939453,65.500000000000000,1787.947,5.800,840387.980,821570.578
"1108223527",6.300000190734864,23.600000381469727,4528.680,17.300,839162.482,821942.943
"1108223494",6.699999809265138,26.200000762939453,5463.528,19.500,838205.405,821955.639
"1108223489",30.500000000000000,84.900001525878906,25791.287,54.400,837281.861,821954.046
"1108223513",6.400000095367432,23.500000000000000,1692.037,17.100,839183.206,821954.209
"1108223557",6.699999809265138,42.799999237060547,31004.550,36.100,838491.069,821928.199
"1108224478",8.100000381469728,18.299999237060547,168.093,10.200,839550.731,821757.788
"1108224594",16.899999618530273,21.600000381469727,181.626,4.700,839793.158,821735.476
"1108224602",33.400001525878906,40.700000762939453,209.303,7.300,837687.415,821733.769
"1108224613",6.400000095367432,34.099998474121094,616.472,27.700,838375.108,821732.647
"1108224616",6.500000000000000,33.500000000000000,653.412,27.000,838422.321,821732.571
"1108225246",53.200000762939453,126.800003051757812,17897.995,73.600,840314.548,821585.015
"1108225289",40.200000762939453,44.599998474121094,186.503,4.400,840097.249,821585.000
"1108223556",6.599999904632568,12.199999809265137,172.081,5.600,839460.439,821955.490
"1108223589",6.800000190734864,92.300003051757812,18957.320,85.500,838826.750,821934.114
"1108223631",6.400000095367432,21.500000000000000,1628.647,15.100,839201.440,821926.502
"1108223641",7.599999904632568,16.799999237060547,273.600,9.200,839469.099,821934.782
"1108223578",7.500000000000000,13.300000190734863,97.131,5.800,837964.595,821950.505
"1108223664",6.599999904632568,25.600000381469727,753.170,19.000,838183.738,821926.409
"1108224636",9.300000190734863,15.600000381469727,120.830,6.300,837906.035,821733.725
"1108224596",8.000000000000000,18.100000381469727,168.022,10.100,839576.326,821737.426
"1108224662",116.500000000000000,134.100006103515625,10710.120,17.600,840713.219,821693.259
"1108224578",8.000000000000000,18.299999237060547,168.110,10.300,839571.208,821741.498
"1108224635",6.400000095367432,34.099998474121094,618.167,27.700,838370.387,821730.410
"1108224651",6.400000095367432,34.099998474121094,1280.515,27.700,838363.713,821727.004
"1108224643",6.500000000000000,34.299999237060547,1901.432,27.800,838413.568,821727.320
"1108224600",6.500000000000000,33.099998474121094,521.450,26.600,838379.376,821734.438
"1108224638",40.799999237060547,45.700000762939453,87.904,4.900,837553.712,821729.620
"1108224667",6.400000095367432,29.000000000000000,14941.533,22.600,838127.809,821699.972
"1108225316",40.000000000000000,114.000000000000000,17100.911,74.000,840126.917,821568.004
"1108225352",50.599998474121094,122.000000000000000,17080.097,71.400,840285.972,821559.082
"1108225330",40.099998474121094,44.599998474121094,182.345,4.500,840083.680,821573.531
"1108225269",39.200000762939453,44.599998474121094,185.378,5.400,840080.287,821589.010
"1108225342",9.600000381469727,77.800003051757812,26778.717,68.200,837974.444,821561.471
"1108225343",49.599998474121094,93.699996948242188,10635.381,44.100,840243.846,821566.361
"1108223601",7.500000000000000,16.799999237060547,270.150,9.300,839466.615,821944.838
"1108223625",7.000000000000000,11.300000190734863,136.547,4.300,838238.286,821934.382
"1108223623",7.599999904632568,16.799999237060547,304.347,9.200,839467.854,821939.828
"1108223597",6.800000190734864,89.599998474121094,18280.277,82.800,838869.446,821931.750
"1108223573",6.900000095367432,71.099998474121094,13987.226,64.200,838967.596,821938.281
"1108223714",6.699999809265138,28.600000381469727,430.549,21.900,838200.018,821915.660
"1108223687",6.599999904632568,25.600000381469727,364.787,19.000,838189.352,821923.179
"1108224241",7.099999904632568,26.000000000000000,388.487,18.900,838192.043,821802.522
"1108224184",8.199999809265138,18.100000381469727,167.562,9.900,839537.745,821816.435
"1108224177",8.000000000000000,18.899999618530273,168.442,10.900,839515.810,821818.280
"1108224250",28.600000381469727,48.900001525878906,1881.968,20.300,837452.379,821800.180
"1108224206",8.100000381469728,18.100000381469727,167.696,10.000,839542.518,821812.637
"1108224214",8.199999809265138,18.899999618530273,168.344,10.700,839525.360,821810.677
"1108224260",8.000000000000000,15.899999618530273,112.145,7.900,839539.689,821799.286
"1108224255",6.800000190734864,27.799999237060547,4803.918,21.000,838105.688,821781.547
"1108224178",75.800003051757812,86.199996948242188,639.013,10.400,840294.385,821814.256
"1108224240",8.199999809265138,18.299999237060547,168.080,10.100,839534.912,821803.079
"1108224226",6.900000095367432,28.299999237060547,441.741,21.400,838194.675,821806.288
"1108224755",6.300000190734864,33.500000000000000,561.715,27.200,838357.050,821702.426
"1108224624",41.500000000000000,46.799999237060547,466.132,5.300,837638.810,821732.945
"1108224604",122.199996948242188,138.000000000000000,2186.577,15.800,840679.040,821733.229
"1108224574",41.299999237060547,45.700000762939453,197.228,4.400,837572.172,821738.439
"1108224663",126.199996948242188,138.000000000000000,995.235,11.800,840734.484,821726.218
"1108224671",6.500000000000000,34.099998474121094,654.861,27.600,838404.463,821723.955
"1108224753",6.400000095367432,33.500000000000000,611.522,27.100,838361.114,821704.453
"1108225308",31.200000762939453,105.500000000000000,18321.667,74.300,840029.727,821566.593
"1108225334",10.399999618530273,47.099998474121094,9818.846,36.700,837801.804,821568.572
"1108223746",6.699999809265138,25.600000381469727,967.820,18.900,838213.465,821905.776
"1108223704",6.599999904632568,25.600000381469727,403.927,19.000,838196.257,821917.893
"1108223724",6.699999809265138,27.899999618530273,457.472,21.200,838203.556,821912.911
"1108223740",6.800000190734864,71.300003051757812,13987.227,64.500,838980.928,821897.583
"1108223701",31.299999237060547,84.900001525878906,19442.527,53.600,837316.210,821900.852
"1108225371",8.699999809265138,47.099998474121094,15037.116,38.400,837890.815,821529.883
"1108225441",45.200000762939453,119.300003051757812,18331.967,74.100,840208.626,821541.691
"1108223728",6.699999809265138,25.600000381469727,6029.737,18.900,838198.421,821893.475
"1108223761",6.599999904632568,15.000000000000000,2476.621,8.400,838707.915,821878.367
"1108223735",6.699999809265138,25.600000381469727,407.052,18.900,838207.358,821910.400
"1108223711",6.000000000000000,23.700000762939453,4414.847,17.700,839190.697,821900.093
"1108223750",20.299999237060547,82.300003051757812,25278.848,62.000,837569.900,821888.214
"1108224223",8.100000381469728,18.700000762939453,224.690,10.600,839495.691,821807.691
"1108224227",6.500000000000000,59.200000762939453,25959.026,52.700,839428.255,821768.951
"1108224194",8.000000000000000,18.899999618530273,168.553,10.900,839520.588,821814.477
"1108224176",6.699999809265138,30.000000000000000,6426.932,23.300,838315.545,821795.791
"1108224203",6.900000095367432,27.799999237060547,1472.048,20.900,838148.812,821809.016
"1108224213",6.699999809265138,33.900001525878906,3235.895,27.200,838080.655,821803.092
"1108225440",40.000000000000000,109.500000000000000,16482.047,69.500,840098.891,821542.337
"1108224743",6.400000095367432,34.200000762939453,595.062,27.800,838365.660,821706.462
"1108224723",6.400000095367432,34.099998474121094,578.568,27.700,838378.162,821712.365
"1108224756",6.000000000000000,97.500000000000000,38430.412,91.500,838464.977,821680.132
"1108224729",42.799999237060547,60.200000762939453,5126.268,17.400,840116.424,821699.101
"1108224678",6.500000000000000,34.000000000000000,575.559,27.500,838352.234,821722.049
"1108224685",6.500000000000000,33.500000000000000,587.929,27.000,838395.962,821719.807
"1108224703",6.400000095367432,31.299999237060547,4099.677,24.900,838326.293,821708.247
"1108224701",6.500000000000000,33.500000000000000,593.876,27.000,838386.842,821716.224
"1108224748",6.199999809265138,9.399999618530273,130.195,3.200,839455.833,821705.996
"1108224708",6.500000000000000,12.899999618530273,127.632,6.400,838288.992,821716.677
"1108225526",22.100000381469727,29.799999237060547,101.338,7.700,837477.220,821536.095
"1108225524",22.200000762939453,28.799999237060547,372.648,6.600,837491.299,821530.882
"1108225538",22.399999618530273,49.099998474121094,6088.885,26.700,837434.132,821517.184
"1108223756",6.300000190734864,25.299999237060547,5670.459,19.000,839328.169,821884.507
"1108223696",6.599999904632568,25.600000381469727,355.489,19.000,838192.769,821920.777
"1108223769",6.800000190734864,25.600000381469727,487.687,18.800,838221.331,821900.308
"1108223825",6.900000095367432,42.200000762939453,9654.612,35.300,838393.263,821877.798
"1108224245",8.000000000000000,18.200000762939453,224.701,10.200,839490.610,821801.317
"1108224251",8.100000381469728,15.199999809265137,150.047,7.100,839504.501,821800.020
"1108224200",29.100000381469727,51.200000762939453,2824.837,22.100,837412.589,821809.963
"1108224217",8.100000381469728,15.699999809265137,111.686,7.600,839547.289,821808.840
"1108224237",6.699999809265138,27.799999237060547,1735.927,21.100,838162.607,821799.568
"1108224259",6.900000095367432,28.299999237060547,467.912,21.400,838189.502,821798.817
"1108224736",6.400000095367432,33.500000000000000,570.442,27.100,838369.729,821708.555
"1108224750",7.400000095367432,27.399999618530273,931.234,20.000,839587.144,821702.668
"1108224726",6.400000095367432,34.000000000000000,572.655,27.600,838374.008,821710.569
"1108224721",127.099998474121094,133.500000000000000,585.333,6.400,840741.951,821710.943
"1108224680",6.500000000000000,34.200000762939453,594.327,27.700,838400.182,821721.620
"1108224688",44.799999237060547,119.199996948242188,18698.998,74.400,840146.212,821706.793
"1108224674",6.500000000000000,33.400001525878906,558.622,26.900,838357.003,821724.130
"1108224692",6.400000095367432,33.400001525878906,569.093,27.000,838348.099,821719.979
"1108225531",9.800000190734863,50.799999237060547,13961.862,41.000,837967.049,821512.422
"1108223824",6.699999809265138,28.899999618530273,3142.328,22.200,838153.931,821877.240
"1108223858",8.000000000000000,12.000000000000000,96.166,4.000,839455.709,821880.238
"1108223786",6.099999904632568,15.399999618530273,579.758,9.300,839461.560,821897.163
"1108223835",6.800000190734864,27.799999237060547,3340.136,21.000,838241.074,821874.704
"1108223782",6.800000190734864,25.600000381469727,491.311,18.800,838225.756,821897.252
"1108223801",6.800000190734864,25.600000381469727,497.453,18.800,838231.533,821893.308
"1108223813",6.699999809265138,25.600000381469727,481.641,18.900,838235.922,821890.216
"1108224248",8.100000381469728,18.100000381469727,167.768,10.000,839556.834,821801.249
"1108224236",8.100000381469728,18.100000381469727,167.667,10.000,839552.059,821805.044
"1108224181",6.800000190734864,26.299999237060547,1580.570,19.500,838349.514,821810.920
"1108224228",8.100000381469728,18.899999618530273,168.417,10.800,839530.135,821806.875
"1108225672",8.600000381469728,13.300000190734863,75.202,4.700,837908.712,821496.061
"1108220615",59.400001525878906,83.300003051757812,11614.601,23.900,838814.764,822931.243
"1108220064",109.800003051757812,135.300003051757812,13189.410,25.500,838986.486,823404.915
"1108220350",89.199996948242188,93.400001525878906,606.364,4.200,839063.413,823152.971
"1810076681",89.199996948242188,93.400001525878906,242.295,4.200,839064.854,823180.617
"1108226413",6.599999904632568,13.600000381469727,569.024,7.000,837922.954,821347.605
"1108224343",42.900001525878906,150.399993896484375,43694.943,107.500,839994.177,821763.716
"1108223745",61.299999237060547,69.900001525878906,4214.762,8.600,839975.465,821875.871
"1108224761",24.899999618530273,48.599998474121094,6913.611,23.700,839918.768,821691.502
"1108221544",79.300003051757812,175.600006103515625,19117.908,96.300,839788.340,822504.177
"1108221603",78.099998474121094,175.100006103515625,19501.219,97.000,839819.809,822477.070
"1108223028",6.900000095367432,49.700000762939453,24302.657,42.800,838458.318,822067.381
"1108224765",17.399999618530273,78.400001525878906,2766.530,61.000,839570.811,821702.839
"1108220478",87.099998474121094,103.099998474121094,1380.277,16.000,839221.740,823061.783
"1810073686",86.900001525878906,103.099998474121094,391.372,16.200,839203.959,823062.786
"1108247486",126.500000000000000,235.199996948242188,27997.563,108.700,838192.097,823421.154
"1108247487",126.500000000000000,235.199996948242188,27922.497,108.700,838136.340,823378.577
"1108221109",26.399999618530273,45.599998474121094,408.824,19.200,838301.862,822701.678
"1108221111",26.399999618530273,48.599998474121094,546.198,22.200,838312.676,822702.742
"1108221108",26.299999237060547,45.900001525878906,431.476,19.600,838296.328,822701.354
"1108221107",26.200000762939453,45.599998474121094,412.011,19.400,838291.287,822701.163
"1108221052",27.500000000000000,48.299999237060547,585.079,20.800,838416.609,822719.674
"1108221058",27.299999237060547,44.200000762939453,372.606,16.900,838436.341,822718.732
"1108221077",26.399999618530273,47.700000762939453,476.725,21.300,838480.803,822709.552
"1108221071",25.899999618530273,49.299999237060547,415.320,23.400,838501.845,822718.411
"1108220962",30.500000000000000,49.000000000000000,427.033,18.500,838453.956,822772.254
"1108220933",31.500000000000000,53.200000762939453,382.666,21.700,838452.797,822790.320
"1108220943",31.100000381469727,53.200000762939453,488.786,22.100,838453.855,822784.430
"1810063904",42.900001525878906,66.800003051757812,878.132,23.900,838416.701,822943.009
"1810063905",42.000000000000000,66.800003051757812,963.461,24.800,838415.853,822932.471
"1810063907",40.299999237060547,66.800003051757812,952.530,26.500,838414.184,822911.698
"1810063908",39.200000762939453,62.900001525878906,786.479,23.700,838412.948,822901.157
"1108220714",38.599998474121094,69.599998474121094,3782.591,31.000,838529.894,822869.936
"1108220628",70.599998474121094,88.900001525878906,2552.721,18.300,837507.231,822938.621
"1108221480",47.500000000000000,54.299999237060547,103.114,6.800,839564.985,822544.887
"1810130198",43.799999237060547,56.400001525878906,633.089,12.600,839568.522,822534.873
"1108224070",89.400001525878906,97.099998474121094,1261.197,7.700,840404.421,821828.919
"1108224477",42.799999237060547,46.599998474121094,360.209,3.800,839929.080,821751.013
"1108220053",122.099998474121094,129.000000000000000,138.563,6.900,838341.359,823440.352
"1108223232",6.800000190734864,49.700000762939453,11308.060,42.900,838430.785,822026.643
"1108223348",6.800000190734864,17.700000762939453,179.155,10.900,838417.269,822016.564
"1108223536",11.199999809265137,15.100000381469727,92.158,3.900,839606.160,821959.005
"1108225345",6.500000000000000,32.400001525878906,7940.458,25.900,838157.461,821552.579
"1108221597",42.900001525878906,154.199996948242188,24664.099,111.300,839572.527,822476.178
"1108222093",17.500000000000000,23.200000762939453,204.326,5.700,839093.980,822310.150
"1108222356",16.600000381469727,21.200000762939453,293.822,4.600,839201.396,822257.082
"1810103261",16.600000381469727,21.200000762939453,108.174,4.600,839231.777,822256.173
"1810103262",17.500000000000000,23.200000762939453,167.430,5.700,839074.772,822321.456
"1108220424",79.500000000000000,140.500000000000000,3868.389,61.000,838775.453,823093.491
"1108220454",72.099998474121094,94.800003051757812,999.134,22.700,838792.519,823079.010
"1108220207",97.099998474121094,100.900001525878906,336.505,3.800,838254.741,823262.133
"1108220274",82.800003051757812,157.600006103515625,29610.481,74.800,838654.728,823207.120
"1108219887",227.899993896484375,233.000000000000000,105.404,5.100,838653.843,823817.690
"1108220635",46.000000000000000,68.699996948242188,454.098,22.700,838458.820,822942.553
"1108220636",43.200000762939453,68.099998474121094,561.363,24.900,838434.616,822936.239
"1108220400",75.099998474121094,95.099998474121094,418.690,20.000,838777.822,823119.396
"1108220457",73.699996948242188,98.300003051757812,558.761,24.600,838813.468,823079.111
"1108220406",75.199996948242188,98.800003051757812,1282.253,23.600,838815.563,823112.107
"1108220489",81.599998474121094,144.899993896484375,7919.354,63.300,838871.917,823047.796
"1108220527",70.000000000000000,86.000000000000000,345.839,16.000,838793.478,823022.141
"1108220411",77.300003051757812,94.699996948242188,3511.674,17.400,838874.989,823100.556
"1108220519",74.000000000000000,133.399993896484375,1749.692,59.400,838808.050,823027.705
"1108220483",81.900001525878906,145.199996948242188,3800.671,63.300,838900.142,823053.302
"1108220495",77.300003051757812,123.599998474121094,1676.902,46.300,838800.154,823048.907
"1810136539",27.700000762939453,47.200000762939453,2980.780,19.500,837436.954,821759.879
"1108221066",41.299999237060547,91.599998474121094,7525.723,50.300,838362.907,822712.056
"1108220872",33.500000000000000,57.599998474121094,708.995,24.100,838412.375,822812.454
"1108220898",34.900001525878906,59.500000000000000,447.012,24.600,838324.583,822803.848
"1108220902",34.400001525878906,56.799999237060547,399.460,22.400,838303.659,822804.421
"1108220668",40.099998474121094,63.500000000000000,471.617,23.400,838430.981,822904.854
"1108225298",31.200000762939453,35.099998474121094,350.607,3.900,840048.206,821571.729
"1108225560",40.000000000000000,43.099998474121094,180.983,3.100,840104.752,821526.263
"1108220634",43.799999237060547,68.099998474121094,519.316,24.300,838434.572,822943.049
"1108220637",44.900001525878906,67.800003051757812,879.896,22.900,838457.747,822934.156
"1108220664",40.500000000000000,65.500000000000000,589.328,25.000,838431.054,822911.014
"1108220602",49.200000762939453,70.699996948242188,1872.563,21.500,838510.465,822960.203
"1108220620",45.299999237060547,69.099998474121094,1043.878,23.800,838434.560,822952.526
"1108220658",41.500000000000000,65.500000000000000,612.268,24.000,838431.631,822917.185
"1108220633",45.700000762939453,105.199996948242188,3753.949,59.500,838508.437,822936.676
"1108220757",38.500000000000000,58.200000762939453,570.426,19.700,838295.742,822849.291
"1108220719",36.200000762939453,56.900001525878906,2584.025,20.700,838182.321,822858.460
"1108220703",41.200000762939453,53.900001525878906,971.353,12.700,838157.792,822874.870
"1108220828",35.299999237060547,59.799999237060547,568.612,24.500,838261.220,822825.404
"1108220773",38.299999237060547,58.700000762939453,269.215,20.400,838288.855,822848.824
"1108220850",50.000000000000000,146.899993896484375,20177.953,96.900,838908.182,822806.312
"1810037283",92.199996948242188,102.699996948242188,3198.072,10.500,839130.502,822711.597
"1108222768",19.000000000000000,27.500000000000000,2036.201,8.500,837628.783,822141.021
"1810094889",6.699999809265138,28.200000762939453,680.549,21.500,839012.699,821831.388
"1108220916",23.799999237060547,39.200000762939453,35923.384,15.400,838651.943,822753.036
"1108224146",8.199999809265138,16.200000762939453,133.650,8.000,839573.065,821822.633
"1108224137",8.500000000000000,17.000000000000000,90.655,8.500,839569.646,821825.257
"1108224189",8.100000381469728,13.500000000000000,149.701,5.400,839590.365,821811.851
"1810098363",27.399999618530273,120.099998474121094,43853.820,92.700,837638.718,821670.954
"1810150324",41.200000762939453,120.099998474121094,39104.418,78.900,838564.772,822129.828
"1108224074",8.300000190734863,19.000000000000000,1101.830,10.700,839556.566,821830.522
"1108220560",55.000000000000000,69.900001525878906,223.517,14.900,838689.419,823002.288
"1108220588",101.000000000000000,114.599998474121094,9607.202,13.600,839216.787,822925.994
"1108225392",40.000000000000000,61.000000000000000,14792.402,21.000,840159.567,821538.232
"1108220847",51.000000000000000,58.299999237060547,362.877,7.300,837805.854,822822.187
"1108221209",24.600000381469727,30.500000000000000,81.750,5.900,838004.577,822656.975
"1108221815",16.799999237060547,24.000000000000000,386.180,7.200,837857.221,822422.376
"1108222154",10.500000000000000,108.099998474121094,38967.442,97.600,838092.669,822283.295
"1108222635",22.700000762939453,46.900001525878906,3931.934,24.200,838477.743,822176.512
"1108222616",19.000000000000000,31.399999618530273,8271.371,12.400,839361.387,822138.181
"1108222672",22.399999618530273,54.500000000000000,9556.669,32.100,838498.979,822164.877
"1108223265",8.000000000000000,61.000000000000000,29543.293,53.000,839163.504,822006.469
"1108223380",7.300000190734864,60.299999237060547,26571.363,53.000,839265.760,821969.819
"1108223470",6.099999904632568,25.799999237060547,26634.742,19.700,839279.639,821928.828
"1108223662",6.300000190734864,59.700000762939453,26423.602,53.400,839146.569,821889.807
"1108223655",6.500000000000000,10.800000190734863,87.757,4.300,839255.720,821929.703
"1108223744",16.399999618530273,111.099998474121094,20958.040,94.700,839620.768,821898.394
"1108223821",5.800000190734864,26.000000000000000,24204.125,20.200,839207.538,821813.357
"1108223794",6.300000190734864,11.300000190734863,80.289,5.000,839383.744,821896.029
"1108223888",6.000000000000000,59.000000000000000,25891.179,53.000,839266.231,821847.632
"1108223896",6.599999904632568,59.900001525878906,29020.890,53.300,839360.216,821845.038
"1108223944",13.399999618530273,110.699996948242188,21895.999,97.300,839633.988,821852.591
"1108223960",30.799999237060547,35.700000762939453,94.322,4.900,837344.613,821861.922
"1108224263",23.600000381469727,39.799999237060547,2426.907,16.200,837524.758,821784.641
"1108224420",6.000000000000000,25.600000381469727,20262.190,19.600,839318.131,821726.271
"1108224656",5.900000095367432,58.500000000000000,26347.071,52.600,839310.292,821689.520
"1108224637",97.699996948242188,120.300003051757812,3668.588,22.600,840574.628,821725.635
"1108224571",97.699996948242188,132.399993896484375,5621.864,34.700,840596.489,821741.940
"1108224737",34.700000762939453,48.400001525878906,766.986,13.700,837436.403,821707.958
"1108224770",96.500000000000000,132.800003051757812,29701.861,36.300,840582.235,821683.453
"1108224788",34.700000762939453,48.400001525878906,1344.254,13.700,837436.005,821681.397
"1108226867",6.000000000000000,11.500000000000000,94.028,5.500,837980.484,821270.197
"1108247510",25.000000000000000,30.899999618530273,129.951,5.900,837399.694,821590.238
"1108247488",121.400001525878906,129.699996948242188,360.961,8.300,838087.245,823378.631
"1810035306",86.400001525878906,94.099998474121094,267.720,7.700,839324.548,822837.991
"1108220618",83.000000000000000,91.599998474121094,606.917,8.600,839435.163,822950.885
"1108220622",83.000000000000000,91.599998474121094,608.734,8.600,839462.601,822948.642
"1108220684",83.000000000000000,91.599998474121094,595.765,8.600,839430.180,822890.026
"1108220690",83.000000000000000,91.599998474121094,594.559,8.600,839457.706,822887.782
"1108220846",51.000000000000000,58.299999237060547,365.056,7.300,837823.549,822822.342
"1108222886",34.599998474121094,51.400001525878906,1833.199,16.800,838455.098,822120.549
"1810150320",20.000000000000000,87.199996948242188,6861.987,67.200,838465.986,822134.546
"1108220469",105.699996948242188,193.300003051757812,15778.982,87.600,837325.652,823061.503
"1108220444",106.099998474121094,195.199996948242188,15767.862,89.100,837277.937,823077.754
"1108220467",79.800003051757812,98.599998474121094,2985.669,18.800,839010.447,823063.350
"1108220546",100.099998474121094,167.500000000000000,12044.172,67.400,837364.678,823005.589
"1108220563",96.300003051757812,184.800003051757812,15922.850,88.500,837262.031,822990.577
"1108220511",106.800003051757812,193.399993896484375,15110.122,86.600,837405.010,823025.991
"1108221428",29.000000000000000,50.900001525878906,11309.552,21.900,837531.526,822531.256
"1108220507",101.300003051757812,189.100006103515625,15645.363,87.800,837261.927,823032.624
"1108220609",90.699996948242188,157.100006103515625,11852.469,66.400,837285.321,822953.195
"1108220570",95.099998474121094,160.199996948242188,11542.762,65.100,837322.847,822984.717
"1108220630",92.300003051757812,155.800003051757812,11277.199,63.500,837239.135,822936.468
"1108221195",23.200000762939453,92.000000000000000,11421.440,68.800,838279.257,822652.954
"1108221286",19.700000762939453,89.500000000000000,12041.996,69.800,838268.838,822614.602
"1108221567",21.399999618530273,160.399993896484375,23909.584,139.000,838815.545,822494.392
"1108221617",21.399999618530273,162.899993896484375,23690.422,141.500,838849.189,822476.957
"1108221730",21.399999618530273,162.899993896484375,22995.458,141.500,838912.389,822436.511
"1108221669",21.399999618530273,162.899993896484375,23027.813,141.500,838881.484,822456.354
"1108221822",21.399999618530273,160.100006103515625,23167.854,138.700,838943.215,822412.586
"1108225397",53.299999237060547,57.799999237060547,919.272,4.500,840324.899,821551.027
