ROOFLEVEL,SAMPLE_1,y
47.599998474121094,9.000000000000000,815951.982
47.599998474121094,9.000000000000000,815952.629
47.599998474121094,9.000000000000000,815953.277
47.599998474121094,9.000000000000000,815953.924
47.599998474121094,9.000000000000000,815954.572
47.599998474121094,9.000000000000000,815955.220
47.599998474121094,9.000000000000000,815955.867
47.599998474121094,9.000000000000000,815956.515
47.599998474121094,9.000000000000000,815957.162
47.599998474121094,9.000000000000000,815957.810
47.599998474121094,9.000000000000000,815958.458
47.599998474121094,9.000000000000000,815959.105
47.599998474121094,9.000000000000000,815959.753
47.599998474121094,9.000000000000000,815960.401
47.599998474121094,9.000000000000000,815961.048
47.599998474121094,9.000000000000000,815961.696
47.599998474121094,9.000000000000000,815962.343
47.599998474121094,9.000000000000000,815962.991
18.500000000000000,9.000000000000000,815963.639
18.500000000000000,9.000000000000000,815964.286
18.500000000000000,9.000000000000000,815964.934
93.699996948242188,9.000000000000000,815964.934
18.500000000000000,9.000000000000000,815965.581
93.699996948242188,9.000000000000000,815965.581
18.500000000000000,9.000000000000000,815966.229
93.699996948242188,9.000000000000000,815966.229
18.500000000000000,9.000000000000000,815966.877
93.699996948242188,9.000000000000000,815966.877
18.500000000000000,8.000000000000000,815967.524
93.699996948242188,8.000000000000000,815967.524
18.500000000000000,8.000000000000000,815968.172
93.699996948242188,8.000000000000000,815968.172
18.500000000000000,8.000000000000000,815968.820
93.699996948242188,8.000000000000000,815968.820
18.500000000000000,8.000000000000000,815969.467
93.699996948242188,8.000000000000000,815969.467
18.500000000000000,8.000000000000000,815970.115
93.699996948242188,8.000000000000000,815970.115
18.500000000000000,8.000000000000000,815970.762
93.699996948242188,8.000000000000000,815970.762
18.500000000000000,8.000000000000000,815971.410
93.699996948242188,8.000000000000000,815971.410
18.500000000000000,8.000000000000000,815972.058
93.699996948242188,8.000000000000000,815972.058
18.500000000000000,8.000000000000000,815972.705
93.699996948242188,8.000000000000000,815972.705
18.500000000000000,8.000000000000000,815973.353
93.699996948242188,8.000000000000000,815973.353
18.500000000000000,8.000000000000000,815974.001
18.500000000000000,8.000000000000000,815974.648
37.200000762939453,8.000000000000000,815975.296
37.200000762939453,8.000000000000000,815975.943
37.200000762939453,8.000000000000000,815976.591
37.200000762939453,8.000000000000000,815977.239
37.200000762939453,8.000000000000000,815977.886
37.200000762939453,8.000000000000000,815978.534
37.200000762939453,8.000000000000000,815979.181
37.200000762939453,8.000000000000000,815979.829
37.200000762939453,8.000000000000000,815980.477
37.200000762939453,8.000000000000000,815981.124
37.200000762939453,8.000000000000000,815981.772
37.200000762939453,8.000000000000000,815982.420
37.200000762939453,7.000000000000000,815983.067
37.200000762939453,7.000000000000000,815983.715
37.200000762939453,7.000000000000000,815984.362
37.200000762939453,7.000000000000000,815985.010
37.200000762939453,7.000000000000000,815985.658
37.200000762939453,7.000000000000000,815986.305
37.200000762939453,7.000000000000000,815986.953
37.200000762939453,7.000000000000000,815987.600
37.200000762939453,7.000000000000000,815988.248
37.200000762939453,7.000000000000000,815988.896
37.200000762939453,7.000000000000000,815989.543
59.299999237060547,7.000000000000000,815990.191
59.299999237060547,7.000000000000000,815990.839
59.299999237060547,7.000000000000000,815991.486
59.299999237060547,7.000000000000000,815992.134
59.299999237060547,7.000000000000000,815992.781
59.299999237060547,7.000000000000000,815993.429
59.299999237060547,7.000000000000000,815994.077
59.299999237060547,7.000000000000000,815994.724
59.299999237060547,7.000000000000000,815995.372
59.299999237060547,7.000000000000000,815996.020
59.299999237060547,7.000000000000000,815996.667
59.299999237060547,7.000000000000000,815997.315
59.299999237060547,7.000000000000000,815997.962
59.299999237060547,6.000000000000000,815998.610
59.299999237060547,6.000000000000000,815999.258
59.299999237060547,6.000000000000000,815999.905
59.299999237060547,6.000000000000000,816000.553
59.299999237060547,6.000000000000000,816001.200
59.299999237060547,6.000000000000000,816001.848
59.299999237060547,6.000000000000000,816002.496
59.299999237060547,6.000000000000000,816003.143
59.299999237060547,6.000000000000000,816003.791
59.299999237060547,6.000000000000000,816004.439
59.299999237060547,6.000000000000000,816005.086
59.299999237060547,6.000000000000000,816005.734
,6.000000000000000,816006.381
,6.000000000000000,816007.029
,6.000000000000000,816007.677
,6.000000000000000,816008.324
,6.000000000000000,816008.972
,6.000000000000000,816009.619
,6.000000000000000,816010.267
,5.000000000000000,816010.915
,5.000000000000000,816011.562
,5.000000000000000,816012.210
,5.000000000000000,816012.858
,5.000000000000000,816013.505
,5.000000000000000,816014.153
,5.000000000000000,816014.800
,5.000000000000000,816015.448
,5.000000000000000,816016.096
,5.000000000000000,816016.743
,5.000000000000000,816017.391
,5.000000000000000,816018.039
,5.000000000000000,816018.686
,5.000000000000000,816019.334
,5.000000000000000,816019.981
,5.000000000000000,816020.629
,5.000000000000000,816021.277
,5.000000000000000,816021.924
,5.000000000000000,816022.572
,5.000000000000000,816023.219
,5.000000000000000,816023.867
,5.000000000000000,816024.515
,5.000000000000000,816025.162
,5.000000000000000,816025.810
,5.000000000000000,816026.458
,5.000000000000000,816027.105
,5.000000000000000,816027.753
,4.000000000000000,816028.400
,4.000000000000000,816029.048
,4.000000000000000,816029.696
,4.000000000000000,816030.343
,4.000000000000000,816030.991
,4.000000000000000,816031.638
,4.000000000000000,816032.286
,4.000000000000000,816032.934
,4.000000000000000,816033.581
,4.000000000000000,816034.229
,4.000000000000000,816034.877
,4.000000000000000,816035.524
,4.000000000000000,816036.172
,4.000000000000000,816036.819
,4.000000000000000,816037.467
,4.000000000000000,816038.115
,4.000000000000000,816038.762
,4.000000000000000,816039.410
,4.000000000000000,816040.058
,4.000000000000000,816040.705
,4.000000000000000,816041.353
,4.000000000000000,816042.000
,4.000000000000000,816042.648
,4.000000000000000,816043.296
,4.000000000000000,816043.943
,4.000000000000000,816044.591
,4.000000000000000,816045.238
,4.000000000000000,816045.886
,4.000000000000000,816046.534
,4.000000000000000,816047.181
,4.000000000000000,816047.829
,4.000000000000000,816048.477
,4.000000000000000,816049.124
,3.000000000000000,816049.772
,3.000000000000000,816050.419
,3.000000000000000,816051.067
,3.000000000000000,816051.715
,3.000000000000000,816052.362
,3.000000000000000,816053.010
,3.000000000000000,816053.657
,3.000000000000000,816054.305
,3.000000000000000,816054.953
,3.000000000000000,816055.600
,3.000000000000000,816056.248
,3.000000000000000,816056.896
,3.000000000000000,816057.543
,3.000000000000000,816058.191
,3.000000000000000,816058.838
,3.000000000000000,816059.486
,3.000000000000000,816060.134
,3.000000000000000,816060.781
,3.000000000000000,816061.429
,3.000000000000000,816062.076
,3.000000000000000,816062.724
,3.000000000000000,816063.372
,3.000000000000000,816064.019
,3.000000000000000,816064.667
,3.000000000000000,816065.315
,3.000000000000000,816065.962
,4.000000000000000,816066.610
,4.000000000000000,816067.257
,4.000000000000000,816067.905
,4.000000000000000,816068.553
,4.000000000000000,816069.200
,4.000000000000000,816069.848
,4.000000000000000,816070.496
,4.000000000000000,816071.143
,4.000000000000000,816071.791
,4.000000000000000,816072.438
,4.000000000000000,816073.086
,4.000000000000000,816073.734
,4.000000000000000,816074.381
,4.000000000000000,816075.029
,4.000000000000000,816075.676
,4.000000000000000,816076.324
,4.000000000000000,816076.972
,4.000000000000000,816077.619
,4.000000000000000,816078.267
,4.000000000000000,816078.915
,4.000000000000000,816079.562
,4.000000000000000,816080.210
,4.000000000000000,816080.857
,4.000000000000000,816081.505
,4.000000000000000,816082.153
,4.000000000000000,816082.800
,4.000000000000000,816083.448
,4.000000000000000,816084.095
,4.000000000000000,816084.743
18.899999618530273,4.000000000000000,816085.391
18.899999618530273,4.000000000000000,816086.038
18.899999618530273,4.000000000000000,816086.686
18.899999618530273,4.000000000000000,816087.334
18.899999618530273,4.000000000000000,816087.981
18.899999618530273,4.000000000000000,816088.629
18.899999618530273,4.000000000000000,816089.276
18.899999618530273,4.000000000000000,816089.924
18.899999618530273,4.000000000000000,816090.572
18.899999618530273,4.000000000000000,816091.219
18.899999618530273,4.000000000000000,816091.867
18.899999618530273,4.000000000000000,816092.515
18.899999618530273,4.000000000000000,816093.162
18.899999618530273,4.000000000000000,816093.810
18.899999618530273,4.000000000000000,816094.457
18.899999618530273,4.000000000000000,816095.105
18.899999618530273,4.000000000000000,816095.753
18.899999618530273,4.000000000000000,816096.400
18.899999618530273,4.000000000000000,816097.048
18.899999618530273,4.000000000000000,816097.695
18.899999618530273,4.000000000000000,816098.343
18.899999618530273,4.000000000000000,816098.991
18.899999618530273,4.000000000000000,816099.638
18.899999618530273,4.000000000000000,816100.286
18.899999618530273,4.000000000000000,816100.934
185.899993896484375,4.000000000000000,816101.581
18.899999618530273,4.000000000000000,816101.581
185.899993896484375,4.000000000000000,816102.229
18.899999618530273,4.000000000000000,816102.229
185.899993896484375,4.000000000000000,816102.876
18.899999618530273,4.000000000000000,816102.876
185.899993896484375,4.000000000000000,816103.524
18.899999618530273,4.000000000000000,816103.524
185.899993896484375,4.000000000000000,816104.172
18.899999618530273,4.000000000000000,816104.172
185.899993896484375,4.000000000000000,816104.819
18.899999618530273,4.000000000000000,816104.819
185.899993896484375,4.000000000000000,816105.467
18.899999618530273,4.000000000000000,816105.467
185.899993896484375,4.000000000000000,816106.114
18.899999618530273,4.000000000000000,816106.114
185.899993896484375,4.000000000000000,816106.762
18.899999618530273,4.000000000000000,816106.762
185.899993896484375,4.000000000000000,816107.410
18.899999618530273,4.000000000000000,816107.410
185.899993896484375,4.000000000000000,816108.057
18.899999618530273,4.000000000000000,816108.057
185.899993896484375,4.000000000000000,816108.705
18.899999618530273,4.000000000000000,816108.705
185.899993896484375,4.000000000000000,816109.353
18.899999618530273,4.000000000000000,816109.353
185.899993896484375,4.000000000000000,816110.000
18.899999618530273,4.000000000000000,816110.000
185.899993896484375,4.000000000000000,816110.648
18.899999618530273,4.000000000000000,816110.648
185.899993896484375,4.000000000000000,816111.295
18.899999618530273,4.000000000000000,816111.295
185.899993896484375,4.000000000000000,816111.943
18.899999618530273,4.000000000000000,816111.943
185.899993896484375,4.000000000000000,816112.591
18.899999618530273,4.000000000000000,816112.591
185.899993896484375,4.000000000000000,816113.238
18.899999618530273,4.000000000000000,816113.238
185.899993896484375,4.000000000000000,816113.886
18.899999618530273,4.000000000000000,816113.886
185.899993896484375,4.000000000000000,816114.534
18.899999618530273,4.000000000000000,816114.534
185.899993896484375,4.000000000000000,816115.181
18.899999618530273,4.000000000000000,816115.181
185.899993896484375,4.000000000000000,816115.829
18.899999618530273,4.000000000000000,816115.829
185.899993896484375,4.000000000000000,816116.476
18.899999618530273,4.000000000000000,816116.476
185.899993896484375,4.000000000000000,816117.124
18.899999618530273,4.000000000000000,816117.124
185.899993896484375,4.000000000000000,816117.772
18.899999618530273,4.000000000000000,816117.772
185.899993896484375,4.000000000000000,816118.419
18.899999618530273,4.000000000000000,816118.419
185.899993896484375,4.000000000000000,816119.067
18.899999618530273,4.000000000000000,816119.067
185.899993896484375,4.000000000000000,816119.714
18.899999618530273,4.000000000000000,816119.714
185.899993896484375,4.000000000000000,816120.362
18.899999618530273,4.000000000000000,816120.362
185.899993896484375,4.000000000000000,816121.010
18.899999618530273,4.000000000000000,816121.010
185.899993896484375,4.000000000000000,816121.657
18.899999618530273,4.000000000000000,816121.657
185.899993896484375,4.000000000000000,816122.305
18.899999618530273,4.000000000000000,816122.305
185.899993896484375,5.000000000000000,816122.953
18.899999618530273,5.000000000000000,816122.953
185.899993896484375,5.000000000000000,816123.600
18.899999618530273,5.000000000000000,816123.600
185.899993896484375,5.000000000000000,816124.248
18.899999618530273,5.000000000000000,816124.248
185.899993896484375,5.000000000000000,816124.895
18.899999618530273,5.000000000000000,816124.895
185.899993896484375,5.000000000000000,816125.543
18.899999618530273,5.000000000000000,816125.543
185.899993896484375,5.000000000000000,816126.191
18.899999618530273,5.000000000000000,816126.191
185.899993896484375,5.000000000000000,816126.838
18.899999618530273,5.000000000000000,816126.838
185.899993896484375,5.000000000000000,816127.486
18.899999618530273,5.000000000000000,816127.486
185.899993896484375,5.000000000000000,816128.133
18.899999618530273,5.000000000000000,816128.133
185.899993896484375,5.000000000000000,816128.781
18.899999618530273,5.000000000000000,816128.781
185.899993896484375,5.000000000000000,816129.429
18.899999618530273,5.000000000000000,816129.429
185.899993896484375,5.000000000000000,816130.076
18.899999618530273,5.000000000000000,816130.076
185.899993896484375,5.000000000000000,816130.724
18.899999618530273,5.000000000000000,816130.724
185.899993896484375,5.000000000000000,816131.372
18.899999618530273,5.000000000000000,816131.372
185.899993896484375,5.000000000000000,816132.019
18.899999618530273,5.000000000000000,816132.019
185.899993896484375,5.000000000000000,816132.667
18.899999618530273,5.000000000000000,816132.667
185.899993896484375,5.000000000000000,816133.314
18.899999618530273,5.000000000000000,816133.314
185.899993896484375,5.000000000000000,816133.962
18.899999618530273,5.000000000000000,816133.962
18.899999618530273,5.000000000000000,816134.610
18.899999618530273,5.000000000000000,816135.257
18.899999618530273,5.000000000000000,816135.905
,5.000000000000000,816136.553
,5.000000000000000,816137.200
,5.000000000000000,816137.848
,5.000000000000000,816138.495
,5.000000000000000,816139.143
,5.000000000000000,816139.791
,5.000000000000000,816140.438
,5.000000000000000,816141.086
,5.000000000000000,816141.733
,5.000000000000000,816142.381
,5.000000000000000,816143.029
,5.000000000000000,816143.676
,5.000000000000000,816144.324
,5.000000000000000,816144.972
,5.000000000000000,816145.619
,5.000000000000000,816146.267
34.400001525878906,5.000000000000000,816146.914
34.400001525878906,5.000000000000000,816147.562
34.400001525878906,5.000000000000000,816148.210
34.400001525878906,5.000000000000000,816148.857
34.400001525878906,5.000000000000000,816149.505
34.400001525878906,5.000000000000000,816150.152
34.400001525878906,5.000000000000000,816150.800
34.400001525878906,5.000000000000000,816151.448
34.400001525878906,5.000000000000000,816152.095
34.400001525878906,5.000000000000000,816152.743
34.400001525878906,5.000000000000000,816153.391
34.400001525878906,5.000000000000000,816154.038
34.400001525878906,5.000000000000000,816154.686
34.400001525878906,5.000000000000000,816155.333
34.400001525878906,5.000000000000000,816155.981
34.400001525878906,5.000000000000000,816156.629
34.400001525878906,5.000000000000000,816157.276
34.400001525878906,5.000000000000000,816157.924
34.400001525878906,5.000000000000000,816158.571
34.400001525878906,5.000000000000000,816159.219
34.400001525878906,5.000000000000000,816159.867
34.400001525878906,5.000000000000000,816160.514
34.400001525878906,5.000000000000000,816161.162
34.400001525878906,5.000000000000000,816161.810
34.400001525878906,5.000000000000000,816162.457
34.400001525878906,5.000000000000000,816163.105
34.400001525878906,5.000000000000000,816163.752
34.400001525878906,5.000000000000000,816164.400
34.400001525878906,5.000000000000000,816165.048
34.400001525878906,5.000000000000000,816165.695
34.400001525878906,5.000000000000000,816166.343
34.400001525878906,5.000000000000000,816166.991
34.400001525878906,5.000000000000000,816167.638
34.400001525878906,5.000000000000000,816168.286
34.400001525878906,5.000000000000000,816168.933
34.400001525878906,5.000000000000000,816169.581
34.400001525878906,5.000000000000000,816170.229
34.400001525878906,5.000000000000000,816170.876
34.400001525878906,5.000000000000000,816171.524
34.400001525878906,5.000000000000000,816172.171
34.400001525878906,5.000000000000000,816172.819
,5.000000000000000,816173.467
,5.000000000000000,816174.114
,5.000000000000000,816174.762
,5.000000000000000,816175.410
,5.000000000000000,816176.057
,5.000000000000000,816176.705
,5.000000000000000,816177.352
,5.000000000000000,816178.000
,5.000000000000000,816178.648
,5.000000000000000,816179.295
,5.000000000000000,816179.943
,5.000000000000000,816180.590
,5.000000000000000,816181.238
,5.000000000000000,816181.886
,5.000000000000000,816182.533
,5.000000000000000,816183.181
,5.000000000000000,816183.829
,5.000000000000000,816184.476
,5.000000000000000,816185.124
,5.000000000000000,816185.771
,5.000000000000000,816186.419
,5.000000000000000,816187.067
,5.000000000000000,816187.714
,5.000000000000000,816188.362
,5.000000000000000,816189.010
,5.000000000000000,816189.657
,5.000000000000000,816190.305
,5.000000000000000,816190.952
,5.000000000000000,816191.600
,5.000000000000000,816192.248
,5.000000000000000,816192.895
,5.000000000000000,816193.543
,5.000000000000000,816194.190
,5.000000000000000,816194.838
,5.000000000000000,816195.486
,5.000000000000000,816196.133
,5.000000000000000,816196.781
,5.000000000000000,816197.429
,5.000000000000000,816198.076
,5.000000000000000,816198.724
,5.000000000000000,816199.371
,5.000000000000000,816200.019
,5.000000000000000,816200.667
,5.000000000000000,816201.314
,5.000000000000000,816201.962
,5.000000000000000,816202.609
,5.000000000000000,816203.257
,5.000000000000000,816203.905
,5.000000000000000,816204.552
,5.000000000000000,816205.200
,5.000000000000000,816205.848
,5.000000000000000,816206.495
,5.000000000000000,816207.143
,5.000000000000000,816207.790
,5.000000000000000,816208.438
,5.000000000000000,816209.086
,5.000000000000000,816209.733
,5.000000000000000,816210.381
,5.000000000000000,816211.029
46.400001525878906,5.000000000000000,816211.676
46.400001525878906,5.000000000000000,816212.324
46.400001525878906,5.000000000000000,816212.971
46.400001525878906,5.000000000000000,816213.619
46.400001525878906,5.000000000000000,816214.267
46.400001525878906,5.000000000000000,816214.914
46.400001525878906,5.000000000000000,816215.562
46.400001525878906,5.000000000000000,816216.209
46.400001525878906,5.000000000000000,816216.857
46.400001525878906,5.000000000000000,816217.505
46.400001525878906,5.000000000000000,816218.152
46.400001525878906,5.000000000000000,816218.800
46.400001525878906,5.000000000000000,816219.448
46.400001525878906,5.000000000000000,816220.095
46.400001525878906,5.000000000000000,816220.743
46.400001525878906,5.000000000000000,816221.390
46.400001525878906,5.000000000000000,816222.038
46.400001525878906,5.000000000000000,816222.686
46.400001525878906,5.000000000000000,816223.333
46.400001525878906,5.000000000000000,816223.981
46.400001525878906,5.000000000000000,816224.628
46.400001525878906,5.000000000000000,816225.276
46.400001525878906,5.000000000000000,816225.924
,5.000000000000000,816226.571
,5.000000000000000,816227.219
,5.000000000000000,816227.867
,5.000000000000000,816228.514
,5.000000000000000,816229.162
,5.000000000000000,816229.809
,5.000000000000000,816230.457
,5.000000000000000,816231.105
,5.000000000000000,816231.752
,5.000000000000000,816232.400
,5.000000000000000,816233.048
,5.000000000000000,816233.695
,5.000000000000000,816234.343
,5.000000000000000,816234.990
,5.000000000000000,816235.638
,5.000000000000000,816236.286
,5.000000000000000,816236.933
,5.000000000000000,816237.581
,5.000000000000000,816238.228
,5.000000000000000,816238.876
,5.000000000000000,816239.524
,5.000000000000000,816240.171
,5.000000000000000,816240.819
,5.000000000000000,816241.467
,5.000000000000000,816242.114
,4.000000000000000,816242.762
,4.000000000000000,816243.409
,4.000000000000000,816244.057
,5.000000000000000,816244.705
,5.000000000000000,816245.352
,5.000000000000000,816246.000
,5.000000000000000,816246.647
,5.000000000000000,816247.295
,4.000000000000000,816247.943
,4.000000000000000,816248.590
,4.000000000000000,816249.238
,4.000000000000000,816249.886
,4.000000000000000,816250.533
,4.000000000000000,816251.181
,4.000000000000000,816251.828
,4.000000000000000,816252.476
,4.000000000000000,816253.124
,4.000000000000000,816253.771
,4.000000000000000,816254.419
,4.000000000000000,816255.066
,4.000000000000000,816255.714
,4.000000000000000,816256.362
,4.000000000000000,816257.009
,4.000000000000000,816257.657
,4.000000000000000,816258.305
,4.000000000000000,816258.952
,4.000000000000000,816259.600
,4.000000000000000,816260.247
,4.000000000000000,816260.895
,4.000000000000000,816261.543
,4.000000000000000,816262.190
,4.000000000000000,816262.838
,4.000000000000000,816263.486
,4.000000000000000,816264.133
,4.000000000000000,816264.781
,4.000000000000000,816265.428
,4.000000000000000,816266.076
,4.000000000000000,816266.724
,4.000000000000000,816267.371
,4.000000000000000,816268.019
,4.000000000000000,816268.666
,4.000000000000000,816269.314
,4.000000000000000,816269.962
,4.000000000000000,816270.609
,4.000000000000000,816271.257
,4.000000000000000,816271.905
,4.000000000000000,816272.552
,4.000000000000000,816273.200
,4.000000000000000,816273.847
,5.000000000000000,816274.495
,5.000000000000000,816275.143
,5.000000000000000,816275.790
,5.000000000000000,816276.438
,5.000000000000000,816277.085
,5.000000000000000,816277.733
,5.000000000000000,816278.381
,6.000000000000000,816279.028
,6.000000000000000,816279.676
,6.000000000000000,816280.324
,6.000000000000000,816280.971
,6.000000000000000,816281.619
,6.000000000000000,816282.266
,6.000000000000000,816282.914
,6.000000000000000,816283.562
,6.000000000000000,816284.209
,6.000000000000000,816284.857
,6.000000000000000,816285.505
,6.000000000000000,816286.152
,6.000000000000000,816286.800
,7.000000000000000,816287.447
,5.000000000000000,816288.095
,5.000000000000000,816288.743
,5.000000000000000,816289.390
,5.000000000000000,816290.038
,5.000000000000000,816290.685
,5.000000000000000,816291.333
,6.000000000000000,816291.981
,6.000000000000000,816292.628
,6.000000000000000,816293.276
,6.000000000000000,816293.924
,6.000000000000000,816294.571
,6.000000000000000,816295.219
,7.000000000000000,816295.866
,7.000000000000000,816296.514
,7.000000000000000,816297.162
,6.000000000000000,816297.809
,6.000000000000000,816298.457
,6.000000000000000,816299.104
,6.000000000000000,816299.752
,6.000000000000000,816300.400
,6.000000000000000,816301.047
,6.000000000000000,816301.695
,6.000000000000000,816302.343
,6.000000000000000,816302.990
,6.000000000000000,816303.638
,6.000000000000000,816304.285
,6.000000000000000,816304.933
,6.000000000000000,816305.581
,6.000000000000000,816306.228
,6.000000000000000,816306.876
,6.000000000000000,816307.524
,6.000000000000000,816308.171
,6.000000000000000,816308.819
,6.000000000000000,816309.466
,6.000000000000000,816310.114
,6.000000000000000,816310.762
,6.000000000000000,816311.409
,6.000000000000000,816312.057
,6.000000000000000,816312.704
,6.000000000000000,816313.352
,6.000000000000000,816314.000
,6.000000000000000,816314.647
,6.000000000000000,816315.295
,6.000000000000000,816315.943
,6.000000000000000,816316.590
,6.000000000000000,816317.238
,6.000000000000000,816317.885
,6.000000000000000,816318.533
,6.000000000000000,816319.181
,6.000000000000000,816319.828
,6.000000000000000,816320.476
,6.000000000000000,816321.123
,8.000000000000000,816321.771
,8.000000000000000,816322.419
,7.000000000000000,816323.066
,7.000000000000000,816323.714
,7.000000000000000,816324.362
,7.000000000000000,816325.009
,11.000000000000000,816325.657
11.000000000000000,11.000000000000000,816326.304
11.000000000000000,11.000000000000000,816326.952
11.000000000000000,10.000000000000000,816327.600
11.000000000000000,10.000000000000000,816328.247
11.000000000000000,10.000000000000000,816328.895
11.000000000000000,10.000000000000000,816329.543
11.000000000000000,13.000000000000000,816330.190
11.000000000000000,13.000000000000000,816330.838
11.000000000000000,13.000000000000000,816331.485
11.000000000000000,13.000000000000000,816332.133
11.000000000000000,11.000000000000000,816332.781
11.000000000000000,11.000000000000000,816333.428
11.000000000000000,13.000000000000000,816334.076
11.000000000000000,13.000000000000000,816334.723
11.000000000000000,13.000000000000000,816335.371
11.000000000000000,13.000000000000000,816336.019
11.000000000000000,13.000000000000000,816336.666
,13.000000000000000,816337.314
,11.000000000000000,816337.962
,15.000000000000000,816338.609
,15.000000000000000,816339.257
,15.000000000000000,816339.904
,15.000000000000000,816340.552
,15.000000000000000,816341.200
,15.000000000000000,816341.847
,16.000000000000000,816342.495
,16.000000000000000,816343.142
,16.000000000000000,816343.790
,16.000000000000000,816344.438
,16.000000000000000,816345.085
,16.000000000000000,816345.733
10.500000000000000,16.000000000000000,816346.381
10.500000000000000,13.000000000000000,816347.028
10.500000000000000,14.000000000000000,816347.676
10.500000000000000,14.000000000000000,816348.323
10.500000000000000,14.000000000000000,816348.971
10.500000000000000,14.000000000000000,816349.619
10.500000000000000,14.000000000000000,816350.266
10.500000000000000,10.000000000000000,816350.914
10.500000000000000,10.000000000000000,816351.561
10.500000000000000,10.000000000000000,816352.209
,10.000000000000000,816352.857
,10.000000000000000,816353.504
,10.000000000000000,816354.152
,10.000000000000000,816354.800
,8.000000000000000,816355.447
,8.000000000000000,816356.095
,8.000000000000000,816356.742
,8.000000000000000,816357.390
,7.000000000000000,816358.038
,7.000000000000000,816358.685
,7.000000000000000,816359.333
,7.000000000000000,816359.981
,7.000000000000000,816360.628
,7.000000000000000,816361.276
,7.000000000000000,816361.923
,7.000000000000000,816362.571
,7.000000000000000,816363.219
,7.000000000000000,816363.866
,7.000000000000000,816364.514
,7.000000000000000,816365.161
,7.000000000000000,816365.809
,7.000000000000000,816366.457
,7.000000000000000,816367.104
,7.000000000000000,816367.752
,7.000000000000000,816368.400
,7.000000000000000,816369.047
,7.000000000000000,816369.695
,7.000000000000000,816370.342
,7.000000000000000,816370.990
,7.000000000000000,816371.638
,7.000000000000000,816372.285
,7.000000000000000,816372.933
,7.000000000000000,816373.580
,7.000000000000000,816374.228
,7.000000000000000,816374.876
,7.000000000000000,816375.523
,7.000000000000000,816376.171
,7.000000000000000,816376.819
,7.000000000000000,816377.466
,7.000000000000000,816378.114
,7.000000000000000,816378.761
,7.000000000000000,816379.409
,7.000000000000000,816380.057
,7.000000000000000,816380.704
,7.000000000000000,816381.352
18.000000000000000,7.000000000000000,816382.000
18.000000000000000,7.000000000000000,816382.647
18.000000000000000,7.000000000000000,816383.295
18.000000000000000,7.000000000000000,816383.942
18.000000000000000,7.000000000000000,816384.590
18.000000000000000,7.000000000000000,816385.238
18.000000000000000,7.000000000000000,816385.885
18.000000000000000,7.000000000000000,816386.533
18.000000000000000,7.000000000000000,816387.180
18.000000000000000,7.000000000000000,816387.828
18.000000000000000,7.000000000000000,816388.476
18.000000000000000,7.000000000000000,816389.123
18.000000000000000,7.000000000000000,816389.771
18.000000000000000,7.000000000000000,816390.419
18.000000000000000,7.000000000000000,816391.066
18.000000000000000,7.000000000000000,816391.714
18.000000000000000,7.000000000000000,816392.361
18.000000000000000,7.000000000000000,816393.009
18.000000000000000,7.000000000000000,816393.657
18.000000000000000,7.000000000000000,816394.304
18.000000000000000,7.000000000000000,816394.952
,7.000000000000000,816395.599
,7.000000000000000,816396.247
,7.000000000000000,816396.895
,6.000000000000000,816397.542
,6.000000000000000,816398.190
,6.000000000000000,816398.838
,6.000000000000000,816399.485
,6.000000000000000,816400.133
,6.000000000000000,816400.780
,6.000000000000000,816401.428
,6.000000000000000,816402.076
,5.000000000000000,816402.723
,5.000000000000000,816403.371
,5.000000000000000,816404.019
,5.000000000000000,816404.666
,5.000000000000000,816405.314
,5.000000000000000,816405.961
,5.000000000000000,816406.609
,5.000000000000000,816407.257
,3.000000000000000,816407.904
,3.000000000000000,816408.552
,3.000000000000000,816409.199
,3.000000000000000,816409.847
,2.000000000000000,816410.495
,2.000000000000000,816411.142
,2.000000000000000,816411.790
,2.000000000000000,816412.438
,1.000000000000000,816413.085
,1.000000000000000,816413.733
,1.000000000000000,816414.380
,0.000000000000000,816415.028
,0.000000000000000,816415.676
,0.000000000000000,816416.323
,0.000000000000000,816416.971
,0.000000000000000,816417.618
,0.000000000000000,816418.266
,0.000000000000000,816418.914
,0.000000000000000,816419.561
,0.000000000000000,816420.209
,0.000000000000000,816420.857
,0.000000000000000,816421.504
,0.000000000000000,816422.152
,0.000000000000000,816422.799
,0.000000000000000,816423.447
,0.000000000000000,816424.095
,0.000000000000000,816424.742
,0.000000000000000,816425.390
,0.000000000000000,816426.038
,0.000000000000000,816426.685
,0.000000000000000,816427.333
,0.000000000000000,816427.980
,0.000000000000000,816428.628
,0.000000000000000,816429.276
,0.000000000000000,816429.923
,0.000000000000000,816430.571
,0.000000000000000,816431.218
,0.000000000000000,816431.866
,0.000000000000000,816432.514
,0.000000000000000,816433.161
,0.000000000000000,816433.809
,0.000000000000000,816434.457
,0.000000000000000,816435.104
,0.000000000000000,816435.752
,0.000000000000000,816436.399
,0.000000000000000,816437.047
,0.000000000000000,816437.695
,0.000000000000000,816438.342
,0.000000000000000,816438.990
,0.000000000000000,816439.637
,0.000000000000000,816440.285
,0.000000000000000,816440.933
,0.000000000000000,816441.580
,0.000000000000000,816442.228
,0.000000000000000,816442.876
,0.000000000000000,816443.523
,0.000000000000000,816444.171
,0.000000000000000,816444.818
,0.000000000000000,816445.466
