distance,kmb1,mtr1,hr
"5083",8.703808784484863,6.514259338378906,26.000
"5084",8.727336883544922,6.510959148406982,26.000
"5085",8.750711441040041,6.507507324218750,26.000
"5086",8.773929595947266,6.503895282745362,26.000
"5087",8.796995162963867,6.500123023986816,26.000
"5088",8.819910049438478,6.496191978454590,26.000
"5089",8.832407951354980,6.491947650909424,26.000
"5090",8.855189323425295,6.487701416015626,26.000
"5091",8.877828598022463,6.483294963836670,26.000
"5092",8.900329589843750,6.478729248046876,26.000
"5093",8.922696113586426,6.474005222320558,26.000
"5094",8.934762954711914,6.468823909759522,26.000
"5095",8.957041740417480,6.463785648345948,26.000
"5096",8.979199409484863,6.458590030670166,26.000
"5097",9.001240730285646,6.453236579895020,26.000
"5098",9.023171424865723,6.453236579895020,26.000
"5099",9.034987449645996,6.447724819183350,26.000
"5100",9.056894302368164,6.441610336303712,26.000
"5101",9.078708648681641,6.435787200927734,26.000
"5102",9.100436210632324,6.429807662963868,26.000
"5103",9.122084617614746,6.423671245574952,26.000
"5104",9.133877754211426,6.417377471923828,26.000
"5105",9.155581474304199,6.410337448120118,26.000
"5106",9.177233695983887,6.403735637664796,26.000
"5107",9.198881149291992,6.396978378295898,26.000
"5108",9.220542907714844,6.390064716339112,26.000
"5109",9.242228507995605,6.382997035980226,26.000
"5110",9.255115509033203,6.375038146972656,26.000
"5111",9.277163505554199,6.367664337158204,26.000
"5112",9.299254417419434,6.360135555267334,26.000
"5113",9.321403503417969,6.352453708648682,26.000
"5114",9.343612670898438,6.344618320465088,26.000
"5115",9.358021736145020,6.335750579833984,26.000
"5116",9.380689620971680,6.327612876892090,26.000
"5117",9.403449058532715,6.319321632385254,26.000
"5118",9.426310539245605,6.310878753662110,26.000
"5119",9.449182510375977,6.302283763885498,26.000
"5120",9.465276718139648,6.293537139892578,26.000
"5121",9.488435745239258,6.283623695373536,26.000
"5122",9.511548042297363,6.274579524993896,26.000
"5123",9.534493446350098,6.265384197235108,26.000
"5124",9.557250976562500,6.256038665771484,26.000
"5125",9.574702262878418,6.246543884277344,26.000
"5126",9.597476959228516,6.235745429992676,26.000
"5127",9.620033264160156,6.225956916809082,26.000
"5128",9.642375946044922,6.216019630432130,41.000
"5129",9.664448738098145,6.205934047698976,41.000
"5130",9.686124801635742,6.195700645446778,41.000
"5131",9.703824043273926,6.184029102325440,41.000
"5132",9.725077629089355,6.173506736755372,41.000
"5133",9.745946884155273,6.162837982177734,41.000
"5134",9.766436576843262,6.152024269104004,41.000
"5135",9.786550521850586,6.141063690185548,41.000
"5136",9.803874969482422,6.128531932830812,41.000
"5137",9.823624610900877,6.117287158966064,41.000
"5138",9.823624610900877,6.105898857116700,41.000
"5139",9.843016624450684,6.094367027282716,41.000
"5140",9.862052917480469,6.082692146301270,41.000
"5141",9.878938674926758,6.069314479827882,41.000
"5142",9.897195816040041,6.057360649108888,41.000
"5143",9.914858818054199,6.045264244079590,41.000
"5144",9.931925773620605,6.033028125762940,41.000
"5145",9.948401451110840,6.020650386810304,41.000
"5146",9.962995529174805,6.008133411407472,41.000
"5147",9.978395462036133,5.993790626525880,41.000
"5148",9.993021011352541,5.981000900268556,41.000
"5149",10.006876945495605,5.968072891235352,41.000
"5150",10.019961357116699,5.955007076263428,41.000
"5151",10.032275199890137,5.941803932189942,41.000
"5152",10.042741775512695,5.939984798431396,41.000
"5153",10.053399085998535,5.926651000976562,41.000
"5154",10.063097000122070,5.913181304931642,41.000
"5155",10.071835517883301,5.899575710296632,41.000
"5156",10.079612731933594,5.885835647583008,41.000
"5157",10.085328102111816,5.870016098022462,41.000
"5158",10.091327667236328,5.856014728546144,41.000
"5159",10.096365928649902,5.841879844665528,41.000
"5160",10.100452423095703,5.827612876892090,41.000
"5161",10.103648185729980,5.813213825225830,41.000
"5162",10.105062484741209,5.796616077423096,41.000
"5163",10.106748580932617,5.781962394714356,41.000
"5164",10.107558250427246,5.767178058624268,41.000
"5165",10.107486724853516,5.752264976501466,41.000
"5166",10.106538772583008,5.737223148345948,41.000
"5167",10.104292869567873,5.722054004669190,41.000
"5168",10.101821899414062,5.704576969146730,41.000
"5169",10.098470687866209,5.689160346984864,41.000
"5170",10.094240188598633,5.673618316650392,41.000
"5171",10.089130401611328,5.657950878143312,41.000
"5172",10.083143234252930,5.642158985137940,41.000
"5173",10.076573371887209,5.623947620391846,41.000
"5174",10.069068908691406,5.607916355133058,41.000
"5175",10.060687065124512,5.591763019561768,41.000
"5176",10.051431655883791,5.575487613677980,41.000
"5177",10.041305541992188,5.559091567993164,41.000
"5178",10.031075477600098,5.540167331695558,41.000
"5179",10.019446372985840,5.523539066314698,41.000
"5180",10.006953239440918,5.506793022155762,41.000
"5181",9.993597030639648,5.489928722381592,41.000
"5182",9.979383468627930,5.472947597503662,41.000
"5183",9.965543746948242,5.453332901000978,41.000
"5184",9.949856758117676,5.436127662658692,41.000
"5185",9.933320045471191,5.418807983398438,41.000
"5186",9.915936470031738,5.401374340057374,41.000
"5187",9.897713661193848,5.383827209472656,41.000
"5188",9.880356788635254,5.366167545318604,41.000
"5189",9.860700607299805,5.345783710479736,41.000
"5190",9.840216636657715,5.327910900115968,41.000
"5191",9.818909645080566,5.309927940368652,41.000
"5192",9.818909645080566,5.291836261749268,41.000
"5193",9.798734664916992,5.273636341094972,41.000
"5194",9.776036262512209,5.252614498138428,41.000
"5195",9.752531051635742,5.234209537506104,41.000
"5196",9.728226661682127,5.215699195861816,41.000
"5197",9.703128814697266,5.197083950042726,41.000
"5198",9.677245140075684,5.178364753723146,41.000
"5199",9.653259277343750,5.156732082366944,41.000
"5200",9.626058578491209,5.137816905975342,41.000
"5201",9.598088264465332,5.118800640106202,41.000
"5202",9.569360733032227,5.099684238433838,41.000
"5203",9.539880752563477,5.080468177795410,41.000
"5204",9.512856483459473,5.058251380920410,41.000
"5205",9.482136726379395,5.038849353790284,41.000
"5206",9.450688362121582,5.038849353790284,41.000
"5207",9.418520927429199,5.019350528717042,41.000
"5208",9.385643005371094,4.999755382537842,41.000
"5209",9.355808258056641,4.980065822601318,41.000
"5210",9.321778297424316,4.957292556762696,41.000
"5211",9.287065505981445,4.937427043914796,41.000
"5212",9.251678466796877,4.917469501495362,41.000
"5213",9.215627670288086,4.897420883178712,41.000
"5214",9.183247566223145,4.877282142639160,41.000
"5215",9.146145820617676,4.853981494903564,41.000
"5216",9.108411788940430,4.833676815032960,41.000
"5217",9.070055007934570,4.813285350799562,41.000
"5218",9.031085014343262,4.792807102203370,41.000
"5219",8.991515159606934,4.772244453430176,41.000
"5220",8.956554412841799,4.748446464538574,41.000
"5221",8.916070938110352,4.727728366851808,41.000
"5222",8.875021934509277,4.706928253173828,41.000
"5223",8.833418846130373,4.686047077178956,41.000
"5224",8.791275978088381,4.665085792541504,41.000
"5225",8.754470825195312,4.640821456909180,41.000
"5226",8.711539268493652,4.619716167449952,41.000
"5227",8.668089866638184,4.598533630371094,41.000
"5228",8.623983383178713,4.577275753021240,41.000
"5229",8.579187393188478,4.555943012237550,41.000
"5230",8.539518356323242,4.531244277954102,41.000
"5231",8.493433952331545,4.509778499603272,41.000
"5232",8.446688652038574,4.488241672515869,41.000
"5233",8.399294853210449,4.466634273529053,41.000
"5234",8.351259231567385,4.444957733154297,41.000
"5235",8.307920455932617,4.423212528228760,41.000
"5236",8.258691787719728,4.398059844970703,41.000
"5237",8.208852767944336,4.376195907592774,41.000
"5238",8.158413887023926,4.354267597198487,41.000
"5239",8.107388496398926,4.332275390625000,41.000
"5240",8.055784225463867,4.310220241546631,41.000
"5241",8.008532524108888,4.284707546234131,41.000
"5242",7.955863475799562,4.262546062469483,41.000
"5243",7.902652263641358,4.240324974060059,41.000
"5244",7.848908901214600,4.218046665191651,41.000
"5245",7.794647693634034,4.195711612701416,41.000
"5246",7.799054145812988,4.169872760772705,41.000
"5247",7.744342803955078,4.147443771362305,41.000
"5248",7.689134597778320,4.124960899353028,41.000
"5249",7.633444786071778,4.102426528930664,41.000
"5250",7.577286243438722,4.079841136932373,41.000
"5251",7.524645328521730,4.053713798522949,41.000
"5252",7.467643737792970,4.031047344207764,41.000
"5253",7.410212516784668,4.008333206176758,41.000
"5254",7.352365493774414,3.985573530197144,41.000
"5255",7.294116020202638,3.962769508361816,41.000
"5256",7.239041805267334,3.939921855926514,41.000
"5257",7.180088043212892,3.913517951965332,41.000
"5258",7.120773792266846,3.890604972839355,41.000
"5259",7.061115264892578,3.867651939392090,41.000
"5260",7.001125335693360,3.844661235809326,41.000
"5261",6.940820693969728,3.844661235809326,41.000
"5262",6.883459091186524,3.818068981170654,41.000
"5263",6.822627544403076,3.795023202896118,41.000
"5264",6.761528968811036,3.771943092346191,41.000
"5265",6.700175762176514,3.748829841613770,41.000
"5266",6.638584613800050,3.725684642791748,41.000
"5267",6.579671859741212,3.698918819427490,41.000
"5268",6.517716407775880,3.675733089447021,41.000
"5269",6.455572605133058,3.652519702911377,41.000
"5270",6.395720958709718,3.625630140304565,41.000
"5271",6.333316802978516,3.602384805679321,41.000
"5272",6.272762775421144,3.579115152359009,41.000
"5273",6.210169792175294,3.552118778228760,41.000
"5274",6.147473812103272,3.528825759887695,41.000
"5275",6.086300849914552,3.501736402511597,41.000
"5276",6.086300849914552,3.478427171707153,41.000
"5277",6.023526668548584,3.455100536346436,41.000
"5278",5.961884498596192,3.427932977676392,41.000
"5279",5.899110794067384,3.404598951339722,41.000
"5280",5.837098598480226,3.404598951339722,41.000
"5281",5.774404525756836,3.377358913421631,41.000
"5282",5.711735725402832,3.354022979736328,33.500
"5283",5.649595260620118,3.326719999313354,26.000
"5284",5.587125778198242,3.303389072418213,26.000
"5285",5.524739265441896,3.280051708221436,26.000
"5286",5.462687492370606,3.252712488174438,26.000
"5287",5.400586128234864,3.229389429092407,26.000
"5288",5.338267803192140,3.202008485794067,26.000
"5289",5.338267803192140,3.178706169128418,26.000
"5290",5.275495529174806,3.174569606781006,26.000
"5291",5.213433265686036,3.151292800903320,26.000
"5292",5.150310516357422,3.123827219009399,26.000
"5293",5.088346481323242,3.100581884384155,26.000
"5294",5.086825847625732,3.073098897933960,26.000
"5295",5.023014545440674,3.045572996139526,26.000
"5296",4.961298465728760,3.045572996139526,26.000
"5297",4.897357940673828,3.018007755279541,26.000
"5298",4.835817337036134,2.994872570037842,26.000
"5299",4.771627902984620,2.967311143875122,26.000
"5300",4.771627902984620,2.944228410720825,26.000
"5301",4.707204341888428,2.916679859161377,26.000
"5302",4.642996788024902,2.916679859161377,26.000
"5303",4.582104682922364,2.889107227325439,26.000
"5304",4.518859863281250,2.861514329910278,26.000
"5305",4.458454132080078,2.838587760925293,26.000
"5306",4.455996036529541,2.811029911041260,26.000
"5307",4.395833015441896,2.811029911041260,26.000
"5308",4.333728313446045,2.783461570739746,26.000
"5309",4.274158954620362,2.760664701461792,26.000
"5310",4.213174819946289,2.733147621154785,26.000
"5311",4.211400985717774,2.705629825592041,26.000
"5312",4.152830123901367,2.682980298995972,26.000
"5313",4.093131542205812,2.678115129470825,26.000
"5314",4.035246849060059,2.655530214309692,26.000
"5315",3.976731300354004,2.628089427947998,26.000
"5316",3.918889522552490,2.605605125427246,26.000
"5317",3.918889522552490,2.578248739242554,26.000
"5318",3.861731529235840,2.573252201080322,26.000
"5319",3.805268049240112,2.550911903381348,26.000
"5320",3.749768972396851,2.523599147796631,26.000
"5321",3.749510765075684,2.496313810348511,
"5322",3.694472312927246,2.491166830062866,
"5323",3.640138626098633,2.469060659408569,
"5324",3.640166282653809,2.441843509674072,
"5325",3.586606025695801,2.436604261398315,
"5326",3.533484697341919,2.414666175842285,
"5327",3.481310129165649,2.387533187866211,
"5328",3.481785297393799,2.360448360443115,
"5329",3.429925441741943,2.360448360443115,
"5330",3.379347085952759,2.333416461944580,
"5331",3.329592704772949,2.306441068649292,
"5332",3.329592704772949,2.284924268722534,
"5333",3.280740737915039,2.279526710510254,
"5334",3.233069419860840,2.252677440643311,
"5335",3.184677839279175,2.231362342834473,
"5336",3.186619997024536,2.204687833786011,
"5337",3.141407728195190,2.199192285537720,
"5338",3.143468856811523,2.172564744949341,
"5339",3.097444057464600,2.172564744949341,
"5340",3.054745435714722,2.146019935607910,
"5341",3.057390689849854,2.140395641326904,
"5342",3.016268253326416,2.113913297653198,
"5343",3.019043445587158,2.087524175643921,
"5344",2.979524374008179,2.081783056259155,
"5345",2.979524374008179,2.061232566833496,
"5346",2.941327095031738,2.055471897125244,
"5347",2.904471158981323,2.029264688491821,
"5348",2.908007621765137,2.023418903350830,
"5349",2.872833490371704,1.997305631637573,
"5350",2.872833490371704,1.977180719375610,
"5351",2.839046955108643,1.971307277679443,
"5352",2.806669473648071,1.945428371429443,
"5353",2.811035156250000,1.939480900764465,
"5354",2.780435323715210,1.913718104362488,
"5355",2.784996509552002,1.894047737121582,
"5356",2.751297950744629,1.888086199760437,
"5357",2.756217002868652,1.862589955329895,
"5358",2.728933572769165,1.856565117835999,
"5359",2.703172445297241,1.831207990646362,
"5360",2.708698987960815,1.825124979019165,
"5361",2.678959846496582,1.805997848510742,
"5362",2.685036659240723,1.780939102172852,
"5363",2.663602113723755,1.774862766265869,
"5364",2.670911550521851,1.749966859817505,
"5365",2.652993202209473,1.743843913078308,
"5366",2.637592077255249,1.725234508514404,
"5367",2.637592077255249,1.719120979309082,
"5368",2.624717235565186,1.694568395614624,
"5369",2.635360717773438,1.670190811157227,
"5370",2.626029968261719,1.664053916931152,
"5371",2.637981414794922,1.639873743057251,
"5372",2.619248867034912,1.639873743057251,
"5373",2.615031003952026,1.615880608558655,
"5374",2.628997564315796,1.609734296798706,
"5375",2.628334760665894,1.585955858230591,
"5376",2.643524169921875,1.562376737594604,
"5377",2.629952430725098,1.562376737594604,
"5378",2.633795738220215,1.539001941680908,
"5379",2.639873743057251,1.521879911422729,
"5380",2.629763126373291,1.498898148536682,
"5381",2.648198366165161,1.476133942604065,
"5382",2.639471054077148,1.476133942604065,
"5383",2.651445627212524,1.453583478927612,
"5384",2.644881486892700,1.437093853950500,
"5385",2.660552978515625,1.414827346801758,
"5386",2.682252407073975,1.398555636405945,
"5387",2.678530454635620,1.376570105552673,
"5388",2.675608396530151,1.376570105552673,
"5389",2.697358131408691,1.360523700714111,
"5390",2.696707963943481,1.338829874992371,
"5391",2.696879625320435,1.323016285896301,
"5392",2.697728395462036,1.307294726371765,
"5393",2.699127197265625,1.291666746139526,
"5394",2.701074838638306,1.276134014129639,
"5395",2.703577995300293,1.260697960853577,
"5396",2.706645250320435,1.245360374450684,
"5397",2.710284233093262,1.230122685432434,
"5398",2.714502573013306,1.214986801147461,
"5399",2.719310045242310,1.199954032897949,
"5400",2.724727869033813,1.185026168823242,
"5401",2.730818986892700,1.170204758644104,
"5402",2.737595796585083,1.155491590499878,
"5403",2.714066982269287,1.145908713340759,
"5404",2.721695184707642,1.131360292434692,
"5405",2.698241233825684,1.121797561645508,
"5406",2.706416606903076,1.107420444488525,
"5407",2.715022563934326,1.093159317970276,
"5408",2.691691398620605,1.083685874938965,
"5409",2.691691398620605,1.069605708122253,
"5410",2.668430805206299,1.060170650482178,
"5411",2.677990913391113,1.046277880668640,
"5412",2.688155412673950,1.050712943077087,
"5413",2.665407896041870,1.036888718605042,
"5414",2.676391363143921,1.023190021514893,
"5415",2.653964996337891,1.013854503631592,28.000
"5416",2.665585517883301,1.000356554985046,28.000
"5417",2.677796363830566,0.991082251071930,28.000
"5418",2.655980348587036,0.977791845798492,28.000
"5419",2.669078350067139,0.964635252952576,28.000
"5420",2.634381294250488,0.955510497093201,28.000
"5421",2.647696018218994,0.942571461200714,28.000
"5422",2.661603927612305,0.929771244525909,28.000
"5423",2.640348672866821,0.920812666416168,28.000
"5424",2.655024290084839,0.920812666416168,28.000
"5425",2.633907079696655,0.911857187747955,28.000
"5426",2.649352788925171,0.899373829364777,28.000
"5427",2.665383100509644,0.887036144733429,28.000
"5428",2.644623517990112,0.878270030021667,28.000
"5429",2.661426544189453,0.866174042224884,28.000
"5430",2.678810596466064,0.857516407966614,28.000
"5431",2.658457756042480,0.845669090747833,27.000
"5432",2.676545381546021,0.833975911140442,27.000
"5433",2.695029258728027,0.825537025928497,27.000
"5434",2.674857378005981,0.814103126525879,27.000
"5435",2.693769454956055,0.802828550338745,27.000
"5436",2.712863206863403,0.791715264320374,27.000
"5437",2.732006788253784,0.780764937400818,27.000
"5438",2.751182079315186,0.769979417324066,27.000
"5439",2.751182079315186,0.759360611438751,27.000
"5440",2.770380020141602,0.748910367488861,27.333
"5441",2.748939275741577,0.741263628005981,27.333
"5442",2.808807849884033,0.728442192077637,27.333
"5443",2.828019380569458,0.718352317810059,27.333
"5444",2.847218990325928,0.708308517932892,27.333
"5445",2.866396427154541,0.698299944400787,27.333
"5446",2.885544300079346,0.688327252864838,27.333
"5447",2.946930646896362,0.678391396999359,27.333
"5448",2.966228008270264,0.665970921516418,27.333
"5449",2.985465526580811,0.656130254268646,27.333
"5450",3.004637241363525,0.646328687667847,27.333
"5451",3.023734807968140,0.636567115783691,27.333
"5452",3.086222410202026,0.634075045585632,28.000
"5453",3.105355501174927,0.624374091625214,28.000
"5454",3.168326616287231,0.612234830856323,28.000
"5455",3.187444925308228,0.602638244628906,28.000
"5456",3.206443548202515,0.593084931373596,28.000
"5457",3.269862174987793,0.581130206584930,28.000
"5458",3.288779497146606,0.571686625480652,28.000
"5459",3.333526134490967,0.559859037399292,28.000
"5460",3.352469682693481,0.550529122352600,28.000
"5461",3.416346549987793,0.538834035396576,28.000
"5462",3.435133695602417,0.538834035396576,28.000
"5463",3.499137878417969,0.529621541500092,28.000
"5464",3.517724037170410,0.518064558506012,28.000
"5465",3.536122560501099,0.508973360061646,28.000
"5466",3.600114345550537,0.497559905052185,28.000
"5467",3.618253946304321,0.488593876361847,28.000
"5468",3.682182312011719,0.477329522371292,28.000
"5469",3.700021982192993,0.468492567539215,28.000
"5470",3.746075868606567,0.459710061550140,28.000
"5471",3.763809204101562,0.448679000139236,28.000
"5472",3.781309604644775,0.440031290054321,28.000
"5473",3.844878673553467,0.437729626893997,28.000
"5474",3.862003087997437,0.429162740707397,28.000
"5475",3.925281286239624,0.420653820037842,28.000
"5476",3.941992521286011,0.409953504800797,28.000
"5477",3.958442211151123,0.401587426662445,28.000
"5478",4.021172046661377,0.391060978174210,28.000
"5479",4.037162780761719,0.382841765880585,28.000
"5480",4.099439620971680,0.372495055198669,28.000
"5481",4.099439620971680,0.364426732063293,28.000
"5482",4.114938259124756,0.356422722339630,28.000
"5483",4.176699638366699,0.346352279186249,28.000
"5484",4.191723823547364,0.346352279186249,28.000
"5485",4.253277778625489,0.336382418870926,28.000
"5486",4.267935276031494,0.328628331422806,28.000
"5487",4.282330989837646,0.320942193269730,28.000
"5488",4.343593120574951,0.311264961957932,28.000
"5489",4.357572078704834,0.303743988275528,28.000
"5490",4.418583393096924,0.294272303581238,28.000
"5491",4.432110786437989,0.286920726299286,28.000
"5492",4.445348739624024,0.279641658067703,28.000
"5493",4.492796897888184,0.270482540130615,28.000
"5494",4.505838394165040,0.263379007577896,28.000
"5495",4.566129684448242,0.254439800977707,28.000
"5496",4.578652858734132,0.254439800977707,28.000
"5497",4.638480186462402,0.247516021132469,28.000
"5498",4.650453090667726,0.238802850246429,28.000
"5499",4.662107944488526,0.232063099741936,28.000
"5500",4.721146583557130,0.223582118749619,28.000
"5501",4.732214450836182,0.217030733823776,28.000
"5502",4.790640354156494,0.210560441017151,28.000
"5503",4.801094055175782,0.202429428696632,28.000
"5504",4.801094055175782,0.196153789758682,28.000
"5505",4.858847141265870,0.188269793987274,16.500
"5506",4.868662357330322,0.182193204760551,16.500
"5507",4.925684928894044,0.180522561073303,16.500
"5508",4.934839248657228,0.174562498927116,16.500
"5509",4.943642139434814,0.168689385056496,17.000
"5510",4.999545574188232,0.161318302154541,17.000
"5511",5.007659435272218,0.155653119087219,17.000
"5512",5.062709808349610,0.148547992110252,17.000
"5513",5.070115089416504,0.143095195293427,17.000
"5514",5.077158451080322,0.137734279036522,17.000
"5515",5.130942821502686,0.131027668714523,17.000
"5516",5.130942821502686,0.125915497541428,17.000
"5517",5.184139251708984,0.119521103799343,17.000
"5518",5.190076828002930,0.114693909883499,17.000
"5519",5.195646286010742,0.114693909883499,17.000
"5520",5.247461795806886,0.108618766069412,17.000
"5521",5.252271652221680,0.104079864919186,17.000
"5522",5.303040027618408,0.098329208791256,17.000
"5523",5.307079792022706,0.094081975519657,17.000
"5524",5.356761932373048,0.089974373579025,17.000
"5525",5.360021591186524,0.084708929061890,17.000
"5526",5.362907409667970,0.080897845327854,19.750
"5527",5.408581256866456,0.075969517230988,19.750
"5528",5.411050796508790,0.072458408772945,19.750
"5529",5.458455085754396,0.069090507924557,19.750
"5530",5.460128307342530,0.067872628569603,19.750
"5531",5.461429119110108,0.064664989709854,17.000
"5532",5.507216930389404,0.060427237302065,17.000
"5533",5.507717132568360,0.057526588439941,17.000
"5534",5.552207946777344,0.053642414510250,17.000
"5535",5.551633834838868,0.051052331924438,17.000
"5536",5.550492286682130,0.048609986901283,17.000
"5537",5.592802047729492,0.045251410454512,17.000
"5538",5.590475559234620,0.043124780058861,17.000
"5539",5.634121894836426,0.040133118629456,17.000
"5540",5.631171226501466,0.038328632712364,17.000
"5541",5.627647876739502,0.036708474159241,17.000
"5542",5.666694164276124,0.035723544657230,17.000
"5543",5.661964416503906,0.034296609461308,23.000
"5544",5.699327945709230,0.032087370753288,23.000
"5545",5.693383693695068,0.030990730971098,23.000
"5546",5.686867237091064,0.030045108869672,23.000
"5547",5.721867561340332,0.028246475383639,23.000
"5548",5.714129447937012,0.027586845681071,23.000
"5549",5.747381687164308,0.026060039177537,22.000
"5550",5.747381687164308,0.025687288492918,22.000
"5551",5.779521942138672,0.025466121733189,22.000
"5552",5.769896030426026,0.024349510669708,22.000
"5553",5.759700775146484,0.024349510669708,22.000
"5554",5.789383411407472,0.023372894152999,22.000
"5555",5.777956008911134,0.023576684296131,22.000
"5556",5.805821418762208,0.023932656273246,22.000
"5557",5.793160915374756,0.023372074589133,22.000
"5558",5.779940128326416,0.024018106982112,22.000
"5559",5.805299282073976,0.023739036172628,22.000
"5560",5.790849685668946,0.024676173925400,22.000
"5561",5.814355850219728,0.024681024253368,22.000
"5562",5.814355850219728,0.025926390662789,22.000
"5563",5.798682212829590,0.027357155457139,22.000
"5564",5.820321083068848,0.027805829420686,22.000
"5565",5.803427696228028,0.027805829420686,22.000
"5566",5.823189258575440,0.028404967859387,22.000
"5567",5.805080890655518,0.030300457030535,22.000
"5568",5.786437034606934,0.032335527241230,22.000
"5569",5.803642749786378,0.033194698393345,22.000
"5570",5.783798694610596,0.035372510552406,23.500
"5571",5.799114227294922,0.036260541528463,23.500
"5572",5.778086662292480,0.038555290549994,23.500
"5573",5.813346862792970,0.040937870740891,23.500
"5574",5.791685104370118,0.041877757757902,23.500
"5575",5.769507884979248,0.044372566044331,23.500
"5576",5.781477928161622,0.042814582586288,23.500
"5577",5.758160591125488,0.045333877205849,23.500
"5578",5.768489360809326,0.047937832772732,23.500
"5579",5.744040012359620,0.048917684704065,23.500
"5580",5.719097137451172,0.051627736538649,23.500
"5581",5.727149486541748,0.052623279392719,22.000
"5582",5.701093196868896,0.055436410009861,22.000
"5583",5.707492351531982,0.056444846093655,24.000
"5584",5.680337429046632,0.059361845254898,24.000
"5585",5.680337429046632,0.062386646866798,24.000
"5586",5.685080051422120,0.063438691198826,24.000
"5587",5.656840324401856,0.066601254045963,24.000
"5588",5.659925460815430,0.064482480287552,24.000
"5589",5.630616664886476,0.067670598626137,24.000
"5590",5.600861549377442,0.070966973900795,24.000
"5591",5.601687908172608,0.072050057351589,24.000
"5592",5.570893764495850,0.075476333498955,24.000
"5593",5.570075511932374,0.076569616794586,24.000
"5594",5.538263797760010,0.080121912062168,24.000
"5595",5.506036758422852,0.083777286112309,24.000
"5596",5.535808563232422,0.084896430373192,24.000
"5597",5.503000736236572,0.088671989738941,24.000
"5598",5.498919486999512,0.089792646467686,24.000
"5599",5.465137958526612,0.089792646467686,24.000
"5600",5.459442615509034,0.093684621155262,24.000
"5601",5.424714088439942,0.094803474843502,24.000
"5602",5.389613628387452,0.098808109760284,24.000
"5603",5.381769657135010,0.099921867251396,24.000
"5604",5.345764636993408,0.104035452008247,24.000
"5605",5.336351394653320,0.108243130147457,24.000
"5606",5.299471855163574,0.109359771013260,24.000
"5607",5.262263298034668,0.113670803606510,24.000
"5608",5.288509845733644,0.114774249494076,24.000
"5609",5.250785350799562,0.119185030460358,24.000
"5610",5.238297462463380,0.120272196829319,24.000
"5611",5.199761867523194,0.120272196829319,24.000
"5612",5.160933017730714,0.124779142439365,24.000
"5613",5.146461963653564,0.125846996903419,24.000
"5614",5.106874465942384,0.130446568131447,24.000
"5615",5.090947628021240,0.131492152810097,24.000
"5616",5.050638198852540,0.136180803179741,24.000
"5617",5.010086059570312,0.140953078866005,24.000
"5618",4.992295742034912,0.141975507140160,24.000
"5619",4.992295742034912,0.146831572055817,24.000
"5620",4.973600387573242,0.147824347019196,24.000
"5621",4.931941509246826,0.152760818600655,24.000
"5622",4.911977291107178,0.152760818600655,24.000
"5623",4.869691848754884,0.153721153736115,24.000
"5624",4.827236652374268,0.158734649419785,24.000
"5625",4.805624961853028,0.159659802913666,24.000
"5626",4.762608051300050,0.164746969938278,24.000
"5627",4.739817619323730,0.165634289383888,24.000
"5628",4.696282863616944,0.170791819691658,24.000
"5629",4.652639865875244,0.176022946834564,24.000
"5630",4.672352790832520,0.176863342523575,20.000
"5631",4.628347873687744,0.182159841060638,20.000
"5632",4.603317260742188,0.182959854602814,20.000
"5633",4.558890819549562,0.182959854602814,23.500
"5634",4.514405727386476,0.188332945108414,23.500
"5635",4.488006114959717,0.189184427261353,23.500
"5636",4.443175792694092,0.194656625390053,23.500
"5637",4.415790557861328,0.195577070116997,23.500
"5638",4.370667934417725,0.201144039630890,23.500
"5639",4.342349052429199,0.206786036491394,23.500
"5640",4.296988487243653,0.207787007093430,23.500
"5641",4.296988487243653,0.213523104786873,23.500
"5642",4.267787933349610,0.214654654264450,23.500
"5643",4.222244739532471,0.220503151416779,23.500
"5644",4.192218303680420,0.215909838676453,23.500
"5645",4.146551609039307,0.221791371703148,23.500
"5646",4.100984573364258,0.227747052907944,23.500
"5647",4.070025920867920,0.229185611009598,23.500
"5648",4.024425506591797,0.235243365168571,23.500
"5649",3.992790222167969,0.236826077103615,23.500
"5650",3.947220087051392,0.242980822920799,23.500
"5651",3.914971828460693,0.249203681945801,23.500
"5652",3.869495391845703,0.250948280096054,23.500
"5653",3.869495391845703,0.257260769605637,23.500
"5654",3.836702346801758,0.259134709835052,23.500
"5655",3.791385889053345,0.265531927347183,27.000
"5656",3.758118152618408,0.261113345623016,27.000
"5657",3.713016033172607,0.267529278993607,27.000
"5658",3.668039560317993,0.274006307125092,27.000
"5659",3.634089708328247,0.276121228933334,27.000
"5660",3.589076042175293,0.282673269510269,27.000
"5661",3.554515123367310,0.284899979829788,27.000
"5662",3.509524822235107,0.291522294282913,27.000
"5663",3.519497871398926,0.293855011463165,27.000
"5664",3.474416732788086,0.300542920827866,27.000
"5665",3.429511070251465,0.307283937931061,27.000
"5666",3.393921613693237,0.302976191043854,27.000
"5667",3.349164485931396,0.309724956750870,27.000
"5668",3.313161849975586,0.312278389930725,27.000
"5669",3.268616676330566,0.319096267223358,27.000
"5670",3.232272863388062,0.325965315103531,27.000
"5671",3.188009023666382,0.328708648681641,27.000
"5672",3.144133090972900,0.335642576217651,27.000
"5673",3.108031272888184,0.338550478219986,27.000
"5674",3.108031272888184,0.345544040203094,27.000
"5675",3.072038650512695,0.348609447479248,27.000
"5676",3.029240846633911,0.355657458305359,27.000
