sampleid,x,y,accessibility
1349,839538.58686925,822033.267826876,1.0823317758188387
1350,838886.184269934,822906.616225441,1.9100866993494394
1351,839186.872096766,823342.559258615,0.500157418023002
1352,840765.028832587,821660.373256861,0.14004179856697757
1353,839384.188715456,823307.209110209,0.13593573094187764
1354,840288.660259908,822137.992515143,0.11467597701913694
1355,839394.09758934,822472.709724872,1.4790662764934877
1356,841062.928315321,822037.856256746,0.0
1357,839034.240476363,823339.139822195,0.9280194885976771
1358,840456.698852171,824067.960787763,0.0
1359,838957.144986385,822983.846195425,1.5392672755727124
1360,840801.093296613,823481.678678901,0.0
1361,839504.997702555,822992.350661517,0.2821155582731643
1362,838937.894498875,821923.720445512,0.4901250146492935
1363,840269.415326417,823485.808667784,0.0
1364,837310.004039991,821895.339863788,1.6004418038391819
1365,840204.344482764,823467.353134984,0.0
1366,840097.000212825,822908.154893578,0.027207488726460734
1367,840439.821314661,822052.350742689,0.16439670281237534
1368,840727.36939206,822088.252689767,0.0
1369,838824.341816275,822697.778737018,2.022828883722359
1370,840419.479199366,822690.2011457,0.0
1371,840904.422115876,822090.404135676,0.0
1372,839556.300717897,823139.112686478,0.08574821568489949
1373,840261.812804525,821781.084405502,0.4598359696986028
1374,839416.442928,823941.700756334,0.0
1375,839518.383519572,821842.854802773,0.6738454743652966
1376,840351.906587634,822767.265968141,0.0
1377,837806.987237386,821515.296833375,1.2971958923167612
1378,837742.18484719,821944.314132713,1.5934654269806376
1379,838073.047564114,821482.504827518,1.1671070555417662
1380,837607.088128066,822244.841390788,1.3582359526883259
1381,839166.536214931,821840.567723342,0.6116299131722728
1382,837382.805276498,822230.645768815,1.4320568690190278
1383,837283.235885492,821929.315349779,1.5979068696188636
1384,840280.243680679,824051.308630921,0.0
1385,837775.045951387,823414.966127016,0.5686299842641577
1386,838263.928623023,821955.852468282,1.2336655887632744
1387,840934.054485507,822909.019605627,0.0
1388,840849.713733788,821671.387718957,0.04196528612062964
1389,840012.348904868,823445.863601996,0.0
1390,841042.365851847,822062.118578924,0.0
1391,840216.688393344,821657.946142168,0.5314699154069666
1392,839783.836049115,822252.700196983,0.8611700423617568
1393,838871.862683608,823396.452037474,1.2038983549814692
1394,839246.46955952,823950.323684889,0.0
1395,838903.606578914,822537.600663307,1.5746511274107158
1396,839967.015759617,821571.611111246,0.5428760913831243
1397,839215.582035927,823327.300605175,0.4363755861991155
1398,838563.282730461,822096.183022737,0.8186415939948047
1399,840973.724924712,822168.299541943,0.0
1400,840478.009663229,822858.122293906,0.0
1401,840238.813282877,823033.733225908,0.0
1402,839184.485491828,822637.377593844,1.3907955780419814
1403,839623.055923619,822852.461429534,0.5073969885171707
1404,840881.388438342,823291.962465636,0.0
1405,837380.238434781,822920.391037967,0.22508553057914035
1406,839819.749309587,823201.471494387,0.019954593019446864
1407,837911.680048086,822982.144321216,1.5311244462435076
1408,837765.519146895,822387.671906317,1.1918271374379596
1409,840444.502043725,824147.473479177,0.0
1410,838985.531158469,823892.297372219,0.03745856730275273
1411,839984.938822375,822371.03472934,0.32262305036834765
1412,838815.681272488,821930.670046634,0.4116444234929445
1413,837986.245979218,821898.91973065,1.5277938965289222
1414,839913.534136759,823068.031443807,0.05054611939229711
1415,840692.971354499,823336.814200517,0.0
1416,839177.125077148,823395.660525954,0.4485088094845767
1417,837579.7203062,822493.412837866,1.0166078152506925
1418,840484.534683399,823839.477594941,0.0
1419,840494.384030656,824018.791952242,0.0
1420,837662.819331553,822287.826427766,1.2788010680549657
1421,840541.472262818,824140.460330759,0.0
1422,839906.865767467,823696.47580506,0.0
1423,839713.932399506,823802.639533756,0.0
1424,838458.069139901,822136.156063053,1.048376588872526
1425,836761.028424188,822868.157586163,0.0
1426,838030.597089304,822015.292485494,1.4341075439107853
1427,840874.91351558,822623.276075709,0.0
1428,838986.019423164,823020.138752073,1.4001801990940073
1429,839297.485597159,822556.461684608,1.4030095008035515
1430,837901.011568927,821899.516436725,1.578758622144066
1431,838423.76483453,821756.209488251,0.9057405720506403
1432,838635.978143586,823522.932397601,1.1197728396598974
1433,838625.191809938,822733.41512498,2.555499603662085
1434,837357.373041571,821922.82981405,1.634211401169512
1435,839718.43742675,822094.378302856,0.8671847871799144
1436,838869.690244528,823571.006829395,0.7328935374787509
1437,839539.852416499,823104.078747835,0.12226975069744879
1438,838099.736805817,823342.721688642,1.2469287809043228
1439,839276.957116057,823598.037824152,0.06524425333669626
1440,837549.28364962,823031.751594559,0.5325343569104762
1441,839790.310076478,822555.240911885,0.7788575691000614
1442,840053.055574506,823425.271693137,0.0
1443,840681.746542159,824292.335755432,0.0
1444,839962.153605938,822239.608661266,0.3365997008517731
1445,838594.310797008,824008.780209834,0.03382119107924733
1446,840630.941437262,823465.348025819,0.0
1447,837610.651522884,821911.481400944,1.6287011187275184
1448,839461.530122734,823291.165159077,0.05819898909850072
1449,839794.560451787,821711.096442344,0.45042156374823394
1450,839212.293857859,823750.381518614,0.03314678845629074
1451,837745.065334488,822001.718944748,1.5556489078848876
1452,840766.751243964,822884.022989102,0.0
1453,838477.565238781,823133.29724045,2.529877596589559
1454,838720.463820308,823332.277750438,1.7005749861103974
1455,838172.8892534,822112.48662754,1.3132836395408767
1456,840177.264580718,823751.630559712,0.0
1457,839727.09427063,821867.856647878,0.5610554291737536
1458,840132.29797775,822784.376724264,0.03207947468548587
1459,837616.481737256,822539.9951434,0.9998523412835638
1460,840063.649097199,823088.868443211,0.0009394124245004533
1461,837377.836266282,822433.56296077,1.0302599994303885
1462,837784.901880946,823002.744981178,1.066720600077327
1463,840874.854664504,823412.660353269,0.0
1464,837355.837920732,821992.81013676,1.6408212263392472
1465,839181.942918767,823883.604386803,0.015361528616260663
1466,840927.921868949,821713.415118037,0.0
1467,837229.373544163,822998.810876149,0.0497537971429441
1468,839120.288156862,823903.022493531,0.02040443394134637
1469,838002.839694297,822095.25500206,1.3452271024876914
1470,840480.734367279,821900.872489736,0.28217134724774656
1471,840399.894332445,823144.531234808,0.0
1472,838905.266175086,822140.624292093,0.8583005781814146
1473,840117.793533956,823577.311650167,0.0
1474,840404.234644613,824058.205493389,0.0
1475,839331.85867363,822607.696201914,1.3238375287723883
1476,840091.253615096,822709.254751434,0.06648104976289343
1477,840011.294928916,822709.731674893,0.14008967448509685
1478,838891.844506824,821824.451744794,0.2791654782027602
1479,840226.882633042,822949.039278237,0.0
1480,838329.702536709,821996.177446571,1.111129821175782
1481,838430.301555139,822330.674313301,1.5468622588866965
1482,838907.478762021,823606.716157654,0.5743613442259891
1483,837501.647300656,823047.959796678,0.44364735982377224
1484,840781.336377592,822069.494247425,0.0
1485,837582.154039648,821692.503114205,1.4188616675924295
1486,837008.220319196,823404.914406929,0.0
1487,840871.5411156,822957.836210423,0.0
1488,837826.958811665,823723.367868244,0.26058799744477606
1489,839355.555766377,823042.599630648,0.3769148777377994
1490,839932.105551457,823681.916710631,0.0
1491,840806.053933372,824185.862273429,0.0
1492,839699.294126389,823626.419213202,0.0
1493,837470.550772297,823066.917215189,0.3828712099210102
1494,837616.573896585,823088.416036061,0.6265798060207934
1495,838072.61804764,823080.582648133,1.8671472449262525
1496,837837.719613147,822172.781134694,1.332700159365365
1497,839293.212671162,823329.935327066,0.256809207030573
1498,839863.631504943,823059.273887297,0.06900317103988973
1499,838721.472952347,823416.627495222,1.4125872996322464
1500,840268.291538044,823931.308580329,0.0
1501,839020.899246776,823105.396837743,1.2440796417298048
1502,838033.294669136,821610.559692433,1.4249964574036584
1503,837670.3657906,823058.037857652,0.7367417815983864
1504,838183.846405562,822638.450045296,2.1570700666328455
1505,837265.894318508,822330.730432129,1.206423130907239
1506,840472.977083168,821615.243938933,0.4234756051772601
1507,840075.669639451,822756.263277505,0.06698578622559327
1508,836833.047864713,823418.50254178,0.0
1509,837295.816686023,822549.164039807,0.7430817894261785
1510,840464.393183083,824108.404921337,0.0
1511,839205.597816261,823021.387218021,0.7642612354432652
1512,840677.603681521,823230.616819335,0.0
1513,838658.736665317,822415.60687179,1.506462941833028
1514,837016.42581094,822776.632232137,0.054033640677967947
1515,840788.271025546,822657.482024905,0.0
1516,839937.296583911,822868.753082811,0.13274863779695725
1517,839765.266065448,823914.242397284,0.0
1518,840060.174123011,822794.740056027,0.06764217931377603
1519,839730.980053607,822736.062236715,0.6192144177134563
1520,838195.140631427,822516.932926379,1.9039761203892651
1521,841006.004779465,821815.325375668,0.0
1522,839682.582884424,823388.442919962,0.0
1523,839934.307667998,823210.947854368,0.0
1524,838468.150332495,822611.988813554,2.3865934128306545
1525,837283.714563048,822365.080189642,1.1469497255081067
1526,839562.606780452,821766.262136346,0.47820477593261274
1527,837762.198151513,821527.706520252,1.295966726335627
1528,839497.999153596,822655.51745797,1.120075032869135
1529,840510.655883022,822242.932524306,0.0
1530,838218.981036957,821554.789411939,1.1310856401396847
1531,839411.663333944,822255.694530237,1.5076025393625194
1532,840128.172400959,822445.947256664,0.042631702669844854
1533,840845.728810793,823090.313165861,0.0
1534,838693.104836705,823406.498259111,1.4893861833295285
1535,838269.524609179,823314.131126901,1.6470405067732636
1536,838692.479857685,821797.960647132,0.4860826800987483
1537,837116.361428894,822954.434869518,0.018488474029870767
1538,838639.56416096,821882.369491489,0.6214219276053592
1539,837684.508622225,822330.459046532,1.2411288240096487
1540,839747.486517583,821728.302348755,0.4694064640371336
1541,839083.881235353,822429.668376398,1.3545773967214316
1542,838571.290097737,822179.646197907,1.0051521642681893
1543,837913.079948263,823728.857264926,0.32126418596890144
1544,839180.712410727,823054.561154186,0.7706132553461403
1545,839084.32549891,822609.285809283,1.497439022395188
1546,840104.717489291,821929.939441488,0.37336453326038704
1547,840206.897863278,822840.431927875,0.0019058893802086595
1548,840317.18677177,823677.229938163,0.0
1549,839938.36271934,822514.600652926,0.3924523752338835
1550,838198.196877383,821584.569170516,1.1981816066164082
1551,839592.844897215,822902.369459681,0.39672836828595326
1552,839005.31520368,821873.52022786,0.48257504977588006
1553,839756.592185632,823836.895045877,0.0
1554,838434.847508674,821908.135398278,0.899496795457355
1555,839332.490863375,823933.125981631,0.0
1556,839762.103023879,823088.523518418,0.0820363321566728
1557,840089.118359185,823951.892621641,0.0
1558,839360.854121016,821598.212857269,0.2853236438278224
1559,839623.017117739,822172.002409833,1.1709954135920424
1560,839371.555280693,821768.141028661,0.5418610174442134
1561,839952.643859731,823453.916137649,0.0
1562,839263.619165796,822504.592263387,1.4532106977955155
1563,840375.864630687,821608.246954432,0.4782717617059392
1564,839291.619654332,823492.195758675,0.13305923744920412
1565,840235.429253661,824043.599187957,0.0
1566,840350.968104593,823750.339219026,0.0
1567,840501.94776821,822571.294813748,0.0
1568,837471.235321876,822693.032727204,0.6300208669805603
1569,840611.160277151,821771.149329524,0.2637870697807565
1570,840763.650594761,822635.819830317,0.0
1571,837168.194279849,823395.328393694,0.0
1572,838488.080435847,822226.148059594,1.2476201656111097
1573,837939.909994529,823285.900005232,1.1027086051758213
1574,837805.128777669,821642.588053292,1.5023029170381264
1575,839092.922143441,823537.465918758,0.3822333310221084
1576,837822.107706469,822892.204051393,1.257768956998076
1577,836750.717167998,822938.660896422,0.0
1578,836782.821086024,823142.47189771,0.0
1579,840240.179412313,822774.585397527,0.0
1580,839914.908613675,822073.953958157,0.4409527336014793
1581,839930.344966417,821806.681152431,0.469043687522899
1582,837354.600548671,821501.222491655,1.0005448389087743
1583,838282.338226208,823136.460933206,2.2390011940875567
1584,837220.304388586,822853.369527014,0.07468478602996999
1585,839041.13176531,822663.404612367,1.5405199742551048
1586,839348.092178562,822516.305785565,1.4402260494843004
1587,839294.866518077,821848.374800952,0.7232459017714713
1588,840926.259731973,822255.453327859,0.0
1589,839151.805438178,823366.43339666,0.5645476553471102
1590,837668.150862189,823234.643955568,0.6170081515161113
1591,837863.997225005,821305.153899277,0.7912375204246893
1592,838911.226099125,823207.742925597,1.5008287636891409
1593,840594.195095589,822253.665338337,0.0
1594,840808.06355842,823234.986470076,0.0
1595,840336.003743503,823602.165461684,0.0
1596,837931.878538872,822370.129180807,1.3424604899122359
1597,837560.3194319,822907.979645603,0.558807635129606
1598,838459.070493627,823586.239068828,0.8760990977145969
1599,838418.877099292,821950.85345748,0.9386653940960636
1600,838201.498255752,822138.130917887,1.32116496194966
1601,837717.739656212,822425.798483296,1.147163451758971
1602,840395.355556824,822556.038094329,0.0
1603,837377.943620068,822335.244154605,1.2455645570135059
1604,838637.046907186,822782.082430318,2.604500089054064
1605,840355.635612167,821773.047987139,0.43175321299293823
1606,838202.548674839,823551.47600516,0.8398715108459701
1607,840785.492848027,823620.188167052,0.0
1608,836963.690747272,822342.199470283,0.7815449410260207
1609,836967.291361988,822292.518167182,0.857575548153781
1610,838664.814614097,822801.501728419,2.5689305528972772
1611,840468.66146924,822505.346283468,0.0
1612,838844.57537815,823521.943671298,0.9135726106842176
1613,838778.447451388,822494.200348273,1.6071795933937185
1614,837983.981839878,821731.59780914,1.5490369888814823
1615,840410.372939205,822609.841807839,0.0
1616,838358.478720553,821976.730401383,1.0616999578855246
1617,840262.074638039,822200.422970489,0.04425877109854299
1618,837776.949565118,823187.202815881,0.8774017171842202
1619,838222.988708298,821867.984027482,1.3166716366287123
1620,839458.585089468,823722.639943383,0.0
1621,839501.471434347,823239.957939214,0.06465916312556311
1622,840221.565602103,823648.651320082,0.0
1623,838632.773702208,823353.789552535,1.745451711441409
1624,838627.049174101,822675.325499565,2.426513126898233
1625,840402.196802135,823195.458148633,0.0
1626,838341.403150943,821669.085793962,1.0285839105268577
1627,839979.908726532,822995.055206835,0.05261414616264638
1628,840939.089560912,822431.858514228,0.0
1629,837753.989561266,821898.157371458,1.6245029167930278
1630,838924.064934529,822808.109598696,1.7755374942733868
1631,838101.423354844,822623.865320917,1.9588752033886112
1632,838447.52104188,822761.321905115,2.731795625519328
1633,838526.832375636,823840.943439164,0.3024089817725275
1634,838769.967134984,823118.97478002,2.148432087410083
1635,840055.055224969,821495.716940191,0.5374202082839206
1636,838533.557985685,822817.211426317,2.7780026526213577
1637,839544.963818505,822259.056835855,1.3534776253134775
1638,838166.54728356,821892.121114208,1.3824241038108886
1639,837802.261515448,822032.220829891,1.4923272547106028
1640,840485.809222568,822146.246653156,0.04277166702538968
1641,839382.504241403,823626.098594704,0.011900617236329205
1642,840617.103422968,822803.87018344,0.0
1643,840383.013874602,823726.190176192,0.0
1644,839905.626835235,822826.756579767,0.17922137664282461
1645,840849.7516246,824040.441068416,0.0
1646,839403.947355376,822769.065011246,0.944913550927343
1647,837325.128960266,823007.266075473,0.12324701127135568
1648,840665.273284927,823638.766521015,0.0
1649,837046.121341596,823363.887649343,0.0
1650,838137.99949961,822156.828022573,1.3480811377004134
1651,840064.48935093,823118.723445843,0.0
1652,839483.728130485,823999.0290192,0.0
1653,838436.587238736,822580.776774744,2.2901561120755436
1654,840314.72113757,823837.758090798,0.0
1655,838539.37412,823648.303740336,0.6990064679147734
1656,838909.237334994,822232.620956884,1.0088210033428882
1657,840818.034770998,823519.615343792,0.0
1658,838516.578071779,823866.880902468,0.25682955710235356
1659,839128.151103047,822009.733095664,0.988814538667967
1660,840161.902748824,823870.281233128,0.0
1661,839258.263039967,822856.738691865,0.9400313799254223
1662,838739.9803136,821880.994747015,0.44207929203827756
1663,838018.955950724,823545.775561149,0.6458085432584458
1664,840216.505422872,822396.598046486,0.0
1665,837029.171363317,823008.392288433,0.0
1666,840159.519818398,823629.314778174,0.0
1667,838069.59896673,823623.72556214,0.5731524320989694
1668,840382.601339472,823876.34556083,0.0
1669,838081.901698645,822581.03952895,1.8582264652440446
1670,838421.709557496,822745.787079182,2.6938549092350708
1671,837199.675733224,822211.999379586,1.363062839069983
1672,836925.659896292,823448.798940902,0.0
1673,838922.597990633,822515.938869513,1.5248347599916254
1674,838778.867348331,823818.679806359,0.19131069625486974
1675,840363.482577138,821855.358025168,0.37544647615367854
1676,837678.049164697,823291.227430099,0.5820449045220837
1677,839964.521306115,823881.043191099,0.0
1678,839111.212566544,823796.922842111,0.042122004620285834
1679,839833.719217677,822403.56876241,0.7467638944360907
1680,838147.930623728,823213.592683986,1.7184826835461167
1681,837998.940751657,823133.821686164,1.5584577927673007
1682,840161.154142859,823689.336017628,0.0
1683,838605.5968204,823961.898027444,0.09043686248572871
1684,838128.314495208,822048.257306771,1.339416475796177
1685,840223.565544002,822519.605997523,0.0030348086023673326
1686,837987.353344889,822235.120467565,1.3469962390048067
1687,837878.787502754,821663.646963692,1.5411304439807112
1688,838078.576789718,822364.381372542,1.554202228181727
1689,838787.441293712,822597.234684884,1.9115341965449442
1690,838492.657015788,823220.083427475,2.289320465792554
1691,837910.933128127,822863.607598596,1.5843759403302962
1692,840554.355463053,822510.483299144,0.0
1693,840398.289637282,821939.948546385,0.2920901504954038
1694,840286.756989292,824153.322815211,0.0
1695,837129.239353493,823356.221480855,0.0
1696,840663.382598371,823134.352913571,0.0
1697,840603.683642892,823438.320709886,0.0
1698,839420.311041704,823461.805489401,0.03175854707411127
1699,837239.510750175,822945.954992473,0.05759923845328245
1700,839916.119210653,822445.049101931,0.48722309798574837
1701,840229.448899037,822587.644675401,0.003383234371726782
1702,837128.543466455,822735.954392699,0.19351492775698298
1703,837551.621734716,822593.224590947,0.8849488918215922
1704,839875.173546916,822997.533211486,0.08983555133546807
1705,839467.0071571,823489.213463181,0.0
1706,840542.365682941,822263.547209819,0.0
1707,840024.309061342,821938.687809114,0.37077946081435553
1708,838907.439361711,822687.702958011,1.7369103042922214
1709,841042.645170598,821767.56219562,0.0
1710,839511.118541713,823128.404321857,0.1255957067751129
1711,838222.536042678,822168.464582661,1.3362156526767133
1712,838250.218269703,822753.971563183,2.4708956085876865
1713,839748.026667219,822502.980297392,0.9335990995338337
1714,838349.090985416,821632.465800595,0.9793619932772925
1715,839679.233706407,823926.529648358,0.0
1716,837162.855569234,822739.666044986,0.21537378973222882
1717,838120.647289511,823075.270177906,1.9958476025339524
1718,838633.840901188,822067.451683161,0.6940997406845999
1719,839281.378462874,822178.670753533,1.4475424533396506
1720,840670.447565027,823696.021524173,0.0
1721,840440.850813028,823508.380032412,0.0
1722,838772.357663178,822180.639429656,0.7714792995415126
1723,840038.512063423,821890.935706962,0.4189068073610457
1724,836750.026487882,822983.035655644,0.0
1725,836959.562841521,822941.718405228,0.0
1726,840362.013713937,823347.329993514,0.0
1727,839705.675986427,821770.690900022,0.49981539944455344
1728,837475.535960565,822338.493131492,1.244407692847976
1729,836780.130854492,823170.858170204,0.0
1730,840872.721430228,824263.763100328,0.0
1731,839006.463824129,823238.311342815,1.1618117464122792
1732,839845.769774787,822359.600372417,0.7113237643642427
1733,839058.263918195,822949.155151858,1.270872408068365
1734,840208.285480136,823017.410638362,0.0
1735,838755.19221618,822016.14598709,0.5331109794713741
1736,840855.201786415,822056.459188462,0.0
1737,837840.529699976,822962.679331783,1.2922313408186579
1738,840826.720254032,822775.706098688,0.0
1739,840372.219948135,822265.423276118,0.0011029360624346819
1740,840389.785722602,823079.084170341,0.0
1741,838899.716336404,823722.757804661,0.2583456444800382
1742,837377.38401608,822081.947748751,1.6084623239828402
1743,839341.266984379,823501.229111434,0.07907942538211755
1744,838873.546289256,821986.754389945,0.5330598483218675
1745,840297.64777302,822881.810855137,0.0
1746,838219.888133243,822357.593747173,1.6257471096535063
1747,838553.414066901,822226.652184777,1.1532226892750972
1748,840618.270830791,821736.524566982,0.27215637606695453
1749,837362.745822412,822155.181416705,1.5381586202836166
1750,838916.553838359,822600.552439399,1.6544620747400853
1751,838842.988042592,822525.044231056,1.583106088111958
1752,839104.286100288,822337.029040418,1.382178835206104
1753,840850.959357407,824074.572993579,0.0
1754,840741.107469566,821936.660313205,0.0410806222583357
1755,837358.38806614,822809.552213585,0.2168947468958656
1756,837857.923029257,823394.295464369,0.7118868604423435
1757,838026.38455353,823177.506007817,1.5322474310804508
1758,840516.392597705,822985.528407792,0.0
1759,838580.923005792,823326.664670951,1.8834167302258904
1760,839425.270023716,822529.566282358,1.3986154947897793
1761,839370.715753003,823890.737613283,0.0
1762,839641.862760817,821695.556410413,0.41442349458669786
1763,839402.112370178,822622.78108373,1.2628580025498892
1764,839214.867770266,822579.740860764,1.3934463647381183
1765,837226.577574178,822101.004720595,1.5157152490672927
1766,840774.447928642,823004.464607218,0.0
1767,837168.844688331,822535.372719057,0.6825584286411688
1768,840091.726600568,821843.524905463,0.45855932486522893
1769,837328.339757445,822661.400903918,0.5126703067221142
1770,838510.757182566,823382.936589568,1.6859234304174366
1771,840624.10247505,823705.920400421,0.0
1772,839846.758838816,822567.592446885,0.6116885467383761
1773,839246.532792632,823577.093637011,0.1028696461125301
1774,837108.591876679,822812.083198469,0.06253270557720972
1775,839670.698035056,823438.375667528,0.0
1776,838206.084347898,821728.736974363,1.3069670416941166
1777,840554.212701942,822072.015625415,0.08053923458856471
1778,840398.263110156,822114.965358401,0.11421151120410537
1779,837664.884490135,822573.273963009,1.000073370644389
1780,838979.239687792,822684.150183474,1.6133624427244442
1781,837509.166860581,822286.970714785,1.329967303296014
1782,840331.786584055,823254.560680076,0.0
1783,838470.317704379,822527.394395359,2.116131545944845
1784,837365.710443281,821834.409779697,1.5807797831213242
1785,840910.448327038,822744.311518691,0.0
1786,839571.417360474,822078.904170157,1.1242981056196382
1787,840215.08472025,823136.100876046,0.0
1788,837294.352549578,822121.98752834,1.5503086720399812
1789,837479.954627872,823404.204160375,0.1801117435461788
1790,840644.271828145,822466.066861749,0.0
1791,837518.895571453,823239.451981609,0.3833454196548762
1792,837666.710473986,822479.810602446,1.0785507919476396
1793,840542.473800844,824096.0080616,0.0
1794,841045.07747789,822102.380095787,0.0
1795,838113.616134962,823567.60753913,0.7046354290591161
1796,839368.260677528,822489.374411789,1.4700623229780798
1797,840761.103599746,823551.364376683,0.0
1798,837098.962331051,822639.95759057,0.38689696067070145
1799,839052.419260894,823028.931296398,1.1610455901724919
1800,840433.840390413,823257.021183306,0.0
1801,837393.734160454,821806.338412142,1.556944892179625
1802,837991.626050759,822674.6610448,1.7432871777391883
1803,837165.136923569,822790.165135815,0.09917766830341174
1804,840379.658227779,824125.394211905,0.0
1805,838083.449863158,821681.866701457,1.4406643017796261
1806,840119.72267231,822967.775473793,0.005379201003469508
1807,838434.428308397,823734.177530093,0.5169053737147599
1808,838273.294870557,822140.776559379,1.2653847468612884
1809,838752.294006467,822071.327555596,0.596544814734931
1810,837888.757511812,821872.193924169,1.5967099940511758
1811,839280.492371638,823719.373523437,0.024248162540193737
1812,837950.788800702,823415.454524753,0.8382658026253137
1813,839529.251677547,823671.361435396,0.0
1814,840277.862969535,823411.229725296,0.0
1815,838627.835306754,823794.450185795,0.3437330985415373
1816,839837.91003323,821763.434585798,0.4786668992226125
1817,839984.71970406,823838.945437824,0.0
1818,840893.77575561,821889.171892102,0.0
1819,840186.873881839,822025.880603565,0.24732716016508963
1820,837739.919192178,821570.685886212,1.3570174756271587
1821,839349.243293813,823778.913881716,0.0020800284411663797
1822,837260.58150291,822131.745689435,1.518518516681258
1823,838029.080456676,822141.792823877,1.3141902359343072
1824,838643.338367949,823428.107867619,1.4706822239969977
1825,837721.379243952,822932.536975764,0.9155095985211515
1826,840238.811440694,823002.208577268,0.0
1827,839198.72681504,822038.088365272,1.1335075392491214
1828,837770.850997181,823743.818823676,0.18608029978375323
1829,840286.020452546,822108.628645604,0.14864041072066858
1830,840593.905877206,823068.070927377,0.0
1831,837465.634321504,821761.558054082,1.5025008572058949
1832,840453.614673027,823668.225077013,0.0
1833,837448.697111183,822777.489684369,0.43219504248840857
1834,839125.290129921,823715.009108901,0.06332605614464364
1835,838991.777651874,823127.035681806,1.3324761519698471
1836,837569.35865489,822101.087378283,1.5586960825750251
1837,837030.025322054,822912.476854288,0.0016019443316168
1838,838267.848774172,822172.805052418,1.316714702691176
1839,838433.919619689,822939.087756525,2.7804543382420297
1840,838845.053622338,821992.506287004,0.5122737876615447
1841,838343.094761347,822491.410761565,2.0023526346214746
1842,837472.793515783,822824.32800179,0.40107194357829296
1843,840859.824110243,822020.36139841,0.0
1844,838880.28488185,822496.818713699,1.5020498774509565
1845,839770.044828874,822581.396398509,0.7998491538247354
1846,838696.486054623,822289.048349895,1.1065822018265576
1847,840325.733414969,824226.098570095,0.0
1848,837590.987343632,822072.340094386,1.5753843677506063
1849,838949.882172542,822124.924253845,0.9145606554150216
1850,839287.051187,822705.102069528,1.2099823000188539
1851,839286.19994806,823540.737369253,0.09937574769516296
1852,840905.206070215,823150.00621872,0.0
1853,840491.440568388,822413.846857489,0.0
1854,840426.387209021,823031.187288162,0.0
1855,839237.083792606,823388.292683664,0.30479582498890634
1856,839186.973357991,821875.452764022,0.7239063992627124
1857,839275.96254597,822613.815780605,1.3452788247352205
1858,838399.557281524,822681.487705015,2.5430502195098175
1859,836796.98798679,823030.317498564,0.0
1860,837090.34289003,822848.544873686,0.039730395833099605
1861,838559.89679119,821921.056000637,0.7461604569172229
1862,836898.837878689,822982.957194491,0.0
1863,840407.992513348,823932.178556462,0.0
1864,839376.656065286,822707.518350153,1.1145501041536803
1865,840013.877497024,821607.742008017,0.5567658280396028
1866,839563.448429337,822361.030267989,1.3420154414510868
1867,838699.840997466,823000.855584244,2.4923635206698336
1868,837273.419982603,822415.768960077,1.0234064732676773
1869,837472.506121985,822969.469531462,0.402285893106072
1870,838876.099025986,823750.123937139,0.22286702585037568
1871,840472.642187332,822293.091006983,0.0
1872,838959.674112629,822396.75871209,1.2692300578177198
1873,836879.33037166,822894.946743169,0.0
1874,837309.906465235,822417.099313383,1.0427314674194776
1875,839776.916051338,823571.809505849,0.0
1876,838999.221255367,823406.200323998,0.8931988157734558
1877,840913.308890941,824312.117117938,0.0
1878,839933.481357507,822738.615544564,0.20068440468038878
1879,839959.294874523,823685.075082925,0.0
1880,837461.096421604,822147.963644731,1.5380642173063812
1881,840297.276850835,823143.388137589,0.0
1882,838371.784253831,822141.929482966,1.153925601443967
1883,839282.474275427,823166.059374366,0.4004351082791594
1884,838935.965693253,823687.029316994,0.2992856737252944
1885,838234.074995803,822667.331788827,2.301527291352703
1886,837990.226018093,822725.415413335,1.7852474579443611
1887,839128.228295148,821793.589456589,0.44439680060932
1888,840607.058023241,824038.536454899,0.0
1889,840435.191779898,821912.458827827,0.2985768595660584
1890,838898.159390008,822030.145007157,0.6565009151067054
1891,837605.339896285,823009.546095579,0.6316035234254977
1892,840192.305511426,823673.792573941,0.0
1893,838907.696796311,822400.170724495,1.2797670184488843
1894,839127.790471922,823348.346002269,0.6621241112613777
1895,840478.24554404,823271.106993431,0.0
1896,838780.641567834,823032.795185111,2.229471666911803
1897,840473.607484024,824313.132753234,0.0
1898,840286.917740324,824014.573872916,0.0
1899,839174.682541548,822208.954399809,1.3821890773568124
1900,840032.687335529,823190.360409375,0.0
1901,839037.03912676,821946.627530404,0.6997287043655221
1902,838122.578849199,822937.276214563,2.1935983464522772
1903,837459.536353551,822477.178550216,0.9513396719437689
1904,839919.472586889,822917.508646894,0.11617555676135154
1905,840603.043265012,822595.485760187,0.0
1906,837607.614809659,823127.298703645,0.5941562301322365
1907,837981.041849404,823753.121372737,0.3340481001895221
1908,839627.157551273,822946.120107673,0.25250814668189453
1909,837796.503016612,822456.072895931,1.1847295581301172
1910,839101.370020213,822738.623503864,1.444072998108215
1911,839068.963612202,823110.653270169,1.0733890141869498
1912,838589.402462686,822946.193875605,2.7257633208264536
1913,837896.387097987,822793.676998965,1.5147493596768258
1914,839918.877471356,822297.528156954,0.46100701012811046
1915,838525.255784124,823459.806777453,1.4005498214369514
1916,839498.373520392,823580.347504115,0.0
1917,839464.952196626,822880.728057952,0.6028885741045489
1918,837634.424853879,822245.404739577,1.347388872157222
1919,839630.809846103,823500.965571561,0.0
